Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"F08",Rare Event Detection,"RED","26YC201214S-",Ch2Unknown,"N2","Manual",4.4,One-Step RT-ddPCR Kit for Probes,88,,,5.6,3.4,62,16388,62,0,0,16388,4.44,16450,,,,,,,,1,,,1.35,0.65,50,,,59,41,1,1,930,1176.9,659.26,661.22,"Rare Event Detection Experiment",,,,5,3.9,,,,,,,1.18,0.82,,,54.5,45.5,
"F09",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"N2","Manual",71.2,One-Step RT-ddPCR Kit for Probes,1424,,,75.9,66.5,882,14142,881,10,1,14132,71.1,15024,,,,,,,,,,,,,,,,,,1,1,930,1742.2,667.11,730.23,"Rare Event Detection Experiment",,,,73.6,68.8,,,,,,,,,,,,,
"F10",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.35,0,1,15882,1,0,0,15882,0.0741,15883,,,,,,,,,,,,,,,,,,1,1,930,1149.4,664.92,664.95,"Rare Event Detection Experiment",,,,0.18,0.02,,,,,,,,,,,,,
"G01",Rare Event Detection,"RED","26YC201110S",Ch2Unknown,"N2","Manual",2.2,One-Step RT-ddPCR Kit for Probes,44,,,3.1,1.6,32,16764,32,0,0,16764,2.24,16796,,,,,,,,1,,,1.49,0.51,50,,,62,38,1,1,930,1306.6,685.48,686.66,"Rare Event Detection Experiment",,,,2.66,1.87,,,,,,,1.25,0.75,,,56,44,
"G02",Rare Event Detection,"RED","26YC201110S",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,842,0,0,0,842,0,842,,,,,,,,,,,,,,,,,,1,1,930,0,301.99,301.99,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"G03",Rare Event Detection,"RED","26YC201110S-",Ch2Unknown,"N2","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.8,1.9,30,12897,30,0,0,12897,2.73,12927,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,930,1250.4,669.85,671.2,"Rare Event Detection Experiment",,,,3.26,2.27,,,,,,,1.26,0.74,,,56,44,
"G04",Rare Event Detection,"RED","26YC201110S-",Ch2Unknown,"N2","Manual",2.8,One-Step RT-ddPCR Kit for Probes,56,,,3.8,2,37,15473,37,0,0,15473,2.81,15510,,,,,,,,1,,,1.46,0.54,50,,,61,39,1,1,930,1251.4,677.4,678.77,"Rare Event Detection Experiment",,,,3.3,2.37,,,,,,,1.23,0.77,,,56,44,
"G05",Rare Event Detection,"RED","26YC201215S",Ch2Unknown,"N2","Manual",4.3,One-Step RT-ddPCR Kit for Probes,86,,,5.7,3.3,51,13769,51,1,0,13768,4.35,13820,,,,,,,,1.02,,,1.42,0.62,50,,,60,41,1,1,930,1209.1,673,674.97,"Rare Event Detection Experiment",,,,5,3.8,,,,,,,1.22,0.82,,,55.4,45.6,
"G06",Rare Event Detection,"RED","26YC201215S",Ch2Unknown,"N2","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.3,2.4,44,15969,44,0,0,15969,3.24,16013,,,,,,,,1,,,1.42,0.58,50,,,61,39,1,1,930,1228,673.89,675.42,"Rare Event Detection Experiment",,,,3.75,2.77,,,,,,,1.21,0.79,,,55,45,
"G07",Rare Event Detection,"RED","26YC201215S-",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,359,0,0,0,359,0,359,,,,,,,,,,,,,,,,,,1,1,930,0,486.61,486.61,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"G08",Rare Event Detection,"RED","26YC201215S-",Ch2Unknown,"N2","Manual",3.9,One-Step RT-ddPCR Kit for Probes,78,,,5.5,2.7,33,9826,33,2,0,9824,3.94,9859,,,,,,,,1.1,,,1.6,0.6,51,,,63,40,1,1,930,1149.1,668.9,670.51,"Rare Event Detection Experiment",,,,4.7,3.3,,,,,,,1.32,0.8,,,58,45,
"G09",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.22,0,0,15667,0,0,0,15667,0,15667,,,,,,,,,,,,,,,,,,1,1,930,0,668.13,668.13,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"G10",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,16425,0,0,0,16425,0,16425,,,,,,,,,,,,,,,,,,1,1,930,0,657.87,657.87,"Rare Event Detection Experiment",,,,0.098,0,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","26YC201112S",Ch2Unknown,"N2","Manual",3.1,One-Step RT-ddPCR Kit for Probes,62,,,4.1,2.2,44,16856,42,2,2,16854,2.93,16900,,,,,,,,1,,,1.42,0.58,50,,,61,39,1,1,930,1221.9,682.84,684.25,"Rare Event Detection Experiment",,,,3.55,2.63,,,,,,,1.21,0.79,,,55,45,
"H02",Rare Event Detection,"RED","26YC201112S",Ch2Unknown,"N2","Manual",2,One-Step RT-ddPCR Kit for Probes,40,,,2.8,1.3,28,16643,27,1,1,16642,1.91,16671,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,930,1203.5,667.73,668.63,"Rare Event Detection Experiment",,,,2.37,1.63,,,,,,,1.27,0.73,,,57,43,
"H03",Rare Event Detection,"RED","26YC201112S-",Ch2Unknown,"N2","Manual",2.2,One-Step RT-ddPCR Kit for Probes,44,,,3.1,1.5,28,15044,28,1,0,15043,2.19,15072,,,,,,,,1,,,1.6,0.5,51,,,64,38,1,1,930,1213,668.97,669.98,"Rare Event Detection Experiment",,,,2.63,1.8,,,,,,,1.31,0.76,,,57,44,
"H04",Rare Event Detection,"RED","26YC201112S-",Ch2Unknown,"N2","Manual",2,One-Step RT-ddPCR Kit for Probes,40,,,2.8,1.4,31,17884,31,0,0,17884,2.04,17915,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,930,1246,665.11,666.11,"Rare Event Detection Experiment",,,,2.42,1.69,,,,,,,1.25,0.75,,,56,44,
"H05",Rare Event Detection,"RED","26YC201216S",Ch2Unknown,"N2","Manual",2.8,One-Step RT-ddPCR Kit for Probes,56,,,3.7,2.1,46,19422,46,3,0,19419,2.78,19468,,,,,,,,1.07,,,1.5,0.63,52,,,62,41,1,1,930,1226.2,669.79,671.11,"Rare Event Detection Experiment",,,,3.21,2.39,,,,,,,1.28,0.85,,,57,46,
"H06",Rare Event Detection,"RED","26YC201216S",Ch2Unknown,"N2","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.7,1.9,35,15130,35,2,0,15128,2.72,15165,,,,,,,,1.06,,,1.55,0.57,51,,,63,40,1,1,930,1186.2,659.68,660.9,"Rare Event Detection Experiment",,,,3.2,2.29,,,,,,,1.31,0.81,,,57,46,
"H07",Rare Event Detection,"RED","26YC201216S-",Ch2Unknown,"N2","Manual",4,One-Step RT-ddPCR Kit for Probes,80,,,5.2,2.9,49,14552,49,2,0,14550,3.95,14601,,,,,,,,1.04,,,1.45,0.63,51,,,61,41,1,1,930,1194.4,661.3,663.09,"Rare Event Detection Experiment",,,,4.5,3.4,,,,,,,1.25,0.83,,,56,46,
"H08",Rare Event Detection,"RED","26YC201216S-",Ch2Unknown,"N2","Manual",4.7,One-Step RT-ddPCR Kit for Probes,94,,,5.9,3.6,68,17126,67,1,1,17125,4.59,17194,,,,,,,,1,,,1.34,0.66,50,,,58,42,1,1,930,1187,664.13,666.19,"Rare Event Detection Experiment",,,,5.2,4.1,,,,,,,1.17,0.83,,,54.3,45.7,
"H09",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.3,0,0,11847,0,0,0,11847,0,11847,,,,,,,,,,,,,,,,,,1,1,930,0,666.12,666.12,"Rare Event Detection Experiment",,,,0.14,0,,,,,,,,,,,,,
"H10",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.24,0,0,14800,0,0,0,14800,0,14800,,,,,,,,,,,,,,,,,,1,1,930,0,657.22,657.22,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
