Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"D01",Rare Event Detection,"RED","AA210404S",Ch1Unknown,"N1","Manual",0.87,One-Step RT-ddPCR Kit for Probes,17.4,,,1.44,0.48,13,17525,13,0,0,17525,0.872,17538,,,,,,,,1,,,1.8,0.2,50,,,70,30,1,1,5000,10446,2974.7,2980.3,"Rare Event Detection Experiment",,,,1.14,0.65,,,,,,,1.39,0.61,,,60,40,
"D02",Rare Event Detection,"RED","AA210404S",Ch1Unknown,"N1","Manual",1.1,One-Step RT-ddPCR Kit for Probes,22,,,1.7,0.7,17,18049,17,0,1,18048,1.11,18066,,,,,,,,0.9,,,1.6,0.3,49,,,65,32,1,1,5000,10722,2871.8,2879.2,"Rare Event Detection Experiment",,,,1.4,0.86,,,,,,,1.26,0.62,,,57,40,
"D03",Rare Event Detection,"RED","AA210404S-",Ch1Unknown,"N1","Manual",1.2,One-Step RT-ddPCR Kit for Probes,24,,,1.8,0.7,18,18362,17,1,0,18362,1.09,18380,,,,,,,,1.1,,,1.8,0.3,51,,,68,35,1,1,5000,10602,2947.4,2954.9,"Rare Event Detection Experiment",,,,1.45,0.9,,,,,,,1.42,0.7,,,60,43,
"D04",Rare Event Detection,"RED","AA210404S-",Ch1Unknown,"N1","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.2,1,24,18860,23,1,0,18860,1.43,18884,,,,,,,,1,,,1.6,0.4,51,,,65,37,1,1,5000,11375,3089.9,3100.4,"Rare Event Detection Experiment",,,,1.82,1.21,,,,,,,1.35,0.74,,,58,44,
"D05",Rare Event Detection,"RED","AA210414S",Ch1Unknown,"N1","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.1,0.9,25,20465,25,0,0,20465,1.44,20490,,,,,,,,1,,,1.6,0.4,50,,,64,36,1,1,5000,10431,2916.3,2925.5,"Rare Event Detection Experiment",,,,1.74,1.17,,,,,,,1.28,0.72,,,57,43,
"D06",Rare Event Detection,"RED","AA210414S",Ch1Unknown,"N1","Manual",1.2,One-Step RT-ddPCR Kit for Probes,24,,,1.8,0.7,20,20168,19,1,0,20168,1.11,20188,,,,,,,,1.1,,,1.7,0.4,51,,,67,35,1,1,5000,10862,3057.4,3065.1,"Rare Event Detection Experiment",,,,1.45,0.92,,,,,,,1.39,0.72,,,59,43,
"D07",Rare Event Detection,"RED","AA210414S-",Ch1Unknown,"N1","Manual",1.9,One-Step RT-ddPCR Kit for Probes,38,,,2.6,1.3,28,17636,27,1,0,17636,1.8,17664,,,,,,,,1,,,1.6,0.5,51,,,64,38,1,1,5000,10485,3036.4,3048.2,"Rare Event Detection Experiment",,,,2.24,1.54,,,,,,,1.32,0.76,,,58,44,
"D08",Rare Event Detection,"RED","AA210414S-",Ch1Unknown,"N1","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.1,0.9,24,19668,21,3,0,19668,1.26,19692,,,,,,,,1.1,,,1.8,0.5,53,,,68,39,1,1,5000,10521,2949.5,2958.7,"Rare Event Detection Experiment",,,,1.75,1.16,,,,,,,1.48,0.8,,,61,46,
"D09",Rare Event Detection,"RED","AA210420S-",Ch1Unknown,"N1","Manual",0.58,One-Step RT-ddPCR Kit for Probes,11.6,,,1.02,0.29,10,20320,10,0,0,20320,0.579,20330,,,,,,,,1,,,1.9,0.1,50,,,72,28,1,1,5000,10097,2888.8,2892.4,"Rare Event Detection Experiment",,,,0.78,0.41,,,,,,,1.45,0.55,,,61,39,
"D10",Rare Event Detection,"RED","AA210420S-",Ch1Unknown,"N1","Manual",0.53,One-Step RT-ddPCR Kit for Probes,10.6,,,1.04,0.23,7,15408,7,0,0,15408,0.534,15415,,,,,,,,1,,,2.1,0,50,,,77,23,1,1,5000,11225,2870.9,2874.7,"Rare Event Detection Experiment",,,,0.76,0.36,,,,,,,1.5,0.5,,,64,36,
"D11",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.19,0,0,18950,0,0,0,18950,0,18950,,,,,,,,,,,,,,,,,,1,1,5000,0,2753.1,2753.1,"Rare Event Detection Experiment",,,,0.085,0,,,,,,,,,,,,,
"E01",Rare Event Detection,"RED","AA210405S",Ch1Unknown,"N1","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.2,1,23,17857,22,1,0,17857,1.45,17880,,,,,,,,1,,,1.7,0.4,51,,,66,36,1,1,5000,11196,2905.5,2916.1,"Rare Event Detection Experiment",,,,1.85,1.22,,,,,,,1.36,0.73,,,59,44,
"E02",Rare Event Detection,"RED","AA210405S",Ch1Unknown,"N1","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.2,0.9,21,16694,21,0,0,16694,1.48,16715,,,,,,,,1,,,1.6,0.4,50,,,65,35,1,1,5000,10727,2835,2844.9,"Rare Event Detection Experiment",,,,1.83,1.18,,,,,,,1.31,0.69,,,58,42,
"E03",Rare Event Detection,"RED","AA210405S-",Ch1Unknown,"N1","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2,0.8,18,15968,18,0,0,15968,1.33,15986,,,,,,,,1,,,1.7,0.3,50,,,67,33,1,1,5000,11413,2966.3,2975.8,"Rare Event Detection Experiment",,,,1.66,1.04,,,,,,,1.33,0.67,,,58,42,
"E04",Rare Event Detection,"RED","AA210405S-",Ch1Unknown,"N1","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.7,0.6,13,15102,13,0,0,15102,1.01,15115,,,,,,,,1,,,1.8,0.2,50,,,70,30,1,1,5000,11253,3075.4,3082.4,"Rare Event Detection Experiment",,,,1.32,0.76,,,,,,,1.39,0.61,,,60,40,
"E05",Rare Event Detection,"RED","AA210415S",Ch1Unknown,"N1","Manual",0.91,One-Step RT-ddPCR Kit for Probes,18.2,,,1.45,0.52,15,19491,14,1,0,19491,0.845,19506,,,,,,,,1.1,,,1.9,0.3,52,,,70,33,1,1,5000,10285,2883.2,2888.9,"Rare Event Detection Experiment",,,,1.16,0.69,,,,,,,1.47,0.67,,,61,42,
"E06",Rare Event Detection,"RED","AA210415S",Ch1Unknown,"N1","Manual",1.2,One-Step RT-ddPCR Kit for Probes,24,,,1.8,0.7,19,18643,19,0,0,18643,1.2,18662,,,,,,,,1,,,1.6,0.4,50,,,66,34,1,1,5000,11475,2870.5,2879.3,"Rare Event Detection Experiment",,,,1.49,0.94,,,,,,,1.32,0.68,,,58,42,
"E07",Rare Event Detection,"RED","AA210415S-",Ch1Unknown,"N1","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.1,0.9,21,17454,20,1,0,17454,1.35,17475,,,,,,,,1.1,,,1.7,0.4,51,,,67,36,1,1,5000,10375,2868.5,2877.5,"Rare Event Detection Experiment",,,,1.75,1.13,,,,,,,1.38,0.72,,,59,43,
"E08",Rare Event Detection,"RED","AA210415S-",Ch1Unknown,"N1","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2,0.8,21,18512,21,0,0,18512,1.33,18533,,,,,,,,1,,,1.6,0.4,50,,,65,35,1,1,5000,10821,2881.5,2890.5,"Rare Event Detection Experiment",,,,1.65,1.06,,,,,,,1.31,0.69,,,58,42,
"E09",Rare Event Detection,"RED","POS 1",Ch1Positive Control,"N1","Manual",71.9,One-Step RT-ddPCR Kit for Probes,1438,,,76,67.7,1153,18300,1138,15,0,18300,70.9,19453,,,,,,,,,,,,,,,,,,1,1,5000,17120,2770,3620.5,"Rare Event Detection Experiment",,,,74,69.8,,,,,,,,,,,,,
"E10",Rare Event Detection,"RED","POS 3",Ch1Positive Control,"N1","Manual",67.6,One-Step RT-ddPCR Kit for Probes,1352,,,71.9,63.3,936,15830,900,36,0,15830,64.9,16766,,,,,,,,,,,,,,,,,,1,1,5000,16495,2729.9,3498.4,"Rare Event Detection Experiment",,,,69.8,65.4,,,,,,,,,,,,,
"E11",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.17,0,0,20626,0,0,0,20626,0,20626,,,,,,,,,,,,,,,,,,1,1,5000,0,2668.5,2668.5,"Rare Event Detection Experiment",,,,0.078,0,,,,,,,,,,,,,
"F01",Rare Event Detection,"RED","AA210408S",Ch1Unknown,"N1","Manual",0.87,One-Step RT-ddPCR Kit for Probes,17.4,,,1.42,0.49,14,18875,13,1,0,18875,0.81,18889,,,,,,,,1.1,,,1.9,0.3,52,,,71,33,1,1,5000,10515,2944.9,2950.5,"Rare Event Detection Experiment",,,,1.13,0.66,,,,,,,1.49,0.66,,,62,42,
"F02",Rare Event Detection,"RED","AA210408S",Ch1Unknown,"N1","Manual",1.2,One-Step RT-ddPCR Kit for Probes,24,,,1.9,0.7,16,15854,15,1,0,15854,1.11,15870,,,,,,,,1.1,,,1.8,0.3,52,,,69,34,1,1,5000,10656,2914.5,2922.3,"Rare Event Detection Experiment",,,,1.51,0.91,,,,,,,1.45,0.68,,,61,43,
"F03",Rare Event Detection,"RED","AA210408S-",Ch1Unknown,"N1","Manual",0.67,One-Step RT-ddPCR Kit for Probes,13.4,,,1.21,0.32,9,15866,9,0,0,15866,0.667,15875,,,,,,,,1,,,1.9,0.1,50,,,74,26,1,1,5000,11066,2935.1,2939.7,"Rare Event Detection Experiment",,,,0.92,0.47,,,,,,,1.47,0.53,,,62,38,
"F04",Rare Event Detection,"RED","AA210408S-",Ch1Unknown,"N1","Manual",0.96,One-Step RT-ddPCR Kit for Probes,19.2,,,1.52,0.56,16,19504,14,2,0,19504,0.844,19520,,,,,,,,1.1,,,2,0.3,53,,,71,35,1,1,5000,10016,2974.4,2980.2,"Rare Event Detection Experiment",,,,1.23,0.74,,,,,,,1.56,0.72,,,62,44,
"F05",Rare Event Detection,"RED","AA210416S",Ch1Unknown,"N1","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,1.9,0.8,18,16793,17,1,0,16793,1.19,16811,,,,,,,,1.1,,,1.8,0.3,51,,,68,35,1,1,5000,10637,2865.1,2873.4,"Rare Event Detection Experiment",,,,1.58,0.99,,,,,,,1.42,0.7,,,60,43,
"F06",Rare Event Detection,"RED","AA210416S",Ch1Unknown,"N1","Manual",1.2,One-Step RT-ddPCR Kit for Probes,24,,,1.9,0.8,18,17013,17,1,0,17013,1.17,17031,,,,,,,,1.1,,,1.8,0.3,51,,,68,35,1,1,5000,10598,2924.8,2933,"Rare Event Detection Experiment",,,,1.56,0.97,,,,,,,1.42,0.7,,,60,43,
"F07",Rare Event Detection,"RED","AA210416S-",Ch1Unknown,"N1","Manual",0.64,One-Step RT-ddPCR Kit for Probes,12.8,,,1.15,0.3,9,16609,9,0,0,16609,0.637,16618,,,,,,,,1,,,1.9,0.1,50,,,74,26,1,1,5000,10938,2888.4,2892.7,"Rare Event Detection Experiment",,,,0.88,0.45,,,,,,,1.47,0.53,,,62,38,
