Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"A04",Rare Event Detection,"RED","AA210503S-",Ch2Unknown,"N2","Manual",0.6,One-Step RT-ddPCR Kit for Probes,12,,,1.3,0.2,5,9493,4,2,1,9491,0.496,9498,,,,,,,,1.2,,,2.7,0,55,,,85,24,1,1,882,985.15,592.99,593.19,"Rare Event Detection Experiment",,,,0.94,0.38,,,,,,,1.9,0.5,,,70,39,
"B04",Rare Event Detection,"RED","AA210504S-",Ch2Unknown,"N2","Manual",1.1,One-Step RT-ddPCR Kit for Probes,22,,,1.8,0.6,15,16022,14,0,1,16022,1.03,16037,,,,,,,,0.9,,,1.6,0.2,48,,,67,30,1,1,882,1006.7,622.48,622.84,"Rare Event Detection Experiment",,,,1.41,0.84,,,,,,,1.28,0.59,,,58,39,
"C04",Rare Event Detection,"RED","AA210505S-",Ch2Unknown,"N2","Manual",0.6,One-Step RT-ddPCR Kit for Probes,12,,,1.09,0.29,9,17616,9,0,0,17616,0.601,17625,,,,,,,,1,,,1.9,0.1,50,,,74,26,1,1,882,1040.5,630.83,631.04,"Rare Event Detection Experiment",,,,0.83,0.42,,,,,,,1.47,0.53,,,62,38,
"D04",Rare Event Detection,"RED","AA210506S-",Ch2Unknown,"N2","Manual",0.66,One-Step RT-ddPCR Kit for Probes,13.2,,,1.14,0.34,11,19469,10,1,1,19468,0.604,19480,,,,,,,,1,,,1.9,0.1,50,,,71,29,1,1,882,1128.6,635.92,636.2,"Rare Event Detection Experiment",,,,0.89,0.48,,,,,,,1.43,0.57,,,61,39,
"E04",Rare Event Detection,"RED","AA210507S-",Ch2Unknown,"N2","Manual",0.4,One-Step RT-ddPCR Kit for Probes,8,,,0.82,0.16,6,17661,6,1,0,17660,0.4,17667,,,,,,,,1.2,,,2.5,0,54,,,82,26,1,1,882,1089.8,640.25,640.4,"Rare Event Detection Experiment",,,,0.59,0.26,,,,,,,1.8,0.5,,,68,40,
"F04",Rare Event Detection,"RED","AA210508S-",Ch2Unknown,"N2","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2.1,0.7,15,13582,15,1,0,13581,1.3,13597,,,,,,,,1.1,,,1.8,0.3,52,,,69,34,1,1,882,1138.2,634.63,635.19,"Rare Event Detection Experiment",,,,1.66,0.99,,,,,,,1.45,0.68,,,61,43,
"G04",Rare Event Detection,"RED","AA210509S-",Ch2Unknown,"N2","Manual",0.52,One-Step RT-ddPCR Kit for Probes,10.4,,,0.93,0.25,9,20540,7,0,2,20540,0.401,20549,,,,,,,,0.8,,,1.6,0,44,,,69,19,1,1,882,1041,633.84,634.02,"Rare Event Detection Experiment",,,,0.71,0.36,,,,,,,1.17,0.38,,,56,31,
"H04",Rare Event Detection,"RED","AA210510S-",Ch2Unknown,"N2","Manual",0.41,One-Step RT-ddPCR Kit for Probes,8.2,,,0.88,0.14,5,14460,4,1,1,14459,0.325,14465,,,,,,,,1,,,2.3,0,50,,,82,18,1,1,882,1224.6,633.53,633.73,"Rare Event Detection Experiment",,,,0.62,0.25,,,,,,,1.6,0.4,,,66,34,
"A05",Rare Event Detection,"RED"," POS 1",Ch2Positive Control,"N2","Manual",50.9,One-Step RT-ddPCR Kit for Probes,1018,,,54.7,47,666,15077,664,13,2,15064,50.7,15743,,,,,,,,,,,,,,,,,,1,1,882,1512.3,640.06,676.96,"Rare Event Detection Experiment",,,,52.8,48.9,,,,,,,,,,,,,
"B05",Rare Event Detection,"RED"," POS 1",Ch2Positive Control,"N2","Manual",50,One-Step RT-ddPCR Kit for Probes,1000,,,56,44,254,5848,247,5,7,5843,48.6,6102,,,,,,,,,,,,,,,,,,1,1,882,1528.8,652.6,689.07,"Rare Event Detection Experiment",,,,53.2,46.9,,,,,,,,,,,,,
"C05",Rare Event Detection,"RED"," POS 2",Ch2Positive Control,"N2","Manual",52.7,One-Step RT-ddPCR Kit for Probes,1054,,,56.4,48.9,758,16551,757,12,1,16539,52.6,17309,,,,,,,,,,,,,,,,,,1,1,882,1515.5,640.18,678.52,"Rare Event Detection Experiment",,,,54.6,50.8,,,,,,,,,,,,,
"D05",Rare Event Detection,"RED"," POS 2",Ch2Positive Control,"N2","Manual",51.3,One-Step RT-ddPCR Kit for Probes,1026,,,56.1,46.5,438,9826,436,15,2,9811,51.1,10264,,,,,,,,,,,,,,,,,,1,1,882,1473.7,632.33,668.24,"Rare Event Detection Experiment",,,,53.8,48.9,,,,,,,,,,,,,
"E05",Rare Event Detection,"RED"," POS 3",Ch2Positive Control,"N2","Manual",51.7,One-Step RT-ddPCR Kit for Probes,1034,,,55.8,47.5,595,13250,593,12,2,13238,51.5,13845,,,,,,,,,,,,,,,,,,1,1,882,1487.7,628.29,665.22,"Rare Event Detection Experiment",,,,53.8,49.6,,,,,,,,,,,,,
"F05",Rare Event Detection,"RED"," POS 3",Ch2Positive Control,"N2","Manual",55.1,One-Step RT-ddPCR Kit for Probes,1102,,,59.1,51,703,14673,702,10,1,14663,55,15376,,,,,,,,,,,,,,,,,,1,1,882,1492.8,633.42,672.71,"Rare Event Detection Experiment",,,,57.1,53,,,,,,,,,,,,,
"G05",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,854,0,0,0,854,0,854,,,,,,,,,,,,,,,,,,1,1,882,0,638.78,638.78,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"H05",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,17603,0,0,0,17603,0,17603,,,,,,,,,,,,,,,,,,1,1,882,0,633.06,633.06,"Rare Event Detection Experiment",,,,0.091,0,,,,,,,,,,,,,
"A06",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.19,0,0,18232,0,0,0,18232,0,18232,,,,,,,,,,,,,,,,,,1,1,882,0,622.79,622.79,"Rare Event Detection Experiment",,,,0.088,0,,,,,,,,,,,,,
"B06",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,16815,0,0,0,16815,0,16815,,,,,,,,,,,,,,,,,,1,1,882,0,622.39,622.39,"Rare Event Detection Experiment",,,,0.096,0,,,,,,,,,,,,,
"C06",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,17384,0,0,0,17384,0,17384,,,,,,,,,,,,,,,,,,1,1,882,0,629.85,629.85,"Rare Event Detection Experiment",,,,0.093,0,,,,,,,,,,,,,
"D06",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.17,0,0,20456,0,0,0,20456,0,20456,,,,,,,,,,,,,,,,,,1,1,882,0,634.32,634.32,"Rare Event Detection Experiment",,,,0.079,0,,,,,,,,,,,,,
"E06",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.17,0,0,20652,0,0,0,20652,0,20652,,,,,,,,,,,,,,,,,,1,1,882,0,618.49,618.49,"Rare Event Detection Experiment",,,,0.078,0,,,,,,,,,,,,,
"F06",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0.06,One-Step RT-ddPCR Kit for Probes,1.2,,,0.27,0,1,20459,0,0,1,20459,0,20460,,,,,,,,,,,,,,,,,,1,1,882,1315.5,618.1,618.13,"Rare Event Detection Experiment",,,,0.14,0.02,,,,,,,,,,,,,
"G06",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,19999,0,0,0,19999,0,19999,,,,,,,,,,,,,,,,,,1,1,882,0,628.84,628.84,"Rare Event Detection Experiment",,,,0.081,0,,,,,,,,,,,,,
"H06",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.17,0,0,21182,0,0,0,21182,0,21182,,,,,,,,,,,,,,,,,,1,1,882,0,621.75,621.75,"Rare Event Detection Experiment",,,,0.076,0,,,,,,,,,,,,,
