Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"B06",Rare Event Detection,"RED","YC210112S",Ch2Unknown,"N2","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,3.8,2,39,16057,39,0,0,16057,2.85,16096,,,,,,,,1,,,1.45,0.55,50,,,61,39,1,1,1000,1360.2,720.11,721.66,"Rare Event Detection Experiment",,,,3.33,2.42,,,,,,,1.23,0.77,,,56,44,
"C06",Rare Event Detection,"RED","YC210113S",Ch2Unknown,"N2","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.6,1.9,40,17722,40,1,0,17721,2.65,17762,,,,,,,,1.03,,,1.47,0.58,51,,,62,40,1,1,1000,1314.2,715.5,716.85,"Rare Event Detection Experiment",,,,3.09,2.26,,,,,,,1.25,0.8,,,56,45,
"D06",Rare Event Detection,"RED","YC210114S",Ch2Unknown,"N2","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.4,2.2,30,11125,30,8,0,11117,3.17,11155,,,,,,,,1.3,,,1.9,0.7,56,,,68,44,1,1,1000,1293.1,712.97,714.53,"Rare Event Detection Experiment",,,,3.8,2.6,,,,,,,1.58,0.96,,,62,50,
"E06",Rare Event Detection,"RED","YC210128S",Ch2Unknown,"N2","Manual",2.3,One-Step RT-ddPCR Kit for Probes,46,,,3.2,1.6,32,16291,32,0,0,16291,2.31,16323,,,,,,,,1,,,1.49,0.51,50,,,62,38,1,1,1000,1337.2,731.53,732.72,"Rare Event Detection Experiment",,,,2.74,1.92,,,,,,,1.25,0.75,,,56,44,
"F06",Rare Event Detection,"RED","YC210129S",Ch2Unknown,"N2","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.7,0.6,13,14791,13,0,0,14791,1.03,14804,,,,,,,,1,,,1.8,0.2,50,,,70,30,1,1,1000,1304.7,724.2,724.71,"Rare Event Detection Experiment",,,,1.35,0.77,,,,,,,1.39,0.61,,,60,40,
"G06",Rare Event Detection,"RED","YC210217S",Ch2Unknown,"N2","Manual",0.59,One-Step RT-ddPCR Kit for Probes,11.8,,,1.11,0.27,8,15887,8,0,0,15887,0.592,15895,,,,,,,,1,,,2,0,50,,,75,25,1,1,1000,1209,728.35,728.6,"Rare Event Detection Experiment",,,,0.83,0.41,,,,,,,1.5,0.5,,,63,37,
"H06",Rare Event Detection,"RED","YC210218S",Ch2Unknown,"N2","Manual",1.9,One-Step RT-ddPCR Kit for Probes,38,,,2.8,1.2,21,13307,21,2,0,13305,1.86,13328,,,,,,,,1.1,,,1.7,0.4,52,,,67,37,1,1,1000,1293.1,712.32,713.23,"Rare Event Detection Experiment",,,,2.29,1.48,,,,,,,1.43,0.76,,,60,45,
"A07",Rare Event Detection,"RED","YC210111S-",Ch2Unknown,"N2","Manual",3.1,One-Step RT-ddPCR Kit for Probes,62,,,4.2,2.2,38,14555,38,0,0,14555,3.07,14593,,,,,,,,1,,,1.45,0.55,50,,,61,39,1,1,1000,1343.9,713.83,715.47,"Rare Event Detection Experiment",,,,3.59,2.6,,,,,,,1.23,0.77,,,56,44,
"B07",Rare Event Detection,"RED","YC210112S-",Ch2Unknown,"N2","Manual",2.2,One-Step RT-ddPCR Kit for Probes,44,,,3.1,1.5,32,16930,32,2,0,16928,2.22,16962,,,,,,,,1.1,,,1.6,0.5,52,,,64,39,1,1,1000,1307.6,704.06,705.2,"Rare Event Detection Experiment",,,,2.64,1.85,,,,,,,1.32,0.8,,,58,45,
"C07",Rare Event Detection,"RED","YC210113S-",Ch2Unknown,"N2","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.2,0.9,20,15792,20,1,0,15791,1.49,15812,,,,,,,,1.1,,,1.7,0.4,51,,,67,36,1,1,1000,1374.2,757.77,758.55,"Rare Event Detection Experiment",,,,1.85,1.18,,,,,,,1.38,0.72,,,59,43,
"D07",Rare Event Detection,"RED","YC210114S-",Ch2Unknown,"N2","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,3.8,2.1,44,17886,42,26,2,17860,2.76,17930,,,,,,,,1.5,,,2.1,1,61,,,70,52,1,1,948,1111.8,668.93,670.01,"Rare Event Detection Experiment",,,,3.35,2.48,,,,,,,1.85,1.25,,,65.3,56.1,
"E07",Rare Event Detection,"RED","YC210128S-",Ch2Unknown,"N2","Manual",1.2,One-Step RT-ddPCR Kit for Probes,24,,,1.9,0.7,17,16285,17,1,0,16284,1.23,16302,,,,,,,,1.1,,,1.8,0.3,51,,,68,35,1,1,1000,1235.3,693.74,694.3,"Rare Event Detection Experiment",,,,1.55,0.95,,,,,,,1.42,0.7,,,60,43,
"F07",Rare Event Detection,"RED","YC210129S-",Ch2Unknown,"N2","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.6,0.5,14,17133,14,0,0,17133,0.961,17147,,,,,,,,1,,,1.8,0.2,50,,,69,31,1,1,1000,1315.2,710.02,710.51,"Rare Event Detection Experiment",,,,1.24,0.73,,,,,,,1.38,0.62,,,59,41,
"G07",Rare Event Detection,"RED","YC210217S-",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,859,0,0,0,859,0,859,,,,,,,,,,,,,,,,,,1,1,1000,0,751.9,751.9,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"H07",Rare Event Detection,"RED","YC210218S-",Ch2Unknown,"N2","Manual",0.9,One-Step RT-ddPCR Kit for Probes,18,,,1.5,0.5,11,14499,11,0,0,14499,0.892,14510,,,,,,,,1,,,1.9,0.1,50,,,71,29,1,1,1000,1282.3,704.23,704.67,"Rare Event Detection Experiment",,,,1.19,0.65,,,,,,,1.43,0.57,,,61,39,
"A08",Rare Event Detection,"RED","YC210111S-",Ch2Unknown,"N2","Manual",3.4,One-Step RT-ddPCR Kit for Probes,68,,,4.4,2.6,57,19560,56,0,1,19560,3.36,19617,,,,,,,,0.98,,,1.35,0.62,50,,,59,40,1,1,1000,1313.2,730.35,732.04,"Rare Event Detection Experiment",,,,3.9,2.99,,,,,,,1.17,0.8,,,54.3,44.9,
"B08",Rare Event Detection,"RED","YC210112S-",Ch2Unknown,"N2","Manual",2.8,One-Step RT-ddPCR Kit for Probes,56,,,3.7,2,44,18544,43,1,1,18543,2.72,18588,,,,,,,,1,,,1.42,0.58,50,,,61,39,1,1,844,1051.3,592.26,593.34,"Rare Event Detection Experiment",,,,3.23,2.39,,,,,,,1.21,0.79,,,55,45,
"C08",Rare Event Detection,"RED","YC210113S-",Ch2Unknown,"N2","Manual",0.15,One-Step RT-ddPCR Kit for Probes,3,,,0.49,0.02,2,15460,0,0,2,15460,0,15462,,,,,,,,,,,,,,,,,,1,1,1429,1561.5,1021.2,1021.3,"Rare Event Detection Experiment",,,,0.29,0.07,,,,,,,,,,,,,
"D08",Rare Event Detection,"RED","YC210114S-",Ch2Unknown,"N2","Manual",3.6,One-Step RT-ddPCR Kit for Probes,72,,,4.8,2.6,42,13693,42,32,0,13661,3.6,13735,,,,,,,,1.8,,,2.4,1.1,64,,,73,55,1,1,1000,1170.5,708.72,710.14,"Rare Event Detection Experiment",,,,4.2,3.1,,,,,,,2.1,1.42,,,68.3,59.4,
"E08",Rare Event Detection,"RED","YC210128S-",Ch2Unknown,"N2","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.6,0.5,12,14567,12,0,0,14567,0.969,14579,,,,,,,,1,,,1.8,0.2,50,,,70,30,1,1,1000,1387.1,715.06,715.61,"Rare Event Detection Experiment",,,,1.28,0.71,,,,,,,1.41,0.59,,,60,40,
"F08",Rare Event Detection,"RED","YC210129S-",Ch2Unknown,"N2","Manual",1.7,One-Step RT-ddPCR Kit for Probes,34,,,2.5,1.1,25,17317,11,0,14,17317,0.746,17342,,,,,,,,0.44,,,0.76,0.12,31,,,46,15,1,1,1000,1219.5,720.53,721.25,"Rare Event Detection Experiment",,,,2.06,1.38,,,,,,,0.6,0.28,,,38,23,
"G08",Rare Event Detection,"RED","YC210217S-",Ch2Unknown,"N2","Manual",0.9,One-Step RT-ddPCR Kit for Probes,18,,,1.46,0.5,14,18337,14,1,0,18336,0.898,18351,,,,,,,,1.1,,,1.9,0.3,52,,,70,33,1,1,1000,1259.6,704.16,704.58,"Rare Event Detection Experiment",,,,1.16,0.68,,,,,,,1.47,0.67,,,61,42,
"H08",Rare Event Detection,"RED","YC210218S-",Ch2Unknown,"N2","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.4,0.9,18,13684,18,2,0,13682,1.55,13702,,,,,,,,1.1,,,1.8,0.4,53,,,69,37,1,1,1000,1181.7,690.09,690.74,"Rare Event Detection Experiment",,,,1.94,1.21,,,,,,,1.47,0.75,,,61,45,
"A09",Rare Event Detection,"RED","YC210219S",Ch2Unknown,"N2","Manual",0.9,One-Step RT-ddPCR Kit for Probes,18,,,1.5,0.5,12,15480,11,0,1,15480,0.836,15492,,,,,,,,0.9,,,1.7,0.2,48,,,69,27,1,1,1000,1307.1,719.5,719.96,"Rare Event Detection Experiment",,,,1.2,0.67,,,,,,,1.3,0.53,,,58,37,
"B09",Rare Event Detection,"RED","YC210219S-",Ch2Unknown,"N2","Manual",1.1,One-Step RT-ddPCR Kit for Probes,22,,,1.8,0.6,12,13012,8,1,4,13011,0.723,13024,,,,,,,,0.7,,,1.4,0.1,43,,,64,21,1,1,1000,1323.5,741.59,742.12,"Rare Event Detection Experiment",,,,1.43,0.8,,,,,,,1.08,0.42,,,54,32,
"C09",Rare Event Detection,"RED","YC2102222S",Ch2Unknown,"N2","Manual",0.89,One-Step RT-ddPCR Kit for Probes,17.8,,,1.47,0.49,13,17136,13,0,0,17136,0.892,17149,,,,,,,,1,,,1.8,0.2,50,,,70,30,1,1,1000,1401.8,721.54,722.06,"Rare Event Detection Experiment",,,,1.16,0.67,,,,,,,1.39,0.61,,,60,40,
"D09",Rare Event Detection,"RED","YC2102222S-",Ch2Unknown,"N2","Manual",0.45,One-Step RT-ddPCR Kit for Probes,9,,,0.88,0.19,7,18229,6,0,1,18229,0.387,18236,,,,,,,,0.9,,,1.8,0,46,,,74,18,1,1,1000,1535.6,717.09,717.41,"Rare Event Detection Experiment",,,,0.65,0.3,,,,,,,1.34,0.37,,,60,32,
"E09",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"N2","Manual",78,One-Step RT-ddPCR Kit for Probes,1560,,,83,73,929,13556,928,2,1,13554,77.9,14485,,,,,,,,,,,,,,,,,,1,1,1000,1902.9,711.98,788.36,"Rare Event Detection Experiment",,,,80.5,75.4,,,,,,,,,,,,,
"F09",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"N2","Manual",83,One-Step RT-ddPCR Kit for Probes,1660,,,87.9,78.2,1127,15413,1125,4,2,15409,82.9,16540,,,,,,,,,,,,,,,,,,1,1,1000,1933.9,722.95,805.46,"Rare Event Detection Experiment",,,,85.5,80.6,,,,,,,,,,,,,
"G09",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"N2","Manual",85,One-Step RT-ddPCR Kit for Probes,1700,,,91,79,849,11317,849,3,0,11314,85.1,12166,,,,,,,,,,,,,,,,,,1,1,1000,1857.6,698.58,779.47,"Rare Event Detection Experiment",,,,88,82.2,,,,,,,,,,,,,
"H09",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"N2","Manual",77.4,One-Step RT-ddPCR Kit for Probes,1548,,,82.4,72.5,932,13697,931,2,1,13695,77.4,14629,,,,,,,,,,,,,,,,,,1,1,1000,1936.6,723.45,800.74,"Rare Event Detection Experiment",,,,80,74.9,,,,,,,,,,,,,
"A10",Rare Event Detection,"RED","YC210219S",Ch2Unknown,"N2","Manual",0.3,One-Step RT-ddPCR Kit for Probes,6,,,0.7,0.09,4,15949,4,0,0,15949,0.295,15953,,,,,,,,1,,,2.5,0,50,,,86,14,1,1,1000,1389.3,718.11,718.28,"Rare Event Detection Experiment",,,,0.47,0.17,,,,,,,1.7,0.3,,,68,32,
"B10",Rare Event Detection,"RED","YC210219S-",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,1,748,0,0,1,748,0,749,,,,,,,,,,,,,,,,,,1,1,1000,1065.8,514.41,515.14,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"C10",Rare Event Detection,"RED","YC2102222S",Ch2Unknown,"N2","Manual",0.72,One-Step RT-ddPCR Kit for Probes,14.4,,,1.27,0.36,10,16344,10,0,0,16344,0.72,16354,,,,,,,,1,,,1.9,0.1,50,,,72,28,1,1,1000,1367.6,715.88,716.28,"Rare Event Detection Experiment",,,,0.97,0.51,,,,,,,1.45,0.55,,,61,39,
"D10",Rare Event Detection,"RED","YC2102222S-",Ch2Unknown,"N2","Manual",0.77,One-Step RT-ddPCR Kit for Probes,15.4,,,1.35,0.38,10,15357,9,0,1,15357,0.689,15367,,,,,,,,0.9,,,1.7,0.1,47,,,70,24,1,1,1000,1282.6,713.08,713.45,"Rare Event Detection Experiment",,,,1.04,0.55,,,,,,,1.32,0.48,,,59,36,
"E10",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"N2","Manual",72.1,One-Step RT-ddPCR Kit for Probes,1442,,,76.8,67.4,915,14477,913,3,2,14474,71.9,15392,,,,,,,,,,,,,,,,,,1,1,1000,1868.5,700.92,770.32,"Rare Event Detection Experiment",,,,74.5,69.7,,,,,,,,,,,,,
"F10",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"N2","Manual",73.3,One-Step RT-ddPCR Kit for Probes,1466,,,77.6,69,1100,17116,1096,3,4,17113,73,18216,,,,,,,,,,,,,,,,,,1,1,1000,1874.2,703.99,774.66,"Rare Event Detection Experiment",,,,75.5,71.1,,,,,,,,,,,,,
"G10",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15044,0,0,0,15044,0,15044,,,,,,,,,,,,,,,,,,1,1,1000,0,716.23,716.23,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"H10",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15228,0,0,0,15228,0,15228,,,,,,,,,,,,,,,,,,1,1,1000,0,724.23,724.23,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"A11",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15487,0,0,0,15487,0,15487,,,,,,,,,,,,,,,,,,1,1,1000,0,711.43,711.43,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"B11",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"N2","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.35,0,1,15854,1,0,0,15854,0.0742,15855,,,,,,,,,,,,,,,,,,1,1,1000,1466.5,724.34,724.39,"Rare Event Detection Experiment",,,,0.18,0.02,,,,,,,,,,,,,
"C11",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"N2","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.32,0,1,17526,0,0,1,17526,0,17527,,,,,,,,,,,,,,,,,,1,1,1000,1043.6,709.03,709.05,"Rare Event Detection Experiment",,,,0.17,0.02,,,,,,,,,,,,,
"D11",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"N2","Manual",0.06,One-Step RT-ddPCR Kit for Probes,1.2,,,0.3,0,1,18882,1,0,0,18882,0.0623,18883,,,,,,,,,,,,,,,,,,1,1,1000,1090.4,705.9,705.92,"Rare Event Detection Experiment",,,,0.16,0.02,,,,,,,,,,,,,
"E11",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15254,0,0,0,15254,0,15254,,,,,,,,,,,,,,,,,,1,1,1000,0,697.8,697.8,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"F11",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.32,0,1,17785,1,0,0,17785,0.0661,17786,,,,,,,,,,,,,,,,,,1,1,1000,1029.1,698.97,698.99,"Rare Event Detection Experiment",,,,0.16,0.02,,,,,,,,,,,,,
"G11",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.32,0,1,17630,0,0,1,17630,0,17631,,,,,,,,,,,,,,,,,,1,1,1000,1051.5,701.02,701.04,"Rare Event Detection Experiment",,,,0.17,0.02,,,,,,,,,,,,,
"H11",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.22,0,0,16174,0,0,0,16174,0,16174,,,,,,,,,,,,,,,,,,1,1,1000,0,699.82,699.82,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
