Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"H03",Rare Event Detection,"RED","YC210115S-",Ch1Unknown,"N1","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2,0.8,17,15201,17,0,0,15201,1.31,15218,,,,,,,,1,,,1.7,0.3,50,,,67,33,1,1,7495,12081,3796.5,3805.7,"Rare Event Detection Experiment",,,,1.66,1.02,,,,,,,1.34,0.66,,,59,41,
"H04",Rare Event Detection,"RED","YC210115S-",Ch1Unknown,"N1","Manual",2.1,One-Step RT-ddPCR Kit for Probes,42,,,2.9,1.4,32,18008,32,0,0,18008,2.09,18040,,,,,,,,1,,,1.49,0.51,50,,,62,38,1,1,7495,12420,3653.3,3668.9,"Rare Event Detection Experiment",,,,2.48,1.74,,,,,,,1.25,0.75,,,56,44,
"H05",Rare Event Detection,"RED","YC210204S",Ch1Unknown,"N1","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2,0.8,17,15310,17,0,1,15309,1.31,15327,,,,,,,,0.9,,,1.6,0.3,49,,,65,32,1,1,7495,12796,3846.3,3856.2,"Rare Event Detection Experiment",,,,1.65,1.01,,,,,,,1.26,0.62,,,57,40,
"H06",Rare Event Detection,"RED","YC210204S",Ch1Unknown,"N1","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.2,0.9,21,16857,21,0,66,16791,1.46,16878,,,,,,,,0.24,,,0.36,0.13,19,,,27,12,1,1,8515,11825,3932.7,3942.6,"Rare Event Detection Experiment",,,,1.81,1.17,,,,,,,0.3,0.18,,,23.2,15.6,
"H07",Rare Event Detection,"RED","YC210204S-",Ch1Unknown,"N1","Manual",0.7,One-Step RT-ddPCR Kit for Probes,14,,,3.5,0,1,1622,1,0,5,1617,0.725,1623,,,,,,,,0.17,,,0.58,0,14,,,45,0,1,1,7495,11934,4443.7,4448.3,"Rare Event Detection Experiment",,,,1.8,0.2,,,,,,,0.36,0,,,29,0,
"H08",Rare Event Detection,"RED","YC210204S-",Ch1Unknown,"N1","Manual",0.8,One-Step RT-ddPCR Kit for Probes,16,,,1.5,0.4,11,15272,11,0,0,15272,0.847,15283,,,,,,,,1,,,1.9,0.1,50,,,71,29,1,1,7495,13327,3832.9,3839.8,"Rare Event Detection Experiment",,,,1.13,0.62,,,,,,,1.43,0.57,,,61,39,
"H09",Rare Event Detection,"RED","NEG 2",Ch1Negative Control,"N1","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.33,0,1,16880,1,0,0,16880,0.0697,16881,,,,,,,,,,,,,,,,,,1,1,7495,14197,3630.3,3630.9,"Rare Event Detection Experiment",,,,0.17,0.02,,,,,,,,,,,,,
"A01",Rare Event Detection,"RED","YC201207S",Ch2Unknown,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.22,0,0,16063,0,0,0,16063,0,16063,,,,,,,,,,,,,,,,,,1,1,930,0,666.92,666.92,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"A02",Rare Event Detection,"RED","YC201207S",Ch2Unknown,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15293,0,0,0,15293,0,15293,,,,,,,,,,,,,,,,,,1,1,930,0,677.02,677.02,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"A03",Rare Event Detection,"RED","YC201207S-",Ch2Unknown,"N2","Manual",5,One-Step RT-ddPCR Kit for Probes,100,,,6.2,3.9,68,16108,68,1,0,16107,4.96,16176,,,,,,,,1.01,,,1.36,0.67,50,,,59,42,1,1,930,1301.2,681.41,684.01,"Rare Event Detection Experiment",,,,5.6,4.4,,,,,,,1.19,0.84,,,54.6,46.1,
"A04",Rare Event Detection,"RED","YC201207S-",Ch2Unknown,"N2","Manual",4.8,One-Step RT-ddPCR Kit for Probes,96,,,6,3.8,74,17951,73,1,1,17950,4.77,18025,,,,,,,,1,,,1.32,0.68,50,,,58,42,1,1,982,1394.6,730.1,732.83,"Rare Event Detection Experiment",,,,5.4,4.3,,,,,,,1.16,0.84,,,54.1,45.9,
"A05",Rare Event Detection,"RED","YC210119S",Ch2Unknown,"N2","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.8,1.8,30,13138,26,0,4,13138,2.33,13168,,,,,,,,0.87,,,1.33,0.41,46,,,60,33,1,1,930,1208.9,674.72,675.94,"Rare Event Detection Experiment",,,,3.2,2.22,,,,,,,1.1,0.63,,,53,40,
"A06",Rare Event Detection,"RED","YC210119S",Ch2Unknown,"N2","Manual",1.9,One-Step RT-ddPCR Kit for Probes,38,,,2.8,1.3,27,16415,27,0,0,16415,1.93,16442,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,930,1275.6,687.57,688.54,"Rare Event Detection Experiment",,,,2.33,1.59,,,,,,,1.27,0.73,,,57,43,
"A07",Rare Event Detection,"RED","YC210119S-",Ch2Unknown,"N2","Manual",3.1,One-Step RT-ddPCR Kit for Probes,62,,,4.3,2.2,33,12495,28,0,5,12495,2.63,12528,,,,,,,,0.85,,,1.28,0.42,46,,,58,33,1,1,930,1277.9,710.09,711.59,"Rare Event Detection Experiment",,,,3.7,2.6,,,,,,,1.07,0.63,,,52,40,
"A08",Rare Event Detection,"RED","YC210119S-",Ch2Unknown,"N2","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.2,1,24,18324,22,0,2,18324,1.41,18348,,,,,,,,0.9,,,1.5,0.4,48,,,62,33,1,1,970,1402.3,739.19,740.06,"Rare Event Detection Experiment",,,,1.88,1.25,,,,,,,1.19,0.65,,,55,40,
"A09",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"N2","Manual",69.3,One-Step RT-ddPCR Kit for Probes,1386,,,73.7,65,980,16143,977,7,3,16136,69.1,17123,,,,,,,,,,,,,,,,,,1,1,930,1784,661.09,725.35,"Rare Event Detection Experiment",,,,71.6,67.1,,,,,,,,,,,,,
"A10",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,19788,0,0,0,19788,0,19788,,,,,,,,,,,,,,,,,,1,1,930,0,654.35,654.35,"Rare Event Detection Experiment",,,,0.081,0,,,,,,,,,,,,,
"B01",Rare Event Detection,"RED","YC201208S",Ch2Unknown,"N2","Manual",4.7,One-Step RT-ddPCR Kit for Probes,94,,,5.9,3.6,68,17089,68,0,0,17089,4.67,17157,,,,,,,,1,,,1.34,0.66,50,,,58,42,1,1,930,1325.9,691.93,694.45,"Rare Event Detection Experiment",,,,5.3,4.1,,,,,,,1.17,0.83,,,54.3,45.7,
"B02",Rare Event Detection,"RED","YC201208S",Ch2Unknown,"N2","Manual",3.8,One-Step RT-ddPCR Kit for Probes,76,,,4.9,2.8,48,14985,47,0,1,14985,3.68,15033,,,,,,,,0.98,,,1.38,0.58,49,,,60,39,1,1,930,1305.9,700.04,701.98,"Rare Event Detection Experiment",,,,4.3,3.2,,,,,,,1.18,0.78,,,55,44,
"B03",Rare Event Detection,"RED","YC201208S-",Ch2Unknown,"N2","Manual",4.5,One-Step RT-ddPCR Kit for Probes,90,,,5.6,3.5,65,17093,65,0,0,17093,4.47,17158,,,,,,,,1,,,1.35,0.65,50,,,59,41,1,1,930,1286.3,696.84,699.07,"Rare Event Detection Experiment",,,,5,3.9,,,,,,,1.18,0.82,,,54.4,45.6,
"B04",Rare Event Detection,"RED","YC201208S-",Ch2Unknown,"N2","Manual",4.2,One-Step RT-ddPCR Kit for Probes,84,,,5.3,3.2,58,16406,58,0,0,16406,4.15,16464,,,,,,,,1,,,1.37,0.63,50,,,59,41,1,1,930,1277.7,699.79,701.82,"Rare Event Detection Experiment",,,,4.7,3.6,,,,,,,1.19,0.81,,,54.6,45.4,
"B05",Rare Event Detection,"RED","YC210120S",Ch2Unknown,"N2","Manual",5.4,One-Step RT-ddPCR Kit for Probes,108,,,11.9,1.9,5,1079,0,0,5,1079,0,1084,,,,,,,,,,,,,,,,,,1,1,930,1066.9,560.91,563.24,"Rare Event Detection Experiment",,,,8.3,3.3,,,,,,,,,,,,,
"B06",Rare Event Detection,"RED","YC210120S",Ch2Unknown,"N2","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.8,1.8,30,13017,30,0,0,13017,2.71,13047,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,930,1283.8,685.44,686.82,"Rare Event Detection Experiment",,,,3.23,2.24,,,,,,,1.26,0.74,,,56,44,
"B07",Rare Event Detection,"RED","YC210120S-",Ch2Unknown,"N2","Manual",8.7,One-Step RT-ddPCR Kit for Probes,174,,,10.4,7.1,102,13667,16,0,86,13667,1.37,13769,,,,,,,,0.16,,,0.24,0.07,14,,,20,7,1,1,987,1196.5,702.72,706.38,"Rare Event Detection Experiment",,,,9.6,7.9,,,,,,,0.198,0.114,,,16.7,10.4,
"B08",Rare Event Detection,"RED","YC210120S-",Ch2Unknown,"N2","Manual",4.4,One-Step RT-ddPCR Kit for Probes,88,,,5.4,3.4,73,19679,28,0,45,19679,1.67,19752,,,,,,,,0.38,,,0.55,0.22,28,,,36,19,1,1,987,1180.8,706.49,708.25,"Rare Event Detection Experiment",,,,4.9,3.9,,,,,,,0.47,0.3,,,32.1,23.3,
"B09",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"N2","Manual",69,One-Step RT-ddPCR Kit for Probes,1380,,,73.3,64.7,991,16400,989,3,2,16397,68.9,17391,,,,,,,,,,,,,,,,,,1,1,930,1774.8,658.73,722.32,"Rare Event Detection Experiment",,,,71.2,66.8,,,,,,,,,,,,,
"B10",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,17137,0,0,0,17137,0,17137,,,,,,,,,,,,,,,,,,1,1,930,0,654.1,654.1,"Rare Event Detection Experiment",,,,0.094,0,,,,,,,,,,,,,
"C01",Rare Event Detection,"RED","YC210104S",Ch2Unknown,"N2","Manual",2.1,One-Step RT-ddPCR Kit for Probes,42,,,3,1.5,31,17189,31,0,0,17189,2.12,17220,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,930,1211.4,666.41,667.4,"Rare Event Detection Experiment",,,,2.52,1.76,,,,,,,1.25,0.75,,,56,44,
"C02",Rare Event Detection,"RED","YC210104S",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,723,0,0,0,723,0,723,,,,,,,,,,,,,,,,,,1,1,930,0,438.01,438.01,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"C03",Rare Event Detection,"RED","YC210104S-",Ch2Unknown,"N2","Manual",2.1,One-Step RT-ddPCR Kit for Probes,42,,,2.9,1.4,28,15951,28,1,0,15950,2.06,15979,,,,,,,,1,,,1.6,0.5,51,,,64,38,1,1,930,1189.8,673.94,674.84,"Rare Event Detection Experiment",,,,2.48,1.7,,,,,,,1.31,0.76,,,57,44,
"C04",Rare Event Detection,"RED","YC210104S-",Ch2Unknown,"N2","Manual",2.1,One-Step RT-ddPCR Kit for Probes,42,,,3,1.4,26,14772,26,0,0,14772,2.07,14798,,,,,,,,1,,,1.5,0.5,50,,,64,36,1,1,930,1262.8,662.34,663.4,"Rare Event Detection Experiment",,,,2.5,1.69,,,,,,,1.28,0.72,,,57,43,
"C05",Rare Event Detection,"RED","YC210121S",Ch2Unknown,"N2","Manual",2.2,One-Step RT-ddPCR Kit for Probes,44,,,3.1,1.5,29,15317,27,1,2,15316,2.07,15346,,,,,,,,1,,,1.5,0.5,49,,,62,36,1,1,930,1221.5,673.07,674.11,"Rare Event Detection Experiment",,,,2.66,1.84,,,,,,,1.22,0.71,,,56,43,
"C06",Rare Event Detection,"RED","YC210121S",Ch2Unknown,"N2","Manual",2,One-Step RT-ddPCR Kit for Probes,40,,,3,1.2,21,12436,21,0,0,12436,1.98,12457,,,,,,,,1,,,1.6,0.4,50,,,65,35,1,1,930,1287.3,670.29,671.33,"Rare Event Detection Experiment",,,,2.45,1.58,,,,,,,1.31,0.69,,,58,42,
"C07",Rare Event Detection,"RED","YC210121S-",Ch2Unknown,"N2","Manual",3.7,One-Step RT-ddPCR Kit for Probes,74,,,5.5,2.3,20,6424,16,0,4,6424,2.92,6444,,,,,,,,0.8,,,1.3,0.3,44,,,61,28,1,1,987,1210.5,705.79,707.36,"Rare Event Detection Experiment",,,,4.5,2.9,,,,,,,1.07,0.53,,,53,36,
"C08",Rare Event Detection,"RED","YC210121S-",Ch2Unknown,"N2","Manual",2.2,One-Step RT-ddPCR Kit for Probes,44,,,3.1,1.5,33,17526,33,2,0,17524,2.21,17559,,,,,,,,1.1,,,1.6,0.6,51,,,63,40,1,1,930,1210.1,667.94,668.96,"Rare Event Detection Experiment",,,,2.62,1.85,,,,,,,1.32,0.8,,,58,45,
"C09",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"N2","Manual",62.2,One-Step RT-ddPCR Kit for Probes,1244,,,66.6,57.8,774,14254,770,7,4,14247,61.9,15028,,,,,,,,,,,,,,,,,,1,1,930,1738.8,654.1,709.97,"Rare Event Detection Experiment",,,,64.4,60,,,,,,,,,,,,,
"C10",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.22,0,0,15898,0,0,0,15898,0,15898,,,,,,,,,,,,,,,,,,1,1,930,0,657.37,657.37,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"D01",Rare Event Detection,"RED","YC210105S",Ch2Unknown,"N2","Manual",2.2,One-Step RT-ddPCR Kit for Probes,44,,,3.1,1.5,28,15011,28,0,0,15011,2.19,15039,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,930,1360.5,688.06,689.31,"Rare Event Detection Experiment",,,,2.63,1.8,,,,,,,1.27,0.73,,,57,43,
"D02",Rare Event Detection,"RED","YC210105S",Ch2Unknown,"N2","Manual",2.1,One-Step RT-ddPCR Kit for Probes,42,,,3,1.4,25,14214,25,0,0,14214,2.07,14239,,,,,,,,1,,,1.6,0.4,50,,,64,36,1,1,930,1289.1,679.43,680.5,"Rare Event Detection Experiment",,,,2.51,1.68,,,,,,,1.28,0.72,,,57,43,
"D03",Rare Event Detection,"RED","YC210105S-",Ch2Unknown,"N2","Manual",1.7,One-Step RT-ddPCR Kit for Probes,34,,,2.5,1.1,23,15851,23,0,0,15851,1.71,15874,,,,,,,,1,,,1.6,0.4,50,,,65,35,1,1,930,1221.2,678.39,679.17,"Rare Event Detection Experiment",,,,2.09,1.37,,,,,,,1.29,0.71,,,57,43,
"D04",Rare Event Detection,"RED","YC210105S-",Ch2Unknown,"N2","Manual",5.1,One-Step RT-ddPCR Kit for Probes,102,,,6.7,3.8,51,11684,18,2,33,11682,1.81,11735,,,,,,,,0.39,,,0.6,0.19,28,,,39,18,1,1,1050,1275.6,693.98,696.51,"Rare Event Detection Experiment",,,,5.9,4.4,,,,,,,0.5,0.29,,,33,23,
"D05",Rare Event Detection,"RED","YC210122S",Ch2Unknown,"N2","Manual",2.1,One-Step RT-ddPCR Kit for Probes,42,,,2.9,1.4,30,17099,30,2,0,17097,2.06,17129,,,,,,,,1.1,,,1.6,0.5,52,,,64,39,1,1,930,1236.1,659.22,660.23,"Rare Event Detection Experiment",,,,2.46,1.71,,,,,,,1.34,0.8,,,58,45,
"D06",Rare Event Detection,"RED","YC210122S",Ch2Unknown,"N2","Manual",3.5,One-Step RT-ddPCR Kit for Probes,70,,,7.5,1.2,5,1702,2,0,3,1702,1.38,1707,,,,,,,,0.4,,,1.1,0,29,,,65,0,1,1,930,1052.1,533,534.53,"Rare Event Detection Experiment",,,,5.3,2.1,,,,,,,0.75,0.05,,,46,11,
"D07",Rare Event Detection,"RED","YC210122S-",Ch2Unknown,"N2","Manual",2.2,One-Step RT-ddPCR Kit for Probes,44,,,3.1,1.5,31,16529,31,0,0,16529,2.2,16560,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,930,1318.2,671.59,672.8,"Rare Event Detection Experiment",,,,2.62,1.83,,,,,,,1.25,0.75,,,56,44,
"D08",Rare Event Detection,"RED","YC210122S-",Ch2Unknown,"N2","Manual",4,One-Step RT-ddPCR Kit for Probes,80,,,5.3,3,47,13711,47,5,0,13706,4.03,13758,,,,,,,,1.11,,,1.55,0.67,53,,,62,43,1,1,930,1278.2,679.88,681.92,"Rare Event Detection Experiment",,,,4.6,3.5,,,,,,,1.33,0.88,,,58,48,
"D09",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"N2","Manual",72.1,One-Step RT-ddPCR Kit for Probes,1442,,,76.9,67.4,887,14026,886,6,1,14020,72.1,14913,,,,,,,,,,,,,,,,,,1,1,930,1747.3,656.81,721.67,"Rare Event Detection Experiment",,,,74.6,69.7,,,,,,,,,,,,,
"D10",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15627,0,0,0,15627,0,15627,,,,,,,,,,,,,,,,,,1,1,930,0,650.32,650.32,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"E01",Rare Event Detection,"RED","YC210106S",Ch2Unknown,"N2","Manual",2.1,One-Step RT-ddPCR Kit for Probes,42,,,3,1.4,28,15507,28,0,0,15507,2.12,15535,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,930,1259,666.58,667.65,"Rare Event Detection Experiment",,,,2.55,1.75,,,,,,,1.27,0.73,,,57,43,
"E02",Rare Event Detection,"RED","YC210106S",Ch2Unknown,"N2","Manual",2.5,One-Step RT-ddPCR Kit for Probes,50,,,3.5,1.7,30,14053,30,0,0,14053,2.51,14083,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,930,1285.4,672.61,673.92,"Rare Event Detection Experiment",,,,2.99,2.08,,,,,,,1.26,0.74,,,56,44,
"E03",Rare Event Detection,"RED","YC210106S-",Ch2Unknown,"N2","Manual",2.2,One-Step RT-ddPCR Kit for Probes,44,,,3,1.5,34,18425,34,0,0,18425,2.17,18459,,,,,,,,1,,,1.48,0.52,50,,,62,38,1,1,930,1325.7,688.15,689.33,"Rare Event Detection Experiment",,,,2.56,1.82,,,,,,,1.24,0.76,,,56,44,
"E04",Rare Event Detection,"RED","YC210106S-",Ch2Unknown,"N2","Manual",2.4,One-Step RT-ddPCR Kit for Probes,48,,,3.5,1.7,29,13922,25,0,4,13922,2.11,13951,,,,,,,,0.86,,,1.33,0.4,46,,,60,33,1,1,930,1189.3,660.87,661.97,"Rare Event Detection Experiment",,,,2.93,2.02,,,,,,,1.1,0.63,,,53,40,
"E05",Rare Event Detection,"RED","YC210201S",Ch2Unknown,"N2","Manual",2.1,One-Step RT-ddPCR Kit for Probes,42,,,2.9,1.4,32,18114,32,0,0,18114,2.08,18146,,,,,,,,1,,,1.49,0.51,50,,,62,38,1,1,930,1269.5,668.44,669.5,"Rare Event Detection Experiment",,,,2.46,1.73,,,,,,,1.25,0.75,,,56,44,
"E06",Rare Event Detection,"RED","YC210201S",Ch2Unknown,"N2","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.2,0.9,19,15551,16,0,3,15551,1.21,15570,,,,,,,,0.8,,,1.4,0.3,46,,,62,29,1,1,930,1211.6,680.88,681.53,"Rare Event Detection Experiment",,,,1.79,1.13,,,,,,,1.13,0.56,,,54,37,
"E07",Rare Event Detection,"RED","YC210201S-",Ch2Unknown,"N2","Manual",1.6,One-Step RT-ddPCR Kit for Probes,32,,,2.4,1,22,15892,22,1,0,15891,1.63,15914,,,,,,,,1,,,1.7,0.4,51,,,66,36,1,1,930,1273.1,687.21,688.02,"Rare Event Detection Experiment",,,,2,1.31,,,,,,,1.36,0.73,,,59,44,
"E08",Rare Event Detection,"RED","YC210201S-",Ch2Unknown,"N2","Manual",2,One-Step RT-ddPCR Kit for Probes,40,,,2.8,1.3,27,16062,27,0,0,16062,1.98,16089,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,930,1285.1,670.64,671.67,"Rare Event Detection Experiment",,,,2.38,1.62,,,,,,,1.27,0.73,,,57,43,
"E09",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,17750,0,0,0,17750,0,17750,,,,,,,,,,,,,,,,,,1,1,930,0,649.85,649.85,"Rare Event Detection Experiment",,,,0.091,0,,,,,,,,,,,,,
"F01",Rare Event Detection,"RED","YC210107S",Ch2Unknown,"N2","Manual",1.6,One-Step RT-ddPCR Kit for Probes,32,,,2.3,1,21,15924,21,0,0,15924,1.55,15945,,,,,,,,1,,,1.6,0.4,50,,,65,35,1,1,930,1306.9,685.74,686.56,"Rare Event Detection Experiment",,,,1.91,1.24,,,,,,,1.31,0.69,,,58,42,
"F02",Rare Event Detection,"RED","YC210107S",Ch2Unknown,"N2","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2,0.8,19,16647,19,0,0,16647,1.34,16666,,,,,,,,1,,,1.6,0.4,50,,,66,34,1,1,930,1222.7,677.52,678.14,"Rare Event Detection Experiment",,,,1.67,1.06,,,,,,,1.32,0.68,,,58,42,
"F03",Rare Event Detection,"RED","YC210107S-",Ch2Unknown,"N2","Manual",2.5,One-Step RT-ddPCR Kit for Probes,50,,,3.5,1.7,30,14091,29,0,1,14091,2.42,14121,,,,,,,,0.97,,,1.46,0.47,49,,,62,36,1,1,930,1259.6,661.96,663.23,"Rare Event Detection Experiment",,,,2.99,2.07,,,,,,,1.22,0.72,,,56,43,
"F04",Rare Event Detection,"RED","YC210107S-",Ch2Unknown,"N2","Manual",2.4,One-Step RT-ddPCR Kit for Probes,48,,,3.4,1.6,27,13418,27,0,0,13418,2.36,13445,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,930,1266.1,678.73,679.91,"Rare Event Detection Experiment",,,,2.85,1.94,,,,,,,1.27,0.73,,,57,43,
"F05",Rare Event Detection,"RED","YC210202S",Ch2Unknown,"N2","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.8,0.5,9,10420,4,0,5,10420,0.451,10429,,,,,,,,0.44,,,0.99,0,31,,,57,5,1,1,930,1124.9,663.35,663.75,"Rare Event Detection Experiment",,,,1.39,0.71,,,,,,,0.72,0.17,,,44,18,
"F06",Rare Event Detection,"RED","YC210202S",Ch2Unknown,"N2","Manual",0.58,One-Step RT-ddPCR Kit for Probes,11.6,,,1.12,0.24,7,14296,7,0,0,14296,0.576,14303,,,,,,,,1,,,2.1,0,50,,,77,23,1,1,930,1202.2,670.17,670.43,"Rare Event Detection Experiment",,,,0.82,0.38,,,,,,,1.5,0.5,,,64,36,
"F07",Rare Event Detection,"RED","YC210202S-",Ch2Unknown,"N2","Manual",0.72,One-Step RT-ddPCR Kit for Probes,14.4,,,1.31,0.34,9,14691,9,0,0,14691,0.721,14700,,,,,,,,1,,,1.9,0.1,50,,,74,26,1,1,930,1255,662.52,662.88,"Rare Event Detection Experiment",,,,0.99,0.51,,,,,,,1.47,0.53,,,62,38,
"F08",Rare Event Detection,"RED","YC210202S-",Ch2Unknown,"N2","Manual",0.64,One-Step RT-ddPCR Kit for Probes,12.8,,,1.16,0.31,9,16511,9,0,0,16511,0.641,16520,,,,,,,,1,,,1.9,0.1,50,,,74,26,1,1,930,1263.2,666.78,667.11,"Rare Event Detection Experiment",,,,0.88,0.45,,,,,,,1.47,0.53,,,62,38,
"F09",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"N2","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.36,0,1,15754,0,0,1,15754,0,15755,,,,,,,,,,,,,,,,,,1,1,930,2052.4,653.97,654.06,"Rare Event Detection Experiment",,,,0.19,0.02,,,,,,,,,,,,,
"G01",Rare Event Detection,"RED","YC210108S",Ch2Unknown,"N2","Manual",2.5,One-Step RT-ddPCR Kit for Probes,50,,,3.4,1.7,33,15790,33,0,0,15790,2.46,15823,,,,,,,,1,,,1.49,0.51,50,,,62,38,1,1,930,1270.3,687.21,688.42,"Rare Event Detection Experiment",,,,2.91,2.05,,,,,,,1.25,0.75,,,56,44,
"G02",Rare Event Detection,"RED","YC210108S",Ch2Unknown,"N2","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.5,2.2,31,11285,31,0,0,11285,3.23,11316,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,930,1267.7,670.51,672.15,"Rare Event Detection Experiment",,,,3.8,2.7,,,,,,,1.25,0.75,,,56,44,
"G03",Rare Event Detection,"RED","YC210108S-",Ch2Unknown,"N2","Manual",2,One-Step RT-ddPCR Kit for Probes,40,,,2.9,1.4,27,15690,27,1,0,15689,2.02,15717,,,,,,,,1,,,1.6,0.5,51,,,64,38,1,1,930,1280,667.32,668.37,"Rare Event Detection Experiment",,,,2.44,1.66,,,,,,,1.32,0.76,,,58,44,
"G04",Rare Event Detection,"RED","YC210108S-",Ch2Unknown,"N2","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.4,0.9,19,14429,19,0,0,14429,1.55,14448,,,,,,,,1,,,1.6,0.4,50,,,66,34,1,1,930,1250,667.58,668.35,"Rare Event Detection Experiment",,,,1.93,1.22,,,,,,,1.32,0.68,,,58,42,
"G05",Rare Event Detection,"RED","YC210203S",Ch2Unknown,"N2","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.1,0.8,18,15276,18,0,0,15276,1.39,15294,,,,,,,,1,,,1.7,0.3,50,,,67,33,1,1,930,1243.5,674.54,675.21,"Rare Event Detection Experiment",,,,1.74,1.08,,,,,,,1.33,0.67,,,58,42,
"G06",Rare Event Detection,"RED","YC210203S",Ch2Unknown,"N2","Manual",2.1,One-Step RT-ddPCR Kit for Probes,42,,,3,1.4,26,14455,14,0,12,14455,1.14,14481,,,,,,,,0.54,,,0.89,0.18,35,,,50,20,1,1,930,1162.9,675.65,676.53,"Rare Event Detection Experiment",,,,2.56,1.73,,,,,,,0.72,0.36,,,43,27,
"G07",Rare Event Detection,"RED","YC210203S-",Ch2Unknown,"N2","Manual",4.6,One-Step RT-ddPCR Kit for Probes,92,,,5.9,3.5,55,14172,14,0,41,14172,1.16,14227,,,,,,,,0.25,,,0.41,0.1,20,,,30,11,1,1,930,1082.7,688.19,689.71,"Rare Event Detection Experiment",,,,5.2,4,,,,,,,0.33,0.18,,,25.1,15.4,
