Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"E02",Rare Event Detection,"RED","YC210106S",Ch2Unknown,"PMMoV","Manual",49.1,One-Step RT-ddPCR Kit for Probes,982,,,52.8,45.3,643,15103,1,42,642,15061,0,15746,,,,,,,,0.066,,,0.086,0.045,6.2,,,7.9,4.4,1,1,2683,4257.6,1577.3,1686.7,"Rare Event Detection Experiment",,,,51,47.1,,,,,,,0.076,0.055,,,7.1,5.2,
"E03",Rare Event Detection,"RED","YC210106S-",Ch2Unknown,"PMMoV","Manual",50.5,One-Step RT-ddPCR Kit for Probes,1010,,,54.5,46.4,594,13550,2,33,592,13517,0.0461,14144,,,,,,,,0.058,,,0.078,0.038,5.5,,,7.2,3.7,1,1,2683,4264.6,1565,1678.4,"Rare Event Detection Experiment",,,,52.5,48.4,,,,,,,0.068,0.048,,,6.4,4.6,
"E04",Rare Event Detection,"RED","YC210106S-",Ch2Unknown,"PMMoV","Manual",43.1,One-Step RT-ddPCR Kit for Probes,862,,,46.9,39.4,512,13706,2,34,510,13672,0.0605,14218,,,,,,,,0.069,,,0.093,0.046,6.5,,,8.5,4.4,1,1,2683,4265.4,1593.1,1689.3,"Rare Event Detection Experiment",,,,45.1,41.2,,,,,,,0.081,0.057,,,7.5,5.4,
"E05",Rare Event Detection,"RED","YC210201S",Ch2Unknown,"PMMoV","Manual",47.5,One-Step RT-ddPCR Kit for Probes,950,,,51,44.1,722,17515,3,45,719,17470,0.0741,18237,,,,,,,,0.065,,,0.084,0.046,6.1,,,7.8,4.4,1,1,2683,4013.1,1563.1,1660.1,"Rare Event Detection Experiment",,,,49.3,45.8,,,,,,,0.075,0.056,,,7,5.3,
"E06",Rare Event Detection,"RED","YC210201S",Ch2Unknown,"PMMoV","Manual",52,One-Step RT-ddPCR Kit for Probes,1040,,,56.2,47.8,593,13117,2,39,591,13078,0.0204,13710,,,,,,,,0.068,,,0.089,0.046,6.3,,,8.2,4.5,1,1,2683,4093.3,1559.5,1669.1,"Rare Event Detection Experiment",,,,54.2,49.9,,,,,,,0.079,0.057,,,7.3,5.4,
"E07",Rare Event Detection,"RED","YC210201S-",Ch2Unknown,"PMMoV","Manual",41.1,One-Step RT-ddPCR Kit for Probes,822,,,44.5,37.7,561,15784,2,55,559,15729,0.00326,16345,,,,,,,,0.1,,,0.127,0.073,9.1,,,11.4,6.8,1,1,2683,4020.4,1529.5,1615,"Rare Event Detection Experiment",,,,42.8,39.4,,,,,,,0.114,0.086,,,10.2,7.9,
"E08",Rare Event Detection,"RED","YC210201S-",Ch2Unknown,"PMMoV","Manual",46.1,One-Step RT-ddPCR Kit for Probes,922,,,49.3,42.9,782,19569,1,57,781,19512,0,20351,,,,,,,,0.073,,,0.092,0.053,6.8,,,8.5,5.1,1,1,2683,4122.1,1557.3,1655.9,"Rare Event Detection Experiment",,,,47.7,44.5,,,,,,,0.083,0.063,,,7.6,5.9,
"E09",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"PMMoV","Manual",0.32,One-Step RT-ddPCR Kit for Probes,6.4,,,0.76,0.1,4,14536,0,0,4,14536,0,14540,,,,,,,,,,,,,,,,,,1,1,2683,4521.8,2176.4,2177.1,"Rare Event Detection Experiment",,,,0.52,0.19,,,,,,,,,,,,,
"E10",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",0.44,One-Step RT-ddPCR Kit for Probes,8.8,,,0.85,0.19,7,18871,0,0,7,18871,0,18878,,,,,,,,,,,,,,,,,,1,1,2683,4189.6,1254.3,1255.4,"Rare Event Detection Experiment",,,,0.62,0.29,,,,,,,,,,,,,
"F01",Rare Event Detection,"RED","YC210107S",Ch2Unknown,"PMMoV","Manual",41.9,One-Step RT-ddPCR Kit for Probes,838,,,45.3,38.4,572,15794,1,45,571,15749,0,16366,,,,,,,,0.079,,,0.103,0.055,7.3,,,9.4,5.3,1,1,2683,4424.9,1596.8,1695.7,"Rare Event Detection Experiment",,,,43.6,40.1,,,,,,,0.091,0.067,,,8.4,6.3,
"F02",Rare Event Detection,"RED","YC210107S",Ch2Unknown,"PMMoV","Manual",43.7,One-Step RT-ddPCR Kit for Probes,874,,,47.1,40.4,644,17008,2,33,642,16975,0.0501,17652,,,,,,,,0.053,,,0.072,0.035,5.1,,,6.7,3.4,1,1,2683,4329.9,1586.5,1686.6,"Rare Event Detection Experiment",,,,45.4,42,,,,,,,0.063,0.044,,,5.9,4.2,
"F03",Rare Event Detection,"RED","YC210107S-",Ch2Unknown,"PMMoV","Manual",39.2,One-Step RT-ddPCR Kit for Probes,784,,,42.5,36,551,16244,1,48,550,16196,0,16795,,,,,,,,0.088,,,0.113,0.062,8.1,,,10.2,5.9,1,1,2683,4349.1,1605,1695,"Rare Event Detection Experiment",,,,40.9,37.6,,,,,,,0.101,0.075,,,9.2,7,
"F04",Rare Event Detection,"RED","YC210107S-",Ch2Unknown,"PMMoV","Manual",41.6,One-Step RT-ddPCR Kit for Probes,832,,,45,38.2,570,15835,1,41,569,15794,0,16405,,,,,,,,0.072,,,0.095,0.05,6.8,,,8.7,4.8,1,1,2683,4240.3,1610.8,1702.1,"Rare Event Detection Experiment",,,,43.3,39.9,,,,,,,0.084,0.061,,,7.8,5.8,
"F05",Rare Event Detection,"RED","YC210202S",Ch2Unknown,"PMMoV","Manual",22.9,One-Step RT-ddPCR Kit for Probes,458,,,25.7,20.1,255,12997,1,18,254,12979,0.0575,13252,,,,,,,,0.074,,,0.109,0.039,6.9,,,9.9,3.9,1,1,2683,4026.7,1566.4,1613.8,"Rare Event Detection Experiment",,,,24.3,21.4,,,,,,,0.091,0.056,,,8.4,5.4,
"F06",Rare Event Detection,"RED","YC210202S",Ch2Unknown,"PMMoV","Manual",21.9,One-Step RT-ddPCR Kit for Probes,438,,,24.6,19.3,261,13884,0,19,261,13865,0,14145,,,,,,,,0.072,,,0.106,0.038,6.7,,,9.7,3.8,1,1,2683,4158.2,1598.7,1645.9,"Rare Event Detection Experiment",,,,23.3,20.6,,,,,,,0.089,0.055,,,8.2,5.2,
"F07",Rare Event Detection,"RED","YC210202S-",Ch2Unknown,"PMMoV","Manual",23.7,One-Step RT-ddPCR Kit for Probes,474,,,26.4,21.1,313,15356,1,22,312,15334,0.0415,15669,,,,,,,,0.073,,,0.104,0.042,6.8,,,9.5,4.1,1,1,2683,4102.9,1540.8,1592,"Rare Event Detection Experiment",,,,25.1,22.4,,,,,,,0.089,0.057,,,8.2,5.4,
"F08",Rare Event Detection,"RED","YC210202S-",Ch2Unknown,"PMMoV","Manual",24.5,One-Step RT-ddPCR Kit for Probes,490,,,27.4,21.7,285,13530,0,13,285,13517,0,13815,,,,,,,,0.045,,,0.071,0.02,4.3,,,6.7,2,1,1,2683,4150.9,1578.2,1631.3,"Rare Event Detection Experiment",,,,26,23.1,,,,,,,0.058,0.032,,,5.5,3.1,
"F09",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"PMMoV","Manual",0.27,One-Step RT-ddPCR Kit for Probes,5.4,,,0.71,0.06,3,13130,0,0,3,13130,0,13133,,,,,,,,,,,,,,,,,,1,1,2683,4673.6,1597.9,1598.6,"Rare Event Detection Experiment",,,,0.46,0.14,,,,,,,,,,,,,
"F10",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",0.15,One-Step RT-ddPCR Kit for Probes,3,,,0.48,0.02,2,15565,0,0,2,15565,0,15567,,,,,,,,,,,,,,,,,,1,1,2683,4049,1585.9,1586.2,"Rare Event Detection Experiment",,,,0.29,0.07,,,,,,,,,,,,,
"G01",Rare Event Detection,"RED","YC210108S",Ch2Unknown,"PMMoV","Manual",142,One-Step RT-ddPCR Kit for Probes,2840,,,150,135,1489,11577,3,38,1486,11539,0,13066,,,,,,,,0.026,,,0.034,0.018,2.5,,,3.3,1.8,1,1,2683,4770.8,1663.9,2018,"Rare Event Detection Experiment",,,,146,138.7,,,,,,,0.0301,0.0219,,,2.92,2.14,
"G02",Rare Event Detection,"RED","YC210108S",Ch2Unknown,"PMMoV","Manual",136,One-Step RT-ddPCR Kit for Probes,2720,,,143,130,1695,13794,2,32,1693,13762,0,15489,,,,,,,,0.019,,,0.025,0.012,1.9,,,2.5,1.2,1,1,2683,4586.3,1601.5,1928.1,"Rare Event Detection Experiment",,,,139.7,133,,,,,,,0.0222,0.0157,,,2.18,1.54,
"G03",Rare Event Detection,"RED","YC210108S-",Ch2Unknown,"PMMoV","Manual",105,One-Step RT-ddPCR Kit for Probes,2100,,,111,100,1275,13596,2,39,1273,13557,0,14871,,,,,,,,0.031,,,0.04,0.021,3,,,3.9,2.1,1,1,2683,4451.9,1594.8,1839.8,"Rare Event Detection Experiment",,,,108.4,102.5,,,,,,,0.0357,0.0259,,,3.45,2.53,
"G04",Rare Event Detection,"RED","YC210108S-",Ch2Unknown,"PMMoV","Manual",105,One-Step RT-ddPCR Kit for Probes,2100,,,110,99,1319,14187,3,32,1316,14155,0.00189,15506,,,,,,,,0.025,,,0.034,0.017,2.5,,,3.3,1.7,1,1,2683,4407.6,1574,1815.1,"Rare Event Detection Experiment",,,,107.5,101.7,,,,,,,0.0298,0.0211,,,2.89,2.07,
"G05",Rare Event Detection,"RED","YC210203S",Ch2Unknown,"PMMoV","Manual",39.2,One-Step RT-ddPCR Kit for Probes,784,,,42.3,36.1,609,17962,2,51,607,17911,0.0172,18571,,,,,,,,0.086,,,0.11,0.062,7.9,,,9.9,5.8,1,1,2683,4218.8,1546.2,1633.9,"Rare Event Detection Experiment",,,,40.8,37.6,,,,,,,0.098,0.073,,,8.9,6.9,
"G06",Rare Event Detection,"RED","YC210203S",Ch2Unknown,"PMMoV","Manual",38.9,One-Step RT-ddPCR Kit for Probes,778,,,42.5,35.4,472,14023,1,37,471,13986,0,14495,,,,,,,,0.079,,,0.106,0.053,7.3,,,9.6,5.1,1,1,2683,4210.7,1582.7,1668.3,"Rare Event Detection Experiment",,,,40.7,37.2,,,,,,,0.093,0.066,,,8.5,6.2,
"G07",Rare Event Detection,"RED","YC210203S-",Ch2Unknown,"PMMoV","Manual",36.4,One-Step RT-ddPCR Kit for Probes,728,,,39.4,33.3,553,17615,5,25,548,17590,0.273,18168,,,,,,,,0.053,,,0.073,0.034,5.1,,,6.9,3.3,1,1,2683,4225.5,1567.1,1648.1,"Rare Event Detection Experiment",,,,37.9,34.8,,,,,,,0.063,0.043,,,6,4.2,
"G08",Rare Event Detection,"RED","YC210203S-",Ch2Unknown,"PMMoV","Manual",38.4,One-Step RT-ddPCR Kit for Probes,768,,,41.5,35.4,599,18034,3,38,596,17996,0.11,18633,,,,,,,,0.067,,,0.089,0.046,6.3,,,8.2,4.4,1,1,2683,4319.8,1573.7,1662,"Rare Event Detection Experiment",,,,40,36.9,,,,,,,0.078,0.057,,,7.3,5.4,
"G09",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"PMMoV","Manual",0.25,One-Step RT-ddPCR Kit for Probes,5,,,0.58,0.07,4,19117,1,1,3,19116,0.0615,19121,,,,,,,,,,,,,,,,,,1,1,2683,4260.2,1586.8,1587.3,"Rare Event Detection Experiment",,,,0.39,0.14,,,,,,,,,,,,,
"G10",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",0.24,One-Step RT-ddPCR Kit for Probes,4.8,,,0.63,0.06,3,14890,0,0,3,14890,0,14893,,,,,,,,,,,,,,,,,,1,1,2683,4606,1572.2,1572.8,"Rare Event Detection Experiment",,,,0.41,0.12,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","YC210115S",Ch2Unknown,"PMMoV","Manual",54,One-Step RT-ddPCR Kit for Probes,1080,,,58.8,49.3,503,10700,3,32,500,10668,0.158,11203,,,,,,,,0.068,,,0.092,0.045,6.4,,,8.4,4.3,1,1,2683,4616.9,1608.8,1743.8,"Rare Event Detection Experiment",,,,56.5,51.6,,,,,,,0.08,0.056,,,7.4,5.3,
"H02",Rare Event Detection,"RED","YC210115S",Ch2Unknown,"PMMoV","Manual",54.3,One-Step RT-ddPCR Kit for Probes,1086,,,58.5,50,635,13453,2,36,633,13417,0.0252,14088,,,,,,,,0.059,,,0.078,0.039,5.5,,,7.3,3.8,1,1,2683,4454,1526.5,1658.4,"Rare Event Detection Experiment",,,,56.4,52.1,,,,,,,0.068,0.049,,,6.4,4.7,
"H03",Rare Event Detection,"RED","YC210115S-",Ch2Unknown,"PMMoV","Manual",41.7,One-Step RT-ddPCR Kit for Probes,834,,,45.1,38.3,589,16331,1,32,588,16299,0,16920,,,,,,,,0.055,,,0.075,0.036,5.2,,,7,3.5,1,1,2683,4378.6,1564.2,1662.1,"Rare Event Detection Experiment",,,,43.4,40,,,,,,,0.065,0.045,,,6.1,4.3,
"H04",Rare Event Detection,"RED","YC210115S-",Ch2Unknown,"PMMoV","Manual",43,One-Step RT-ddPCR Kit for Probes,860,,,46.5,39.5,580,15566,1,20,579,15546,0.0186,16146,,,,,,,,0.036,,,0.051,0.02,3.4,,,4.9,2,1,1,2683,4217.6,1539.3,1635.6,"Rare Event Detection Experiment",,,,44.8,41.3,,,,,,,0.043,0.028,,,4.2,2.7,
"H05",Rare Event Detection,"RED","YC210204S",Ch2Unknown,"PMMoV","Manual",43.4,One-Step RT-ddPCR Kit for Probes,868,,,46.6,40.1,678,18062,1,37,677,18025,0,18740,,,,,,,,0.055,,,0.073,0.037,5.2,,,6.8,3.6,1,1,2683,4257.2,1557.9,1655.6,"Rare Event Detection Experiment",,,,45,41.7,,,,,,,0.064,0.046,,,6,4.4,
"H06",Rare Event Detection,"RED","YC210204S",Ch2Unknown,"PMMoV","Manual",43.6,One-Step RT-ddPCR Kit for Probes,872,,,47.3,39.8,520,13789,2,26,518,13763,0.084,14309,,,,,,,,0.053,,,0.073,0.033,5,,,6.9,3.2,1,1,2683,4167.9,1547.4,1642.7,"Rare Event Detection Experiment",,,,45.5,41.6,,,,,,,0.063,0.043,,,6,4.1,
"H07",Rare Event Detection,"RED","YC210204S-",Ch2Unknown,"PMMoV","Manual",34.4,One-Step RT-ddPCR Kit for Probes,688,,,37.2,31.6,573,19298,1,33,572,19265,0.0012,19871,,,,,,,,0.059,,,0.079,0.038,5.5,,,7.3,3.7,1,1,2683,4264.4,1576.7,1654.2,"Rare Event Detection Experiment",,,,35.9,33,,,,,,,0.069,0.048,,,6.5,4.6,
"H08",Rare Event Detection,"RED","YC210204S-",Ch2Unknown,"PMMoV","Manual",34,One-Step RT-ddPCR Kit for Probes,680,,,37.1,31,478,16290,1,33,477,16257,0.00223,16768,,,,,,,,0.07,,,0.095,0.046,6.6,,,8.7,4.4,1,1,2683,4278.7,1529.3,1607.7,"Rare Event Detection Experiment",,,,35.6,32.5,,,,,,,0.083,0.058,,,7.6,5.5,
"H09",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"PMMoV","Manual",0.13,One-Step RT-ddPCR Kit for Probes,2.6,,,0.43,0.02,2,17638,1,0,1,17638,0.0667,17640,,,,,,,,,,,,,,,,,,1,1,2683,4073.7,1582.5,1582.7,"Rare Event Detection Experiment",,,,0.26,0.06,,,,,,,,,,,,,
"H10",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15422,0,0,0,15422,0,15422,,,,,,,,,,,,,,,,,,1,1,2683,0,1553.6,1553.6,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
