Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"G04",Rare Event Detection,"RED","26YC201110S-",Ch1Unknown,"BCoV","Manual",3.4,One-Step RT-ddPCR Kit for Probes,68,,,4.4,2.6,53,18148,4,49,886,17262,0.096,18201,,,,,,,,0.058,,,0.074,0.042,5.5,,,6.9,4.1,1,1,5932,9494.4,2783.4,2802.9,"Rare Event Detection Experiment",,,,3.92,2.98,,,,,,,0.066,0.05,,,6.2,4.8,
"G05",Rare Event Detection,"RED","26YC201215S",Ch1Unknown,"BCoV","Manual",4.3,One-Step RT-ddPCR Kit for Probes,86,,,5.5,3.3,59,16196,3,56,891,15305,0,16255,,,,,,,,0.064,,,0.081,0.047,6,,,7.5,4.5,1,1,5932,9655,2824,2848.8,"Rare Event Detection Experiment",,,,4.9,3.7,,,,,,,0.073,0.056,,,6.8,5.3,
"G06",Rare Event Detection,"RED","26YC201215S",Ch1Unknown,"BCoV","Manual",4.3,One-Step RT-ddPCR Kit for Probes,86,,,5.5,3.4,65,17610,3,62,986,16624,0,17675,,,,,,,,0.064,,,0.08,0.048,6,,,7.4,4.6,1,1,5932,9514.4,2769.5,2794.3,"Rare Event Detection Experiment",,,,4.9,3.8,,,,,,,0.072,0.056,,,6.7,5.3,
"G07",Rare Event Detection,"RED","26YC201215S-",Ch1Unknown,"BCoV","Manual",4.9,One-Step RT-ddPCR Kit for Probes,98,,,6.1,3.9,78,18717,7,71,1013,17704,0.184,18795,,,,,,,,0.075,,,0.092,0.057,6.9,,,8.4,5.4,1,1,5932,9443.9,2756.3,2784,"Rare Event Detection Experiment",,,,5.5,4.4,,,,,,,0.083,0.066,,,7.7,6.2,
"G08",Rare Event Detection,"RED","26YC201215S-",Ch1Unknown,"BCoV","Manual",3.5,One-Step RT-ddPCR Kit for Probes,70,,,4.5,2.6,52,17620,6,46,894,16726,0.236,17672,,,,,,,,0.056,,,0.072,0.041,5.3,,,6.8,3.9,1,1,5932,9440.9,2727.3,2747.1,"Rare Event Detection Experiment",,,,3.97,3.01,,,,,,,0.064,0.048,,,6.1,4.6,
"G09",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,18029,0,0,0,18029,0,18029,,,,,,,,,,,,,,,,,,1,1,5932,0,2716.3,2716.3,"Rare Event Detection Experiment",,,,0.089,0,,,,,,,,,,,,,
"G10",Rare Event Detection,"RED","BCoV 2",Ch1Positive Control,"BCoV","Manual",3480,One-Step RT-ddPCR Kit for Probes,69600,,,3550,3410,17401,956,0,17401,0,956,0,18357,,,,,,,,,,,,,,,,,,1,1,5932,9897.3,2789.7,9527.2,"Rare Event Detection Experiment",,,,3514,3440,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","26YC201112S",Ch1Unknown,"BCoV","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.3,2.3,41,15043,1,40,753,14290,0,15084,,,,,,,,0.053,,,0.07,0.036,5,,,6.6,3.5,1,1,5932,9390,2756.6,2774.6,"Rare Event Detection Experiment",,,,3.73,2.73,,,,,,,0.062,0.045,,,5.8,4.3,
"H02",Rare Event Detection,"RED","26YC201112S",Ch1Unknown,"BCoV","Manual",3.6,One-Step RT-ddPCR Kit for Probes,72,,,4.7,2.7,54,17492,3,51,886,16606,0.0187,17546,,,,,,,,0.059,,,0.076,0.043,5.6,,,7.1,4.1,1,1,5932,9516.6,2696.8,2717.8,"Rare Event Detection Experiment",,,,4.14,3.16,,,,,,,0.068,0.051,,,6.3,4.9,
"H03",Rare Event Detection,"RED","26YC201112S-",Ch1Unknown,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,17118,0,0,1,17117,0,17118,,,,,,,,,,,,,,,,,,1,1,5932,0,2819.7,2819.7,"Rare Event Detection Experiment",,,,0.094,0,,,,,,,,,,,,,
"H04",Rare Event Detection,"RED","26YC201112S-",Ch1Unknown,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,16987,0,0,2,16985,0,16987,,,,,,,,,,,,,,,,,,1,1,5932,0,2617.6,2617.6,"Rare Event Detection Experiment",,,,0.095,0,,,,,,,,,,,,,
"H05",Rare Event Detection,"RED","26YC201216S",Ch1Unknown,"BCoV","Manual",4.7,One-Step RT-ddPCR Kit for Probes,94,,,5.9,3.7,68,16931,3,65,825,16106,0,16999,,,,,,,,0.08,,,0.1,0.06,7.4,,,9.1,5.7,1,1,5932,9529.9,2773.5,2800.5,"Rare Event Detection Experiment",,,,5.3,4.2,,,,,,,0.09,0.07,,,8.3,6.6,
"H06",Rare Event Detection,"RED","26YC201216S",Ch1Unknown,"BCoV","Manual",4.2,One-Step RT-ddPCR Kit for Probes,84,,,5.4,3.2,61,16991,2,59,812,16179,0,17052,,,,,,,,0.073,,,0.092,0.054,6.8,,,8.5,5.2,1,1,5932,9401.9,2665.4,2689.5,"Rare Event Detection Experiment",,,,4.8,3.7,,,,,,,0.083,0.064,,,7.7,6,
"H07",Rare Event Detection,"RED","26YC201216S-",Ch1Unknown,"BCoV","Manual",4.3,One-Step RT-ddPCR Kit for Probes,86,,,5.5,3.3,62,16804,2,60,855,15949,0,16866,,,,,,,,0.071,,,0.089,0.052,6.6,,,8.2,5,1,1,5932,9445.5,2728.4,2753.1,"Rare Event Detection Experiment",,,,4.9,3.8,,,,,,,0.08,0.061,,,7.4,5.8,
"H08",Rare Event Detection,"RED","26YC201216S-",Ch1Unknown,"BCoV","Manual",3.7,One-Step RT-ddPCR Kit for Probes,74,,,4.9,2.7,46,14675,2,44,825,13850,0,14721,,,,,,,,0.054,,,0.07,0.038,5.1,,,6.6,3.7,1,1,5932,9213.6,2612.3,2632.9,"Rare Event Detection Experiment",,,,4.3,3.2,,,,,,,0.062,0.046,,,5.9,4.4,
"H09",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,20026,0,0,1,20025,0,20026,,,,,,,,,,,,,,,,,,1,1,5932,0,2709.7,2709.7,"Rare Event Detection Experiment",,,,0.08,0,,,,,,,,,,,,,
"H10",Rare Event Detection,"RED","BCoV 2",Ch1Positive Control,"BCoV","Manual",3420,One-Step RT-ddPCR Kit for Probes,68400,,,3500,3340,13821,799,0,13821,0,799,0,14620,,,,,,,,,,,,,,,,,,1,1,5932,9575.2,2608.6,9194.5,"Rare Event Detection Experiment",,,,3461,3380,,,,,,,,,,,,,
"A01",Rare Event Detection,"RED","26YC201026S",Ch2Unknown,"PMMoV","Manual",56.7,One-Step RT-ddPCR Kit for Probes,1134,,,60.8,52.6,744,15073,4,47,740,15026,0.125,15817,,,,,,,,0.067,,,0.086,0.048,6.3,,,8,4.6,1,1,2202,2953.6,1653.5,1714.7,"Rare Event Detection Experiment",,,,58.8,54.6,,,,,,,0.077,0.057,,,7.1,5.4,
"A02",Rare Event Detection,"RED","26YC201026S",Ch2Unknown,"PMMoV","Manual",61.1,One-Step RT-ddPCR Kit for Probes,1222,,,65.1,57.1,901,16909,4,52,897,16857,0.0814,17810,,,,,,,,0.061,,,0.077,0.044,5.7,,,7.2,4.3,1,1,2202,3000.3,1639,1707.8,"Rare Event Detection Experiment",,,,63.1,59,,,,,,,0.069,0.052,,,6.5,5,
"A03",Rare Event Detection,"RED","26YC201026S-",Ch2Unknown,"PMMoV","Manual",53,One-Step RT-ddPCR Kit for Probes,1060,,,56.7,49.2,773,16783,1,65,772,16718,0,17556,,,,,,,,0.084,,,0.105,0.063,7.7,,,9.5,5.9,1,1,2202,2962.3,1661.9,1719.2,"Rare Event Detection Experiment",,,,54.9,51.1,,,,,,,0.094,0.073,,,8.6,6.8,
"A04",Rare Event Detection,"RED","26YC201026S-",Ch2Unknown,"PMMoV","Manual",52.8,One-Step RT-ddPCR Kit for Probes,1056,,,56.5,49,764,16650,0,52,764,16598,0,17414,,,,,,,,0.067,,,0.085,0.048,6.2,,,7.9,4.6,1,1,2202,2953.6,1680,1735.9,"Rare Event Detection Experiment",,,,54.7,50.9,,,,,,,0.076,0.057,,,7.1,5.4,
"A05",Rare Event Detection,"RED","26YC201113S",Ch2Unknown,"PMMoV","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.33,0,1,17179,0,0,1,17179,0,17180,,,,,,,,,,,,,,,,,,1,1,2202,3095,1671,1671.1,"Rare Event Detection Experiment",,,,0.17,0.02,,,,,,,,,,,,,
"A06",Rare Event Detection,"RED","26YC201113S",Ch2Unknown,"PMMoV","Manual",0.21,One-Step RT-ddPCR Kit for Probes,4.2,,,0.55,0.05,3,17151,0,0,3,17151,0,17154,,,,,,,,,,,,,,,,,,1,1,2202,2478.2,1715.1,1715.2,"Rare Event Detection Experiment",,,,0.35,0.11,,,,,,,,,,,,,
"A07",Rare Event Detection,"RED","26YC201113S-",Ch2Unknown,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,20103,0,0,0,20103,0,20103,,,,,,,,,,,,,,,,,,1,1,2202,0,1625.1,1625.1,"Rare Event Detection Experiment",,,,0.08,0,,,,,,,,,,,,,
"A08",Rare Event Detection,"RED","26YC201113S-",Ch2Unknown,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.19,0,0,18882,0,0,0,18882,0,18882,,,,,,,,,,,,,,,,,,1,1,2202,0,1659,1659,"Rare Event Detection Experiment",,,,0.085,0,,,,,,,,,,,,,
"A09",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,17829,0,116,0,17713,0,0,17829,,,,,,,,,,,,,,,,,,1,1,2202,4434.7,0,4434.7,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"A10",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"PMMoV","Manual",0.83,One-Step RT-ddPCR Kit for Probes,16.6,,,1.38,0.46,13,18351,0,2,13,18349,0,18364,,,,,,,,,,,,,,,,,,1,1,2202,2956.2,1705.6,1706.5,"Rare Event Detection Experiment",,,,1.09,0.62,,,,,,,,,,,,,
"A11",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.22,0,0,16128,0,0,0,16128,0,16128,,,,,,,,,,,,,,,,,,1,1,2202,0,1669.4,1669.4,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"B01",Rare Event Detection,"RED","26YC201027S",Ch2Unknown,"PMMoV","Manual",57.5,One-Step RT-ddPCR Kit for Probes,1150,,,61.3,53.6,859,17155,2,52,857,17103,0,18014,,,,,,,,0.061,,,0.078,0.044,5.8,,,7.3,4.3,1,1,2202,3091.7,1737.6,1802.2,"Rare Event Detection Experiment",,,,59.4,55.5,,,,,,,0.07,0.053,,,6.6,5,
"B02",Rare Event Detection,"RED","26YC201027S",Ch2Unknown,"PMMoV","Manual",56.5,One-Step RT-ddPCR Kit for Probes,1130,,,60.5,52.4,744,15128,2,47,742,15081,0,15872,,,,,,,,0.064,,,0.083,0.046,6.1,,,7.7,4.4,1,1,2202,3128.4,1710.9,1777.3,"Rare Event Detection Experiment",,,,58.6,54.4,,,,,,,0.074,0.055,,,6.9,5.2,
"B03",Rare Event Detection,"RED","26YC201027S-",Ch2Unknown,"PMMoV","Manual",47.2,One-Step RT-ddPCR Kit for Probes,944,,,50.8,43.6,667,16299,2,38,665,16261,0.0309,16966,,,,,,,,0.059,,,0.078,0.04,5.6,,,7.2,3.9,1,1,2202,3161,1721.8,1778.4,"Rare Event Detection Experiment",,,,49,45.4,,,,,,,0.068,0.049,,,6.4,4.7,
"B04",Rare Event Detection,"RED","26YC201027S-",Ch2Unknown,"PMMoV","Manual",49.1,One-Step RT-ddPCR Kit for Probes,982,,,52.6,45.6,766,17983,2,42,764,17941,0.0133,18749,,,,,,,,0.056,,,0.074,0.039,5.3,,,6.9,3.8,1,1,2202,3020.7,1670.5,1725.6,"Rare Event Detection Experiment",,,,50.8,47.3,,,,,,,0.065,0.048,,,6.1,4.6,
"B05",Rare Event Detection,"RED","26YC201123S",Ch2Unknown,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,16698,0,0,0,16698,0,16698,,,,,,,,,,,,,,,,,,1,1,2202,0,1695.2,1695.2,"Rare Event Detection Experiment",,,,0.096,0,,,,,,,,,,,,,
"B06",Rare Event Detection,"RED","26YC201123S",Ch2Unknown,"PMMoV","Manual",0.11,One-Step RT-ddPCR Kit for Probes,2.2,,,0.36,0.02,2,20841,0,0,2,20841,0,20843,,,,,,,,,,,,,,,,,,1,1,2202,3031.2,1748.9,1749,"Rare Event Detection Experiment",,,,0.22,0.05,,,,,,,,,,,,,
"B07",Rare Event Detection,"RED","26YC201123S-",Ch2Unknown,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,17920,0,0,0,17920,0,17920,,,,,,,,,,,,,,,,,,1,1,2202,0,1694.4,1694.4,"Rare Event Detection Experiment",,,,0.09,0,,,,,,,,,,,,,
"B08",Rare Event Detection,"RED","26YC201123S-",Ch2Unknown,"PMMoV","Manual",0.06,One-Step RT-ddPCR Kit for Probes,1.2,,,0.3,0,1,18802,0,0,1,18802,0,18803,,,,,,,,,,,,,,,,,,1,1,2202,3165.4,1659.1,1659.2,"Rare Event Detection Experiment",,,,0.16,0.02,,,,,,,,,,,,,
"B09",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,20948,0,164,0,20784,0,0,20948,,,,,,,,,,,,,,,,,,1,1,2202,4671.4,0,4671.4,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"B10",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"PMMoV","Manual",0.59,One-Step RT-ddPCR Kit for Probes,11.8,,,1.06,0.28,9,18041,0,2,9,18039,0,18050,,,,,,,,,,,,,,,,,,1,1,2202,3155.4,1721.4,1722.2,"Rare Event Detection Experiment",,,,0.81,0.41,,,,,,,,,,,,,
"B11",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,19250,0,0,0,19250,0,19250,,,,,,,,,,,,,,,,,,1,1,2202,0,1704.4,1704.4,"Rare Event Detection Experiment",,,,0.084,0,,,,,,,,,,,,,
"C01",Rare Event Detection,"RED","26YC201028S",Ch2Unknown,"PMMoV","Manual",54.8,One-Step RT-ddPCR Kit for Probes,1096,,,58.8,50.7,703,14751,2,62,701,14689,0,15454,,,,,,,,0.089,,,0.112,0.066,8.2,,,10.1,6.3,1,1,2202,3154.9,1773.3,1836.1,"Rare Event Detection Experiment",,,,56.8,52.7,,,,,,,0.101,0.078,,,9.2,7.2,
"C02",Rare Event Detection,"RED","26YC201028S",Ch2Unknown,"PMMoV","Manual",56.4,One-Step RT-ddPCR Kit for Probes,1128,,,60.6,52.3,714,14530,5,60,709,14470,0.159,15244,,,,,,,,0.089,,,0.112,0.066,8.2,,,10.1,6.3,1,1,2202,3291.2,1726.9,1800.2,"Rare Event Detection Experiment",,,,58.6,54.3,,,,,,,0.101,0.078,,,9.2,7.2,
"C03",Rare Event Detection,"RED","26YC201028S-",Ch2Unknown,"PMMoV","Manual",54.7,One-Step RT-ddPCR Kit for Probes,1094,,,58.4,50.9,816,17153,8,44,808,17109,0.388,17969,,,,,,,,0.062,,,0.08,0.045,5.9,,,7.4,4.3,1,1,2202,3270.3,1733.6,1803.4,"Rare Event Detection Experiment",,,,56.6,52.8,,,,,,,0.071,0.053,,,6.7,5.1,
"C04",Rare Event Detection,"RED","26YC201028S-",Ch2Unknown,"PMMoV","Manual",50.3,One-Step RT-ddPCR Kit for Probes,1006,,,54.2,46.4,636,14551,1,43,635,14508,0,15187,,,,,,,,0.068,,,0.089,0.047,6.4,,,8.2,4.5,1,1,2202,3101.4,1670.8,1730.7,"Rare Event Detection Experiment",,,,52.3,48.3,,,,,,,0.078,0.057,,,7.3,5.4,
"C05",Rare Event Detection,"RED","26YC201124S",Ch2Unknown,"PMMoV","Manual",0.06,One-Step RT-ddPCR Kit for Probes,1.2,,,0.3,0,1,18939,0,0,1,18939,0,18940,,,,,,,,,,,,,,,,,,1,1,2202,4025.1,1733,1733.1,"Rare Event Detection Experiment",,,,0.15,0.02,,,,,,,,,,,,,
"C06",Rare Event Detection,"RED","26YC201124S",Ch2Unknown,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,17782,0,0,0,17782,0,17782,,,,,,,,,,,,,,,,,,1,1,2202,0,1738.9,1738.9,"Rare Event Detection Experiment",,,,0.091,0,,,,,,,,,,,,,
"C07",Rare Event Detection,"RED","26YC201124S-",Ch2Unknown,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.19,0,0,18841,0,0,0,18841,0,18841,,,,,,,,,,,,,,,,,,1,1,2202,0,1705.1,1705.1,"Rare Event Detection Experiment",,,,0.085,0,,,,,,,,,,,,,
"C08",Rare Event Detection,"RED","26YC201124S-",Ch2Unknown,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,18027,0,0,0,18027,0,18027,,,,,,,,,,,,,,,,,,1,1,2202,0,1664.1,1664.1,"Rare Event Detection Experiment",,,,0.089,0,,,,,,,,,,,,,
"C09",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,14496,0,93,0,14403,0,0,14496,,,,,,,,,,,,,,,,,,1,1,2202,4715.2,0,4715.2,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"C10",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"PMMoV","Manual",0.05,One-Step RT-ddPCR Kit for Probes,1,,,0.26,0,1,22007,0,0,1,22007,0,22008,,,,,,,,,,,,,,,,,,1,1,2202,2288.4,1735.2,1735.2,"Rare Event Detection Experiment",,,,0.13,0.01,,,,,,,,,,,,,
"C11",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",0.14,One-Step RT-ddPCR Kit for Probes,2.8,,,0.45,0.02,2,16827,0,0,2,16827,0,16829,,,,,,,,,,,,,,,,,,1,1,2202,3590.6,1728.7,1728.9,"Rare Event Detection Experiment",,,,0.27,0.06,,,,,,,,,,,,,
"D01",Rare Event Detection,"RED","26YC201029S",Ch2Unknown,"PMMoV","Manual",52.1,One-Step RT-ddPCR Kit for Probes,1042,,,56,48.1,663,14650,2,45,661,14605,0,15313,,,,,,,,0.069,,,0.09,0.049,6.5,,,8.3,4.7,1,1,2202,3224.4,1780,1842.5,"Rare Event Detection Experiment",,,,54.1,50.1,,,,,,,0.08,0.059,,,7.4,5.6,
"D02",Rare Event Detection,"RED","26YC201029S",Ch2Unknown,"PMMoV","Manual",48.7,One-Step RT-ddPCR Kit for Probes,974,,,52.7,44.8,598,14136,1,48,597,14088,0,14734,,,,,,,,0.08,,,0.104,0.057,7.4,,,9.5,5.4,1,1,2202,3312.3,1763.3,1826.2,"Rare Event Detection Experiment",,,,50.7,46.8,,,,,,,0.092,0.068,,,8.5,6.4,
"D03",Rare Event Detection,"RED","26YC201029S-",Ch2Unknown,"PMMoV","Manual",45.2,One-Step RT-ddPCR Kit for Probes,904,,,48.6,41.8,667,17038,1,44,666,16994,0,17705,,,,,,,,0.066,,,0.086,0.046,6.2,,,8,4.4,1,1,2202,3334.4,1746.8,1806.7,"Rare Event Detection Experiment",,,,46.9,43.4,,,,,,,0.076,0.056,,,7.1,5.3,
"D04",Rare Event Detection,"RED","26YC201029S-",Ch2Unknown,"PMMoV","Manual",46.3,One-Step RT-ddPCR Kit for Probes,926,,,49.8,42.8,675,16820,1,36,674,16784,0,17495,,,,,,,,0.054,,,0.072,0.036,5.1,,,6.7,3.5,1,1,2202,3146.2,1667.2,1724.3,"Rare Event Detection Experiment",,,,48.1,44.5,,,,,,,0.063,0.045,,,5.9,4.3,
"D05",Rare Event Detection,"RED","26YC201125S",Ch2Unknown,"PMMoV","Manual",0.24,One-Step RT-ddPCR Kit for Probes,4.8,,,0.63,0.06,3,14751,1,0,2,14751,0.0797,14754,,,,,,,,0.3,,,1.2,0,25,,,75,0,1,1,2397,3488.3,1758.7,1759,"Rare Event Detection Experiment",,,,0.41,0.12,,,,,,,0.75,0,,,49,1,
"D06",Rare Event Detection,"RED","26YC201125S",Ch2Unknown,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.19,0,0,18497,0,0,0,18497,0,18497,,,,,,,,,,,,,,,,,,1,1,2202,0,1773.9,1773.9,"Rare Event Detection Experiment",,,,0.087,0,,,,,,,,,,,,,
"D07",Rare Event Detection,"RED","26YC201125S-",Ch2Unknown,"PMMoV","Manual",48.4,One-Step RT-ddPCR Kit for Probes,968,,,52,44.9,712,16944,3,51,709,16893,0.0573,17656,,,,,,,,0.074,,,0.095,0.054,6.9,,,8.7,5.1,1,1,2202,3338.8,1701.3,1767.3,"Rare Event Detection Experiment",,,,50.2,46.6,,,,,,,0.085,0.064,,,7.8,6,
"D08",Rare Event Detection,"RED","26YC201125S-",Ch2Unknown,"PMMoV","Manual",49.9,One-Step RT-ddPCR Kit for Probes,998,,,53.9,46,615,14190,3,42,612,14148,0.094,14805,,,,,,,,0.072,,,0.094,0.05,6.7,,,8.6,4.8,1,1,2202,3216.3,1673.5,1737.6,"Rare Event Detection Experiment",,,,51.9,47.9,,,,,,,0.083,0.061,,,7.7,5.7,
"D09",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,16181,0,142,0,16039,0,0,16181,,,,,,,,,,,,,,,,,,1,1,2202,4800.5,0,4800.5,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"D10",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"PMMoV","Manual",0.13,One-Step RT-ddPCR Kit for Probes,2.6,,,0.41,0.02,2,18264,0,0,2,18264,0,18266,,,,,,,,,,,,,,,,,,1,1,2202,2339.5,1736.8,1736.9,"Rare Event Detection Experiment",,,,0.25,0.06,,,,,,,,,,,,,
"D11",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",0.26,One-Step RT-ddPCR Kit for Probes,5.2,,,0.68,0.06,3,13694,0,0,3,13694,0,13697,,,,,,,,,,,,,,,,,,1,1,2202,2911,1726.5,1726.8,"Rare Event Detection Experiment",,,,0.44,0.13,,,,,,,,,,,,,
"E01",Rare Event Detection,"RED","26YC201030S",Ch2Unknown,"PMMoV","Manual",487,One-Step RT-ddPCR Kit for Probes,9740,,,500,474,5694,11112,19,43,5675,11069,0,16806,,,,,,,,0.0089,,,0.0112,0.0067,0.89,,,1.11,0.66,1,1,2202,3051,1750.3,2191,"Rare Event Detection Experiment",,,,493,480,,,,,,,0.0101,0.0078,,,1,0.77,
"E02",Rare Event Detection,"RED","26YC201030S",Ch2Unknown,"PMMoV","Manual",479,One-Step RT-ddPCR Kit for Probes,9580,,,492,467,5459,10855,22,31,5437,10824,0.464,16314,,,,,,,,0.008,,,0.0102,0.0058,0.79,,,1.01,0.58,1,1,2202,3149.7,1772.1,2233.1,"Rare Event Detection Experiment",,,,486,473,,,,,,,0.0091,0.0069,,,0.9,0.68,
"E03",Rare Event Detection,"RED","26YC201030S-",Ch2Unknown,"PMMoV","Manual",229,One-Step RT-ddPCR Kit for Probes,4580,,,237,220,3108,14498,2,19,3106,14479,0,17606,,,,,,,,0.0061,,,0.0088,0.0035,0.61,,,0.87,0.35,1,1,2202,3125.9,1720.3,1968.4,"Rare Event Detection Experiment",,,,232.6,224.4,,,,,,,0.0075,0.0048,,,0.74,0.48,
"E04",Rare Event Detection,"RED","26YC201030S-",Ch2Unknown,"PMMoV","Manual",224,One-Step RT-ddPCR Kit for Probes,4480,,,233,215,2526,12037,1,23,2525,12014,0,14563,,,,,,,,0.0087,,,0.0122,0.0051,0.86,,,1.2,0.51,1,1,2202,2971.9,1695.1,1916.6,"Rare Event Detection Experiment",,,,228.6,219.7,,,,,,,0.0104,0.0069,,,1.03,0.68,
"E05",Rare Event Detection,"RED","26YC201130S",Ch2Unknown,"PMMoV","Manual",105,One-Step RT-ddPCR Kit for Probes,2100,,,110,99,1434,15428,8,80,1426,15348,0.0396,16862,,,,,,,,0.059,,,0.072,0.046,5.6,,,6.7,4.4,1,1,2202,3382,1780.7,1916.9,"Rare Event Detection Experiment",,,,107.3,101.8,,,,,,,0.065,0.052,,,6.1,5,
"E06",Rare Event Detection,"RED","26YC201130S",Ch2Unknown,"PMMoV","Manual",103,One-Step RT-ddPCR Kit for Probes,2060,,,109,98,1435,15634,6,53,1429,15581,0.0785,17069,,,,,,,,0.039,,,0.05,0.029,3.8,,,4.7,2.8,1,1,2202,3413.6,1726.2,1868,"Rare Event Detection Experiment",,,,106,100.6,,,,,,,0.045,0.034,,,4.28,3.31,
"E07",Rare Event Detection,"RED","26YC201130S-",Ch2Unknown,"PMMoV","Manual",96,One-Step RT-ddPCR Kit for Probes,1920,,,101,91,1207,14192,5,51,1202,14141,0.0508,15399,,,,,,,,0.045,,,0.057,0.033,4.3,,,5.4,3.2,1,1,2202,3350.8,1728.5,1855.7,"Rare Event Detection Experiment",,,,98.8,93.3,,,,,,,0.051,0.039,,,4.8,3.7,
"E08",Rare Event Detection,"RED","26YC201130S-",Ch2Unknown,"PMMoV","Manual",100.8,One-Step RT-ddPCR Kit for Probes,2016,,,105.7,95.9,1620,18105,4,50,1616,18055,0,19725,,,,,,,,0.032,,,0.041,0.023,3.1,,,3.9,2.3,1,1,2202,3270,1688.8,1818.7,"Rare Event Detection Experiment",,,,103.3,98.3,,,,,,,0.0364,0.0276,,,3.51,2.69,
"E09",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,19672,0,111,0,19561,0,0,19672,,,,,,,,,,,,,,,,,,1,1,2202,4745.4,0,4745.4,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
