Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"B09",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,16771,0,0,5,16766,0,16771,,,,,,,,,,,,,,,,,,1,1,5719,0,2738.6,2738.6,"Rare Event Detection Experiment",,,,0.096,0,,,,,,,,,,,,,
"C09",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.19,0,0,18152,0,0,4,18148,0,18152,,,,,,,,,,,,,,,,,,1,1,5719,0,2776.8,2776.8,"Rare Event Detection Experiment",,,,0.089,0,,,,,,,,,,,,,
"D09",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.17,0,0,20233,0,0,8,20225,0,20233,,,,,,,,,,,,,,,,,,1,1,5719,0,2800.4,2800.4,"Rare Event Detection Experiment",,,,0.08,0,,,,,,,,,,,,,
"A01",Rare Event Detection,"RED","AA201101S5",Ch2Unknown,"PMMoV","Manual",117,One-Step RT-ddPCR Kit for Probes,2340,,,122,111,1506,14465,11,60,1495,14405,0.352,15971,,,,,,,,0.045,,,0.056,0.034,4.3,,,5.3,3.3,1,1,2193,2786.1,1706.1,1807.9,"Rare Event Detection Experiment",,,,119.5,113.5,,,,,,,0.05,0.04,,,4.8,3.81,
"B01",Rare Event Detection,"RED","AA201102S5",Ch2Unknown,"PMMoV","Manual",84.8,One-Step RT-ddPCR Kit for Probes,1696,,,89.8,79.9,1136,15191,1,56,1135,15135,0,16327,,,,,,,,0.048,,,0.061,0.036,4.6,,,5.8,3.4,1,1,2193,2892.6,1752.3,1831.6,"Rare Event Detection Experiment",,,,87.4,82.3,,,,,,,0.055,0.042,,,5.2,4,
"C01",Rare Event Detection,"RED","AA201201S5",Ch2Unknown,"PMMoV","Manual",70,One-Step RT-ddPCR Kit for Probes,1400,,,74.3,65.7,1012,16507,5,59,1007,16448,0.0932,17519,,,,,,,,0.062,,,0.077,0.046,5.8,,,7.2,4.4,1,1,2193,3008.3,1758.4,1830.6,"Rare Event Detection Experiment",,,,72.2,67.8,,,,,,,0.069,0.054,,,6.5,5.1,
"D01",Rare Event Detection,"RED","AA201202S5",Ch2Unknown,"PMMoV","Manual",68.5,One-Step RT-ddPCR Kit for Probes,1370,,,73,64.1,906,15111,5,61,901,15050,0.099,16017,,,,,,,,0.071,,,0.089,0.053,6.6,,,8.2,5.1,1,1,2193,3040.6,1823.1,1892,"Rare Event Detection Experiment",,,,70.8,66.2,,,,,,,0.08,0.062,,,7.4,5.8,
"E01",Rare Event Detection,"RED","AA201101S10",Ch2Unknown,"PMMoV","Manual",90,One-Step RT-ddPCR Kit for Probes,1800,,,95,85,1113,14028,1,29,1112,13999,0,15141,,,,,,,,0.026,,,0.035,0.016,2.5,,,3.4,1.6,1,1,2193,3185.4,1741,1847.2,"Rare Event Detection Experiment",,,,92.5,87.1,,,,,,,0.0308,0.0212,,,2.99,2.08,
"F01",Rare Event Detection,"RED","AA201102S10",Ch2Unknown,"PMMoV","Manual",73.2,One-Step RT-ddPCR Kit for Probes,1464,,,77.9,68.5,926,14429,3,31,923,14398,0.0776,15355,,,,,,,,0.036,,,0.048,0.023,3.4,,,4.6,2.3,1,1,2193,3059,1786.5,1863.3,"Rare Event Detection Experiment",,,,75.6,70.8,,,,,,,0.042,0.029,,,4,2.9,
"G01",Rare Event Detection,"RED","AA201201S10",Ch2Unknown,"PMMoV","Manual",64.4,One-Step RT-ddPCR Kit for Probes,1288,,,68.9,60,806,14320,2,33,804,14287,0.0111,15126,,,,,,,,0.042,,,0.057,0.028,4.1,,,5.4,2.7,1,1,2193,3018.9,1740.1,1808.2,"Rare Event Detection Experiment",,,,66.7,62.2,,,,,,,0.05,0.035,,,4.7,3.4,
"H01",Rare Event Detection,"RED","AA201202S10",Ch2Unknown,"PMMoV","Manual",65.6,One-Step RT-ddPCR Kit for Probes,1312,,,70.1,61.2,837,14595,0,46,837,14549,0,15432,,,,,,,,0.054,,,0.07,0.038,5.1,,,6.5,3.6,1,1,2193,2894.6,1692.2,1757.4,"Rare Event Detection Experiment",,,,67.9,63.3,,,,,,,0.062,0.045,,,5.8,4.4,
"A02",Rare Event Detection,"RED","AA201101S5",Ch2Unknown,"PMMoV","Manual",112,One-Step RT-ddPCR Kit for Probes,2240,,,117,107,1732,17354,9,59,1723,17295,0.192,19086,,,,,,,,0.038,,,0.047,0.028,3.6,,,4.5,2.8,1,1,2193,2843.4,1721.8,1823.6,"Rare Event Detection Experiment",,,,114.6,109.2,,,,,,,0.0421,0.0329,,,4.05,3.19,
"B02",Rare Event Detection,"RED","AA201102S5",Ch2Unknown,"PMMoV","Manual",86.5,One-Step RT-ddPCR Kit for Probes,1730,,,91.5,81.6,1156,15143,5,42,1151,15101,0.13,16299,,,,,,,,0.039,,,0.051,0.028,3.8,,,4.8,2.7,1,1,2193,2964.8,1729.3,1816.9,"Rare Event Detection Experiment",,,,89.1,84,,,,,,,0.045,0.033,,,4.3,3.2,
"C02",Rare Event Detection,"RED","AA201201S5",Ch2Unknown,"PMMoV","Manual",64.8,One-Step RT-ddPCR Kit for Probes,1296,,,69.1,60.5,872,15411,4,46,868,15365,0.101,16283,,,,,,,,0.056,,,0.072,0.04,5.3,,,6.7,3.9,1,1,2193,3101.9,1738.9,1811.9,"Rare Event Detection Experiment",,,,66.9,62.6,,,,,,,0.064,0.048,,,6,4.6,
"D02",Rare Event Detection,"RED","AA201202S5",Ch2Unknown,"PMMoV","Manual",67.4,One-Step RT-ddPCR Kit for Probes,1348,,,71.9,63,895,15173,3,46,892,15127,0.0211,16068,,,,,,,,0.053,,,0.069,0.038,5.1,,,6.4,3.7,1,1,2193,3139.2,1741.5,1819.3,"Rare Event Detection Experiment",,,,69.7,65.2,,,,,,,0.061,0.045,,,5.8,4.4,
"E02",Rare Event Detection,"RED","AA201101S10",Ch2Unknown,"PMMoV","Manual",83.7,One-Step RT-ddPCR Kit for Probes,1674,,,88.5,78.9,1188,16114,2,34,1186,16080,0,17302,,,,,,,,0.029,,,0.039,0.02,2.8,,,3.8,1.9,1,1,2193,3164.3,1727.4,1826.1,"Rare Event Detection Experiment",,,,86.1,81.3,,,,,,,0.0342,0.0243,,,3.31,2.38,
"F02",Rare Event Detection,"RED","AA201102S10",Ch2Unknown,"PMMoV","Manual",70.5,One-Step RT-ddPCR Kit for Probes,1410,,,75,66,944,15296,1,30,943,15266,0,16240,,,,,,,,0.032,,,0.043,0.02,3.1,,,4.2,2,1,1,2193,2958.1,1688.2,1762,"Rare Event Detection Experiment",,,,72.7,68.2,,,,,,,0.038,0.026,,,3.6,2.5,
"G02",Rare Event Detection,"RED","AA201201S10",Ch2Unknown,"PMMoV","Manual",64.8,One-Step RT-ddPCR Kit for Probes,1296,,,69.3,60.4,809,14277,6,34,803,14243,0.318,15086,,,,,,,,0.048,,,0.064,0.033,4.6,,,6,3.2,1,1,2193,3029.1,1733.6,1803,"Rare Event Detection Experiment",,,,67.1,62.6,,,,,,,0.056,0.04,,,5.3,3.9,
"H02",Rare Event Detection,"RED","AA201202S10",Ch2Unknown,"PMMoV","Manual",60.9,One-Step RT-ddPCR Kit for Probes,1218,,,64.7,57.2,1012,19042,3,58,1009,18984,0,20054,,,,,,,,0.059,,,0.074,0.044,5.6,,,6.9,4.2,1,1,2193,2747.8,1657.7,1712.8,"Rare Event Detection Experiment",,,,62.8,59,,,,,,,0.067,0.051,,,6.2,4.9,
"A03",Rare Event Detection,"RED","AA201101S5-",Ch2Unknown,"PMMoV","Manual",92,One-Step RT-ddPCR Kit for Probes,1840,,,97,86,1225,15145,9,40,1216,15105,0.415,16370,,,,,,,,0.039,,,0.05,0.027,3.7,,,4.7,2.7,1,1,2193,2815.5,1713.6,1796,"Rare Event Detection Experiment",,,,94.1,88.9,,,,,,,0.044,0.033,,,4.2,3.2,
"B03",Rare Event Detection,"RED","AA201102S5-",Ch2Unknown,"PMMoV","Manual",90,One-Step RT-ddPCR Kit for Probes,1800,,,95,85,1241,15566,2,39,1239,15527,0,16807,,,,,,,,0.032,,,0.042,0.022,3.1,,,4,2.2,1,1,2193,3064.1,1771.5,1867,"Rare Event Detection Experiment",,,,92.8,87.7,,,,,,,0.037,0.027,,,3.56,2.61,
"C03",Rare Event Detection,"RED","AA201201S5-",Ch2Unknown,"PMMoV","Manual",69.9,One-Step RT-ddPCR Kit for Probes,1398,,,74.1,65.7,1061,17335,4,56,1057,17279,0.0367,18396,,,,,,,,0.055,,,0.069,0.041,5.2,,,6.5,3.9,1,1,2193,3190.5,1777.5,1859,"Rare Event Detection Experiment",,,,72,67.7,,,,,,,0.062,0.048,,,5.9,4.6,
"D03",Rare Event Detection,"RED","AA201202S5-",Ch2Unknown,"PMMoV","Manual",68,One-Step RT-ddPCR Kit for Probes,1360,,,72.4,63.6,918,15435,2,42,916,15393,0,16353,,,,,,,,0.047,,,0.061,0.032,4.5,,,5.8,3.2,1,1,2193,3274.4,1779.6,1863.5,"Rare Event Detection Experiment",,,,70.2,65.7,,,,,,,0.054,0.039,,,5.1,3.8,
"E03",Rare Event Detection,"RED","AA201101S10-",Ch2Unknown,"PMMoV","Manual",60.8,One-Step RT-ddPCR Kit for Probes,1216,,,65,56.6,796,15007,1,13,795,14994,0.0231,15803,,,,,,,,0.017,,,0.026,0.008,1.7,,,2.6,0.8,1,1,2193,3221.4,1769.2,1842.3,"Rare Event Detection Experiment",,,,63,58.7,,,,,,,0.0218,0.0125,,,2.13,1.24,
"F03",Rare Event Detection,"RED","AA201102S10-",Ch2Unknown,"PMMoV","Manual",62.1,One-Step RT-ddPCR Kit for Probes,1242,,,66.3,57.8,821,15154,1,36,820,15118,0,15975,,,,,,,,0.044,,,0.059,0.029,4.2,,,5.5,2.9,1,1,2193,3207.3,1788.3,1861.2,"Rare Event Detection Experiment",,,,64.2,59.9,,,,,,,0.051,0.037,,,4.9,3.5,
"G03",Rare Event Detection,"RED","AA201201S10-",Ch2Unknown,"PMMoV","Manual",60.7,One-Step RT-ddPCR Kit for Probes,1214,,,65,56.4,754,14239,3,36,751,14203,0.086,14993,,,,,,,,0.05,,,0.067,0.034,4.8,,,6.3,3.3,1,1,2193,3078.1,1742.9,1810.1,"Rare Event Detection Experiment",,,,62.9,58.5,,,,,,,0.059,0.042,,,5.6,4.1,
"H03",Rare Event Detection,"RED","AA201202S10-",Ch2Unknown,"PMMoV","Manual",53.7,One-Step RT-ddPCR Kit for Probes,1074,,,57.7,49.7,702,15034,4,32,698,15002,0.188,15736,,,,,,,,0.05,,,0.067,0.033,4.8,,,6.3,3.2,1,1,2193,2976.3,1734.1,1789.5,"Rare Event Detection Experiment",,,,55.7,51.7,,,,,,,0.059,0.042,,,5.6,4,
"A04",Rare Event Detection,"RED","AA201101S5-",Ch2Unknown,"PMMoV","Manual",97,One-Step RT-ddPCR Kit for Probes,1940,,,102,92,1385,16187,5,50,1380,16137,0.0485,17572,,,,,,,,0.038,,,0.049,0.028,3.7,,,4.6,2.7,1,1,2193,2805.5,1745.8,1829.3,"Rare Event Detection Experiment",,,,99.2,94,,,,,,,0.043,0.033,,,4.16,3.19,
"B04",Rare Event Detection,"RED","AA201102S5-",Ch2Unknown,"PMMoV","Manual",87.6,One-Step RT-ddPCR Kit for Probes,1752,,,92.5,82.7,1237,16003,2,48,1235,15955,0,17240,,,,,,,,0.039,,,0.05,0.028,3.8,,,4.8,2.7,1,1,2193,2967.1,1769.6,1855.6,"Rare Event Detection Experiment",,,,90.1,85.1,,,,,,,0.045,0.033,,,4.3,3.2,
"C04",Rare Event Detection,"RED","AA201201S5-",Ch2Unknown,"PMMoV","Manual",69.4,One-Step RT-ddPCR Kit for Probes,1388,,,73.7,65.2,1042,17138,5,63,1037,17075,0.076,18180,,,,,,,,0.063,,,0.079,0.048,6,,,7.4,4.6,1,1,2193,3128.1,1762.3,1840.6,"Rare Event Detection Experiment",,,,71.6,67.3,,,,,,,0.071,0.056,,,6.7,5.3,
"D04",Rare Event Detection,"RED","AA201202S5-",Ch2Unknown,"PMMoV","Manual",70.7,One-Step RT-ddPCR Kit for Probes,1414,,,75.2,66.2,946,15280,5,42,941,15238,0.174,16226,,,,,,,,0.048,,,0.063,0.034,4.6,,,5.9,3.3,1,1,2193,3175.4,1779.9,1861.2,"Rare Event Detection Experiment",,,,73,68.4,,,,,,,0.055,0.041,,,5.3,4,
"E04",Rare Event Detection,"RED","AA201101S10-",Ch2Unknown,"PMMoV","Manual",56.5,One-Step RT-ddPCR Kit for Probes,1130,,,60.8,52.3,694,14096,0,23,694,14073,0,14790,,,,,,,,0.032,,,0.046,0.019,3.1,,,4.4,1.9,1,1,2193,3139.4,1761.3,1826,"Rare Event Detection Experiment",,,,58.7,54.4,,,,,,,0.039,0.026,,,3.8,2.5,
"F04",Rare Event Detection,"RED","AA201102S10-",Ch2Unknown,"PMMoV","Manual",64.3,One-Step RT-ddPCR Kit for Probes,1286,,,68.6,60.1,885,15748,3,34,882,15714,0.0772,16633,,,,,,,,0.041,,,0.054,0.027,3.9,,,5.2,2.7,1,1,2193,3127,1773,1845.1,"Rare Event Detection Experiment",,,,66.5,62.2,,,,,,,0.048,0.034,,,4.5,3.3,
"G04",Rare Event Detection,"RED","AA201201S10-",Ch2Unknown,"PMMoV","Manual",60.2,One-Step RT-ddPCR Kit for Probes,1204,,,64.3,56.2,836,15911,3,42,833,15869,0.0559,16747,,,,,,,,0.053,,,0.068,0.037,5,,,6.4,3.6,1,1,2193,3045.3,1762.6,1826.6,"Rare Event Detection Experiment",,,,62.3,58.2,,,,,,,0.061,0.045,,,5.7,4.3,
"H04",Rare Event Detection,"RED","AA201202S10-",Ch2Unknown,"PMMoV","Manual",54.3,One-Step RT-ddPCR Kit for Probes,1086,,,58.4,50.2,667,14116,1,34,666,14082,0,14783,,,,,,,,0.051,,,0.069,0.034,4.9,,,6.5,3.3,1,1,2193,2858.2,1682,1735,"Rare Event Detection Experiment",,,,56.4,52.2,,,,,,,0.06,0.042,,,5.7,4.1,
"A05",Rare Event Detection,"RED","AA201101S12",Ch2Unknown,"PMMoV","Manual",66.9,One-Step RT-ddPCR Kit for Probes,1338,,,71,62.8,1013,17311,3,41,1010,17270,0.0387,18324,,,,,,,,0.042,,,0.055,0.029,4.1,,,5.2,2.9,1,1,2193,2793.6,1704.4,1764.6,"Rare Event Detection Experiment",,,,69,64.8,,,,,,,0.049,0.036,,,4.7,3.5,
"B05",Rare Event Detection,"RED","AA201102S12",Ch2Unknown,"PMMoV","Manual",91.7,One-Step RT-ddPCR Kit for Probes,1834,,,96.7,86.8,1315,16218,2,43,1313,16175,0,17533,,,,,,,,0.033,,,0.043,0.023,3.2,,,4.1,2.3,1,1,2193,2954,1758,1847.7,"Rare Event Detection Experiment",,,,94.3,89.2,,,,,,,0.038,0.028,,,3.66,2.72,
"C05",Rare Event Detection,"RED","AA201201S12",Ch2Unknown,"PMMoV","Manual",64,One-Step RT-ddPCR Kit for Probes,1280,,,68.3,59.7,852,15245,3,58,849,15187,0,16097,,,,,,,,0.07,,,0.088,0.052,6.5,,,8.1,4.9,1,1,2193,3124.9,1765,1837,"Rare Event Detection Experiment",,,,66.2,61.8,,,,,,,0.079,0.061,,,7.3,5.7,
"D05",Rare Event Detection,"RED","AA201202S12",Ch2Unknown,"PMMoV","Manual",67.4,One-Step RT-ddPCR Kit for Probes,1348,,,71.8,63,908,15403,2,46,906,15357,0,16311,,,,,,,,0.051,,,0.066,0.036,4.9,,,6.3,3.5,1,1,2193,3139,1783.8,1859.2,"Rare Event Detection Experiment",,,,69.6,65.2,,,,,,,0.059,0.044,,,5.6,4.2,
"E05",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,13881,0,69,0,13812,0,0,13881,,,,,,,,,,,,,,,,,,1,1,2193,4148.6,0,4148.6,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"F05",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,14565,0,85,0,14480,0,0,14565,,,,,,,,,,,,,,,,,,1,1,2193,4140.8,0,4140.8,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"G05",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,17446,0,99,0,17347,0,0,17446,,,,,,,,,,,,,,,,,,1,1,2193,4121,0,4121,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"H05",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,15205,0,81,0,15124,0,0,15205,,,,,,,,,,,,,,,,,,1,1,2193,3876.5,0,3876.5,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"A06",Rare Event Detection,"RED","AA201101S12",Ch2Unknown,"PMMoV","Manual",68.7,One-Step RT-ddPCR Kit for Probes,1374,,,73,64.5,1003,16670,4,38,999,16632,0.114,17673,,,,,,,,0.041,,,0.053,0.028,3.9,,,5.1,2.7,1,1,2193,2824.7,1736.2,1798,"Rare Event Detection Experiment",,,,70.9,66.6,,,,,,,0.047,0.034,,,4.5,3.3,
"B06",Rare Event Detection,"RED","AA201102S12",Ch2Unknown,"PMMoV","Manual",98,One-Step RT-ddPCR Kit for Probes,1960,,,103,92,1230,14192,5,34,1225,14158,0.157,15422,,,,,,,,0.03,,,0.04,0.021,3,,,3.9,2,1,1,2193,2965.5,1769,1864.4,"Rare Event Detection Experiment",,,,100.6,95,,,,,,,0.0354,0.0255,,,3.42,2.49,
"C06",Rare Event Detection,"RED","AA201201S12",Ch2Unknown,"PMMoV","Manual",60.8,One-Step RT-ddPCR Kit for Probes,1216,,,64.9,56.7,855,16123,3,45,852,16078,0.0426,16978,,,,,,,,0.055,,,0.071,0.039,5.2,,,6.6,3.8,1,1,2193,3065.8,1749.7,1816,"Rare Event Detection Experiment",,,,62.9,58.7,,,,,,,0.063,0.047,,,5.9,4.5,
"D06",Rare Event Detection,"RED","AA201202S12",Ch2Unknown,"PMMoV","Manual",62.3,One-Step RT-ddPCR Kit for Probes,1246,,,66.6,57.9,789,14517,3,32,786,14485,0.0971,15306,,,,,,,,0.043,,,0.058,0.029,4.1,,,5.5,2.8,1,1,2193,3172.2,1778.2,1850,"Rare Event Detection Experiment",,,,64.5,60,,,,,,,0.051,0.036,,,4.8,3.5,
"E06",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,16137,0,68,0,16069,0,0,16137,,,,,,,,,,,,,,,,,,1,1,2193,4180.8,0,4180.8,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"F06",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,16141,0,72,0,16069,0,0,16141,,,,,,,,,,,,,,,,,,1,1,2193,4141.6,0,4141.6,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"G06",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"PMMoV","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,48,261,0,0,48,261,0,309,,,,,,,,,,,,,,,,,,1,1,2193,2325.7,1344.5,1496.9,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"H06",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"PMMoV","Manual",0.9,One-Step RT-ddPCR Kit for Probes,18,,,1.5,0.5,12,15828,0,0,12,15828,0,15840,,,,,,,,,,,,,,,,,,1,1,2193,3141.7,1710,1711.1,"Rare Event Detection Experiment",,,,1.17,0.66,,,,,,,,,,,,,
"A07",Rare Event Detection,"RED","AA201101S12-",Ch2Unknown,"PMMoV","Manual",64.3,One-Step RT-ddPCR Kit for Probes,1286,,,68.6,60.1,885,15744,3,47,882,15697,0.0254,16629,,,,,,,,0.055,,,0.071,0.039,5.2,,,6.6,3.8,1,1,2193,2806.5,1699.2,1758.2,"Rare Event Detection Experiment",,,,66.5,62.2,,,,,,,0.063,0.047,,,5.9,4.5,
"B07",Rare Event Detection,"RED","AA201102S12-",Ch2Unknown,"PMMoV","Manual",68.3,One-Step RT-ddPCR Kit for Probes,1366,,,72.6,63.9,947,15852,2,30,945,15822,0.0146,16799,,,,,,,,0.033,,,0.045,0.021,3.2,,,4.3,2.1,1,1,2193,2962.7,1737.7,1806.7,"Rare Event Detection Experiment",,,,70.5,66,,,,,,,0.039,0.027,,,3.7,2.6,
"C07",Rare Event Detection,"RED","AA201201S12-",Ch2Unknown,"PMMoV","Manual",72.5,One-Step RT-ddPCR Kit for Probes,1450,,,77.5,67.5,811,12756,3,42,808,12714,0.0287,13567,,,,,,,,0.054,,,0.07,0.038,5.1,,,6.6,3.6,1,1,2193,3071.4,1752.5,1831.4,"Rare Event Detection Experiment",,,,75.1,70,,,,,,,0.062,0.046,,,5.9,4.4,
"D07",Rare Event Detection,"RED","AA201202S12-",Ch2Unknown,"PMMoV","Manual",54.6,One-Step RT-ddPCR Kit for Probes,1092,,,58.4,50.9,823,17316,3,35,820,17281,0.0869,18139,,,,,,,,0.045,,,0.06,0.03,4.3,,,5.7,3,1,1,2193,3097,1767.4,1827.7,"Rare Event Detection Experiment",,,,56.5,52.7,,,,,,,0.053,0.038,,,5,3.6,
"E07",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"PMMoV","Manual",1.2,One-Step RT-ddPCR Kit for Probes,24,,,1.9,0.7,14,13856,0,0,14,13856,0,13870,,,,,,,,,,,,,,,,,,1,1,2193,3066.8,1732.9,1734.3,"Rare Event Detection Experiment",,,,1.53,0.9,,,,,,,,,,,,,
"F07",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"PMMoV","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2,0.7,16,15028,1,0,15,15028,0.0782,15044,,,,,,,,,,,,,,,,,,1,1,2193,3177.2,1752,1753.5,"Rare Event Detection Experiment",,,,1.59,0.96,,,,,,,,,,,,,
"G07",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"PMMoV","Manual",0.64,One-Step RT-ddPCR Kit for Probes,12.8,,,1.17,0.31,9,16459,0,0,9,16459,0,16468,,,,,,,,,,,,,,,,,,1,1,2193,2862.1,1718.6,1719.3,"Rare Event Detection Experiment",,,,0.88,0.45,,,,,,,,,,,,,
"H07",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"PMMoV","Manual",43,One-Step RT-ddPCR Kit for Probes,860,,,55,33,65,1740,0,0,65,1740,0,1805,,,,,,,,,,,,,,,,,,1,1,2193,2268.4,1588.1,1612.6,"Rare Event Detection Experiment",,,,49,38,,,,,,,,,,,,,
"A08",Rare Event Detection,"RED","AA201101S12-",Ch2Unknown,"PMMoV","Manual",60.9,One-Step RT-ddPCR Kit for Probes,1218,,,64.7,57,970,18273,3,32,967,18241,0.0797,19243,,,,,,,,0.035,,,0.047,0.023,3.4,,,4.5,2.3,1,1,2193,2782.7,1730.5,1783.5,"Rare Event Detection Experiment",,,,62.8,58.9,,,,,,,0.041,0.029,,,4,2.8,
"B08",Rare Event Detection,"RED","AA201102S12-",Ch2Unknown,"PMMoV","Manual",66.1,One-Step RT-ddPCR Kit for Probes,1322,,,70.3,62,968,16737,2,40,966,16697,0,17705,,,,,,,,0.042,,,0.055,0.029,4.1,,,5.3,2.8,1,1,2193,2935.7,1757.2,1821.6,"Rare Event Detection Experiment",,,,68.3,64,,,,,,,0.049,0.036,,,4.7,3.4,
"C08",Rare Event Detection,"RED","AA201201S12-",Ch2Unknown,"PMMoV","Manual",75.9,One-Step RT-ddPCR Kit for Probes,1518,,,80.4,71.5,1103,16541,8,71,1095,16470,0.219,17644,,,,,,,,0.07,,,0.085,0.054,6.5,,,7.9,5.1,1,1,2193,3037.5,1770,1849.2,"Rare Event Detection Experiment",,,,78.2,73.7,,,,,,,0.078,0.061,,,7.2,5.8,
"D08",Rare Event Detection,"RED","AA201202S12-",Ch2Unknown,"PMMoV","Manual",55.9,One-Step RT-ddPCR Kit for Probes,1118,,,59.7,52,808,16611,4,34,804,16577,0.159,17419,,,,,,,,0.046,,,0.061,0.031,4.4,,,5.8,3,1,1,2193,3092.6,1768.6,1830,"Rare Event Detection Experiment",,,,57.8,53.9,,,,,,,0.054,0.038,,,5.1,3.7,
"E08",Rare Event Detection,"RED","BCoV 1",Ch2Negative Control,"PMMoV","Manual",0.15,One-Step RT-ddPCR Kit for Probes,3,,,0.48,0.02,2,15714,0,153,2,15561,0,15716,,,,,,,,,,,,,,,,,,1,1,2193,3387.8,1732.5,1732.7,"Rare Event Detection Experiment",,,,0.29,0.06,,,,,,,,,,,,,
"F08",Rare Event Detection,"RED","BCoV 1",Ch2Negative Control,"PMMoV","Manual",0.2,One-Step RT-ddPCR Kit for Probes,4,,,0.53,0.05,3,17494,0,135,3,17359,0,17497,,,,,,,,,,,,,,,,,,1,1,2193,3086.7,1757.6,1757.8,"Rare Event Detection Experiment",,,,0.35,0.1,,,,,,,,,,,,,
"G08",Rare Event Detection,"RED","BCoV 2",Ch2Negative Control,"PMMoV","Manual",0.19,One-Step RT-ddPCR Kit for Probes,3.8,,,0.51,0.05,3,18256,0,220,3,18036,0,18259,,,,,,,,,,,,,,,,,,1,1,2193,3269.1,1741.9,1742.2,"Rare Event Detection Experiment",,,,0.33,0.1,,,,,,,,,,,,,
"H08",Rare Event Detection,"RED","BCoV 2",Ch2Negative Control,"PMMoV","Manual",0.12,One-Step RT-ddPCR Kit for Probes,2.4,,,0.37,0.02,2,20141,0,291,2,19850,0,20143,,,,,,,,,,,,,,,,,,1,1,2193,2698.4,1690.8,1690.9,"Rare Event Detection Experiment",,,,0.22,0.05,,,,,,,,,,,,,
"A09",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,17866,0,0,0,17866,0,17866,,,,,,,,,,,,,,,,,,1,1,2193,0,1702.2,1702.2,"Rare Event Detection Experiment",,,,0.09,0,,,,,,,,,,,,,
