Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"C02",Rare Event Detection,"RED","AA210403S",Ch2Unknown,"PMMoV","Manual",101,One-Step RT-ddPCR Kit for Probes,2020,,,107,96,1350,14987,5,42,1345,14945,0.0879,16337,,,,,,,,0.033,,,0.043,0.024,3.2,,,4.1,2.3,1,1,2327,4000.5,1448.5,1659.4,"Rare Event Detection Experiment",,,,104.2,98.7,,,,,,,0.0384,0.0285,,,3.7,2.77,
"C03",Rare Event Detection,"RED","AA210403S",Ch2Unknown,"PMMoV","Manual",88.4,One-Step RT-ddPCR Kit for Probes,1768,,,93.1,83.7,1359,17413,3,37,1356,17376,0.00705,18772,,,,,,,,0.028,,,0.037,0.019,2.8,,,3.6,1.9,1,1,2327,4044.3,1499.5,1683.7,"Rare Event Detection Experiment",,,,90.8,86,,,,,,,0.0329,0.0238,,,3.19,2.33,
"C04",Rare Event Detection,"RED","AA210403S",Ch2Unknown,"PMMoV","Manual",89.7,One-Step RT-ddPCR Kit for Probes,1794,,,94.2,85.1,1507,19030,11,66,1496,18964,0.332,20537,,,,,,,,0.049,,,0.061,0.038,4.7,,,5.7,3.7,1,1,2327,3975.1,1467.2,1651.3,"Rare Event Detection Experiment",,,,92,87.4,,,,,,,0.055,0.044,,,5.2,4.2,
"C05",Rare Event Detection,"RED","AA210413S",Ch2Unknown,"PMMoV","Manual",88.1,One-Step RT-ddPCR Kit for Probes,1762,,,92.8,83.4,1346,17306,6,87,1340,17219,0,18652,,,,,,,,0.067,,,0.081,0.053,6.3,,,7.5,5,1,1,2327,3892.9,1511.9,1683.7,"Rare Event Detection Experiment",,,,90.5,85.7,,,,,,,0.074,0.06,,,6.9,5.6,
"C06",Rare Event Detection,"RED","AA210413S",Ch2Unknown,"PMMoV","Manual",87.3,One-Step RT-ddPCR Kit for Probes,1746,,,92.1,82.5,1278,16595,5,68,1273,16527,0,17873,,,,,,,,0.055,,,0.068,0.042,5.2,,,6.4,4.1,1,1,2327,3755.6,1467.4,1631.1,"Rare Event Detection Experiment",,,,89.7,84.8,,,,,,,0.062,0.049,,,5.8,4.6,
"C07",Rare Event Detection,"RED","AA210413S-",Ch2Unknown,"PMMoV","Manual",69.8,One-Step RT-ddPCR Kit for Probes,1396,,,74,65.5,1034,16923,6,49,1028,16874,0.198,17957,,,,,,,,0.052,,,0.066,0.038,4.9,,,6.2,3.6,1,1,2327,3881,1532.9,1668.1,"Rare Event Detection Experiment",,,,71.9,67.6,,,,,,,0.059,0.045,,,5.6,4.3,
"C08",Rare Event Detection,"RED","AA210413S-",Ch2Unknown,"PMMoV","Manual",74.7,One-Step RT-ddPCR Kit for Probes,1494,,,79.2,70.2,1066,16264,4,71,1062,16193,0,17330,,,,,,,,0.068,,,0.084,0.052,6.4,,,7.8,5,1,1,2327,3845.5,1455.9,1602.9,"Rare Event Detection Experiment",,,,77,72.4,,,,,,,0.076,0.06,,,7.1,5.7,
"C09",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,20178,0,151,0,20027,0,0,20178,,,,,,,,,,,,,,,,,,1,1,2327,4702.7,0,4702.7,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"C10",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"PMMoV","Manual",4.4,One-Step RT-ddPCR Kit for Probes,88,,,5.5,3.4,72,19359,0,8,72,19351,0,19431,,,,,,,,,,,,,,,,,,1,1,2327,4119.5,1536.6,1546.2,"Rare Event Detection Experiment",,,,4.9,3.9,,,,,,,,,,,,,
"C11",Rare Event Detection,"RED","BCoV 1",Ch2Negative Control,"PMMoV","Manual",3,One-Step RT-ddPCR Kit for Probes,60,,,4,2.2,45,17695,0,13,45,17682,0,17740,,,,,,,,,,,,,,,,,,1,1,2327,4174.3,1585.3,1591.9,"Rare Event Detection Experiment",,,,3.45,2.57,,,,,,,,,,,,,
"C12",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",2.6,One-Step RT-ddPCR Kit for Probes,52,,,3.4,1.8,39,17936,0,8,39,17928,0,17975,,,,,,,,,,,,,,,,,,1,1,2327,4053.2,1510.6,1516.1,"Rare Event Detection Experiment",,,,2.99,2.17,,,,,,,,,,,,,
"D01",Rare Event Detection,"RED","AA210404S",Ch2Unknown,"PMMoV","Manual",56,One-Step RT-ddPCR Kit for Probes,1120,,,59.8,52.2,838,17189,1,47,837,17142,0,18027,,,,,,,,0.056,,,0.072,0.04,5.3,,,6.8,3.8,1,1,2327,3888,1425.1,1539.6,"Rare Event Detection Experiment",,,,57.9,54.1,,,,,,,0.064,0.048,,,6,4.6,
"D02",Rare Event Detection,"RED","AA210404S",Ch2Unknown,"PMMoV","Manual",57.1,One-Step RT-ddPCR Kit for Probes,1142,,,60.9,53.3,876,17622,3,38,873,17584,0.0708,18498,,,,,,,,0.046,,,0.06,0.031,4.4,,,5.7,3.1,1,1,2327,3916.5,1505.2,1619.4,"Rare Event Detection Experiment",,,,59,55.1,,,,,,,0.053,0.038,,,5,3.7,
"D03",Rare Event Detection,"RED","AA210404S-",Ch2Unknown,"PMMoV","Manual",238,One-Step RT-ddPCR Kit for Probes,4760,,,246,231,3486,15512,40,144,3446,15368,0.478,18998,,,,,,,,0.048,,,0.055,0.041,4.6,,,5.2,3.9,1,1,2327,4051.8,1545.7,2005.6,"Rare Event Detection Experiment",,,,242.5,234.5,,,,,,,0.0516,0.0444,,,4.91,4.25,
"D04",Rare Event Detection,"RED","AA210404S-",Ch2Unknown,"PMMoV","Manual",75.7,One-Step RT-ddPCR Kit for Probes,1514,,,79.8,71.6,1290,19413,4,55,1286,19358,0.0197,20703,,,,,,,,0.044,,,0.056,0.033,4.2,,,5.3,3.2,1,1,2327,3967.9,1528.7,1680.7,"Rare Event Detection Experiment",,,,77.8,73.6,,,,,,,0.05,0.038,,,4.8,3.7,
"D05",Rare Event Detection,"RED","AA210414S",Ch2Unknown,"PMMoV","Manual",85.8,One-Step RT-ddPCR Kit for Probes,1716,,,90.5,81.2,1327,17530,1,35,1326,17495,0,18857,,,,,,,,0.026,,,0.035,0.017,2.6,,,3.4,1.7,1,1,2327,3835.7,1496.1,1660.7,"Rare Event Detection Experiment",,,,88.2,83.5,,,,,,,0.0306,0.0218,,,2.97,2.13,
"D06",Rare Event Detection,"RED","AA210414S",Ch2Unknown,"PMMoV","Manual",86.4,One-Step RT-ddPCR Kit for Probes,1728,,,91,81.8,1370,17979,2,54,1368,17925,0,19349,,,,,,,,0.039,,,0.05,0.029,3.8,,,4.8,2.8,1,1,2327,3809.4,1487.9,1652.3,"Rare Event Detection Experiment",,,,88.7,84.1,,,,,,,0.045,0.034,,,4.29,3.3,
"D07",Rare Event Detection,"RED","AA210415S-",Ch2Unknown,"PMMoV","Manual",88,One-Step RT-ddPCR Kit for Probes,1760,,,92.6,83.4,1380,17770,9,44,1371,17726,0.344,19150,,,,,,,,0.037,,,0.047,0.027,3.6,,,4.5,2.6,1,1,2327,3984.2,1526.7,1703.8,"Rare Event Detection Experiment",,,,90.4,85.6,,,,,,,0.042,0.032,,,4.05,3.09,
"D08",Rare Event Detection,"RED","AA210415S-",Ch2Unknown,"PMMoV","Manual",77.8,One-Step RT-ddPCR Kit for Probes,1556,,,82,73.5,1285,18808,4,39,1281,18769,0.0784,20093,,,,,,,,0.032,,,0.042,0.023,3.1,,,4.1,2.2,1,1,2327,3880.2,1461.8,1616.5,"Rare Event Detection Experiment",,,,79.9,75.6,,,,,,,0.037,0.027,,,3.61,2.67,
"D09",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,18572,0,123,0,18449,0,0,18572,,,,,,,,,,,,,,,,,,1,1,2327,4729.7,0,4729.7,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"D10",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"PMMoV","Manual",3,One-Step RT-ddPCR Kit for Probes,60,,,4,2.3,50,19301,0,8,50,19293,0,19351,,,,,,,,,,,,,,,,,,1,1,2327,4232.3,1518.9,1525.9,"Rare Event Detection Experiment",,,,3.49,2.63,,,,,,,,,,,,,
"D11",Rare Event Detection,"RED","BCoV 1",Ch2Negative Control,"PMMoV","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,3.8,2.2,51,20330,0,16,51,20314,0,20381,,,,,,,,,,,,,,,,,,1,1,2327,4233.5,1529.3,1536.1,"Rare Event Detection Experiment",,,,3.38,2.55,,,,,,,,,,,,,
"D12",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",3.7,One-Step RT-ddPCR Kit for Probes,74,,,4.7,2.8,56,17939,0,7,56,17932,0,17995,,,,,,,,,,,,,,,,,,1,1,2327,4030.3,1450.7,1458.7,"Rare Event Detection Experiment",,,,4.18,3.2,,,,,,,,,,,,,
"E01",Rare Event Detection,"RED","AA210405S-",Ch2Unknown,"PMMoV","Manual",125,One-Step RT-ddPCR Kit for Probes,2500,,,131,119,1686,14985,10,54,1676,14931,0.278,16671,,,,,,,,0.036,,,0.045,0.027,3.5,,,4.3,2.6,1,1,2327,3849.5,1431.7,1676.2,"Rare Event Detection Experiment",,,,128.5,122.4,,,,,,,0.0407,0.0315,,,3.91,3.05,
"E02",Rare Event Detection,"RED","AA210405S-",Ch2Unknown,"PMMoV","Manual",130,One-Step RT-ddPCR Kit for Probes,2600,,,136,125,2042,17419,9,62,2033,17357,0.105,19461,,,,,,,,0.033,,,0.041,0.025,3.2,,,3.9,2.5,1,1,2327,3874.5,1470.8,1723,"Rare Event Detection Experiment",,,,133.3,127.5,,,,,,,0.0369,0.029,,,3.56,2.82,
"E03",Rare Event Detection,"RED","AA210405S",Ch2Unknown,"PMMoV","Manual",123,One-Step RT-ddPCR Kit for Probes,2460,,,129,118,1924,17423,12,59,1912,17364,0.335,19347,,,,,,,,0.035,,,0.043,0.027,3.4,,,4.2,2.6,1,1,2327,3819.1,1518,1746.8,"Rare Event Detection Experiment",,,,126,120.4,,,,,,,0.0393,0.0309,,,3.79,3,
"E04",Rare Event Detection,"RED","AA210405S",Ch2Unknown,"PMMoV","Manual",120,One-Step RT-ddPCR Kit for Probes,2400,,,126,115,1890,17560,7,50,1883,17510,0.0982,19450,,,,,,,,0.029,,,0.036,0.021,2.8,,,3.5,2.1,1,1,2327,3816,1485.5,1711.9,"Rare Event Detection Experiment",,,,123,117.5,,,,,,,0.0326,0.0249,,,3.15,2.43,
"E05",Rare Event Detection,"RED","AA210415S",Ch2Unknown,"PMMoV","Manual",83,One-Step RT-ddPCR Kit for Probes,1660,,,87.4,78.5,1340,18338,7,39,1333,18299,0.249,19678,,,,,,,,0.033,,,0.043,0.023,3.2,,,4.1,2.3,1,1,2327,3938,1524.2,1688.6,"Rare Event Detection Experiment",,,,85.2,80.7,,,,,,,0.0382,0.0282,,,3.68,2.75,
"E06",Rare Event Detection,"RED","AA210415S",Ch2Unknown,"PMMoV","Manual",79.5,One-Step RT-ddPCR Kit for Probes,1590,,,84.2,74.9,1138,16273,3,35,1135,16238,0.0374,17411,,,,,,,,0.032,,,0.043,0.022,3.1,,,4.1,2.1,1,1,2327,3868.3,1480.8,1636.9,"Rare Event Detection Experiment",,,,81.9,77.2,,,,,,,0.038,0.027,,,3.63,2.63,
"E07",Rare Event Detection,"RED","AA210414S-",Ch2Unknown,"PMMoV","Manual",100,One-Step RT-ddPCR Kit for Probes,2000,,,105,95,1449,16315,4,43,1445,16272,0.012,17764,,,,,,,,0.031,,,0.04,0.022,3,,,3.9,2.2,1,1,2327,3921.5,1502.8,1700.1,"Rare Event Detection Experiment",,,,102.7,97.5,,,,,,,0.0357,0.0265,,,3.45,2.59,
"E08",Rare Event Detection,"RED","AA210414S-",Ch2Unknown,"PMMoV","Manual",95.7,One-Step RT-ddPCR Kit for Probes,1914,,,100.6,90.8,1469,17336,2,48,1467,17288,0,18805,,,,,,,,0.033,,,0.042,0.023,3.2,,,4,2.3,1,1,2327,3832.5,1498.4,1680.7,"Rare Event Detection Experiment",,,,98.2,93.2,,,,,,,0.0374,0.028,,,3.61,2.73,
"E09",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,18331,0,119,0,18212,0,0,18331,,,,,,,,,,,,,,,,,,1,1,2327,4763.3,0,4763.3,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"E10",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"PMMoV","Manual",8.1,One-Step RT-ddPCR Kit for Probes,162,,,9.6,6.7,128,18420,0,22,128,18398,0,18548,,,,,,,,,,,,,,,,,,1,1,2327,3999.1,1513.4,1530.5,"Rare Event Detection Experiment",,,,8.9,7.4,,,,,,,,,,,,,
"E11",Rare Event Detection,"RED","BCoV 2",Ch2Negative Control,"PMMoV","Manual",5.7,One-Step RT-ddPCR Kit for Probes,114,,,6.9,4.6,91,18883,0,20,91,18863,0,18974,,,,,,,,,,,,,,,,,,1,1,2327,4074.3,1517.7,1530,"Rare Event Detection Experiment",,,,6.3,5.1,,,,,,,,,,,,,
"E12",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",2.3,One-Step RT-ddPCR Kit for Probes,46,,,3.1,1.6,39,20251,0,9,39,20242,0,20290,,,,,,,,,,,,,,,,,,1,1,2327,4045.4,1480.5,1485.5,"Rare Event Detection Experiment",,,,2.64,1.92,,,,,,,,,,,,,
"F01",Rare Event Detection,"RED","AA210408S",Ch2Unknown,"PMMoV","Manual",1088,One-Step RT-ddPCR Kit for Probes,21760,,,1110,1067,10299,6767,111,64,10188,6703,0.947,17066,,,,,,,,0.0111,,,0.0128,0.0095,1.1,,,1.26,0.94,1,1,2327,4142.4,1500.4,3094.8,"Rare Event Detection Experiment",,,,1099,1077,,,,,,,0.012,0.0103,,,1.19,1.02,
"F02",Rare Event Detection,"RED","AA210408S",Ch2Unknown,"PMMoV","Manual",463,One-Step RT-ddPCR Kit for Probes,9260,,,476,451,5242,10867,26,49,5216,10818,0.173,16109,,,,,,,,0.0119,,,0.0146,0.0091,1.17,,,1.44,0.91,1,1,2327,4021.9,1511.1,2328.1,"Rare Event Detection Experiment",,,,470,457,,,,,,,0.0132,0.0105,,,1.31,1.04,
"F03",Rare Event Detection,"RED","AA210408S-",Ch2Unknown,"PMMoV","Manual",124,One-Step RT-ddPCR Kit for Probes,2480,,,129,119,2003,18020,5,34,1998,17986,0.0719,20023,,,,,,,,0.018,,,0.024,0.013,1.8,,,2.4,1.2,1,1,2327,3945.4,1484.8,1731,"Rare Event Detection Experiment",,,,126.8,121.2,,,,,,,0.0215,0.0155,,,2.1,1.53,
"F04",Rare Event Detection,"RED","AA210408S-",Ch2Unknown,"PMMoV","Manual",126,One-Step RT-ddPCR Kit for Probes,2520,,,131,120,1994,17653,6,36,1988,17617,0.116,19647,,,,,,,,0.02,,,0.026,0.014,2,,,2.6,1.4,1,1,2327,3961,1517.7,1765.6,"Rare Event Detection Experiment",,,,128.7,123.1,,,,,,,0.0231,0.0169,,,2.26,1.66,
"F05",Rare Event Detection,"RED","AA210416S",Ch2Unknown,"PMMoV","Manual",98.4,One-Step RT-ddPCR Kit for Probes,1968,,,103.2,93.6,1608,18429,7,42,1601,18387,0.196,20037,,,,,,,,0.029,,,0.038,0.021,2.8,,,3.6,2.1,1,1,2327,3804.2,1511.6,1695.6,"Rare Event Detection Experiment",,,,100.9,96,,,,,,,0.0335,0.025,,,3.24,2.44,
"F06",Rare Event Detection,"RED","AA210416S",Ch2Unknown,"PMMoV","Manual",94.3,One-Step RT-ddPCR Kit for Probes,1886,,,99.1,89.6,1541,18456,4,49,1537,18407,0,19997,,,,,,,,0.033,,,0.042,0.024,3.2,,,4.1,2.4,1,1,2327,3779.7,1506,1681.2,"Rare Event Detection Experiment",,,,96.8,91.9,,,,,,,0.0377,0.0285,,,3.64,2.77,
"F07",Rare Event Detection,"RED","AA210416S-",Ch2Unknown,"PMMoV","Manual",160,One-Step RT-ddPCR Kit for Probes,3200,,,167,154,2504,17160,29,200,2475,16960,0,19664,,,,,,,,0.086,,,0.098,0.074,7.9,,,8.9,6.9,1,1,2327,3921.3,1557.1,1858.1,"Rare Event Detection Experiment",,,,163.5,157,,,,,,,0.092,0.08,,,8.4,7.4,
"F08",Rare Event Detection,"RED","AA210416S-",Ch2Unknown,"PMMoV","Manual",132,One-Step RT-ddPCR Kit for Probes,2640,,,138,127,2039,17133,11,101,2028,17032,0,19172,,,,,,,,0.052,,,0.062,0.042,5,,,5.8,4.1,1,1,2327,3832.6,1492.3,1741.2,"Rare Event Detection Experiment",,,,135.2,129.4,,,,,,,0.057,0.047,,,5.41,4.5,
"F09",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,19682,0,142,0,19540,0,0,19682,,,,,,,,,,,,,,,,,,1,1,2327,4849.9,0,4849.9,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"F10",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"PMMoV","Manual",5,One-Step RT-ddPCR Kit for Probes,100,,,6.1,4,89,20876,0,19,89,20857,0,20965,,,,,,,,,,,,,,,,,,1,1,2327,4051.2,1519.2,1529.9,"Rare Event Detection Experiment",,,,5.6,4.5,,,,,,,,,,,,,
"F11",Rare Event Detection,"RED","BCoV 2",Ch2Negative Control,"PMMoV","Manual",5.2,One-Step RT-ddPCR Kit for Probes,104,,,6.4,4.1,81,18463,1,19,80,18444,0.0582,18544,,,,,,,,,,,,,,,,,,1,1,2327,4137.8,1524.3,1535.7,"Rare Event Detection Experiment",,,,5.7,4.6,,,,,,,,,,,,,
"F12",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",4.3,One-Step RT-ddPCR Kit for Probes,86,,,5.4,3.4,76,20648,1,21,75,20627,0.0524,20724,,,,,,,,,,,,,,,,,,1,1,2327,4088.1,1488.4,1497.9,"Rare Event Detection Experiment",,,,4.84,3.85,,,,,,,,,,,,,
"G01",Rare Event Detection,"RED","AA210409S",Ch2Unknown,"PMMoV","Manual",186,One-Step RT-ddPCR Kit for Probes,3720,,,194,179,2421,14102,13,69,2408,14033,0.0826,16523,,,,,,,,0.031,,,0.038,0.024,3,,,3.7,2.4,1,1,2327,4017.3,1452.9,1828.7,"Rare Event Detection Experiment",,,,190.2,182.6,,,,,,,0.0349,0.0279,,,3.38,2.71,
"G02",Rare Event Detection,"RED","AA210409S",Ch2Unknown,"PMMoV","Manual",77.4,One-Step RT-ddPCR Kit for Probes,1548,,,81.8,72.9,1165,17138,3,51,1162,17087,0,18303,,,,,,,,0.045,,,0.057,0.033,4.3,,,5.4,3.2,1,1,2327,3994.5,1510.6,1668.7,"Rare Event Detection Experiment",,,,79.6,75.1,,,,,,,0.051,0.039,,,4.9,3.7,
"G03",Rare Event Detection,"RED","AA210409S-",Ch2Unknown,"PMMoV","Manual",64.8,One-Step RT-ddPCR Kit for Probes,1296,,,68.6,61,1122,19819,2,55,1120,19764,0,20941,,,,,,,,0.049,,,0.063,0.036,4.7,,,5.9,3.5,1,1,2327,3902.4,1513.2,1641.3,"Rare Event Detection Experiment",,,,66.7,62.9,,,,,,,0.056,0.043,,,5.3,4.1,
"G04",Rare Event Detection,"RED","AA210409S-",Ch2Unknown,"PMMoV","Manual",68.1,One-Step RT-ddPCR Kit for Probes,1362,,,72.2,64.1,1084,18183,3,48,1081,18135,0.00847,19267,,,,,,,,0.046,,,0.059,0.033,4.4,,,5.6,3.2,1,1,2327,3961.2,1506.1,1644.2,"Rare Event Detection Experiment",,,,70.2,66.1,,,,,,,0.052,0.039,,,5,3.8,
"G05",Rare Event Detection,"RED","AA210417S",Ch2Unknown,"PMMoV","Manual",60.8,One-Step RT-ddPCR Kit for Probes,1216,,,64.5,57,1005,18954,5,70,1000,18884,0.0762,19959,,,,,,,,0.073,,,0.09,0.056,6.8,,,8.3,5.3,1,1,2327,3890.8,1529.7,1648.5,"Rare Event Detection Experiment",,,,62.7,58.9,,,,,,,0.082,0.064,,,7.5,6,
"G06",Rare Event Detection,"RED","AA210417S",Ch2Unknown,"PMMoV","Manual",59.6,One-Step RT-ddPCR Kit for Probes,1192,,,63.4,55.9,982,18889,3,65,979,18824,0,19871,,,,,,,,0.068,,,0.084,0.051,6.3,,,7.8,4.9,1,1,2327,3850.7,1494.4,1610.8,"Rare Event Detection Experiment",,,,61.5,57.7,,,,,,,0.076,0.059,,,7.1,5.6,
"G07",Rare Event Detection,"RED","AA210417S-",Ch2Unknown,"PMMoV","Manual",77,One-Step RT-ddPCR Kit for Probes,1540,,,81,73,1421,21015,6,80,1415,20935,0.0311,22436,,,,,,,,0.059,,,0.072,0.046,5.5,,,6.7,4.4,1,1,2327,3907.4,1476.5,1630.4,"Rare Event Detection Experiment",,,,79,74.9,,,,,,,0.065,0.052,,,6.1,5,
"G08",Rare Event Detection,"RED","AA210417S-",Ch2Unknown,"PMMoV","Manual",63.3,One-Step RT-ddPCR Kit for Probes,1266,,,67.2,59.4,1011,18287,4,59,1007,18228,0.0451,19298,,,,,,,,0.061,,,0.076,0.045,5.7,,,7.1,4.3,1,1,2327,3934.2,1510.8,1637.8,"Rare Event Detection Experiment",,,,65.3,61.3,,,,,,,0.069,0.053,,,6.4,5,
"G09",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,18463,0,121,0,18342,0,0,18463,,,,,,,,,,,,,,,,,,1,1,2327,4810.7,0,4810.7,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"G10",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"PMMoV","Manual",8.6,One-Step RT-ddPCR Kit for Probes,172,,,10,7.1,132,18076,0,15,132,18061,0,18208,,,,,,,,,,,,,,,,,,1,1,2327,4047.5,1504.1,1522.5,"Rare Event Detection Experiment",,,,9.3,7.8,,,,,,,,,,,,,
"G11",Rare Event Detection,"RED","BCoV 3",Ch2Negative Control,"PMMoV","Manual",5.4,One-Step RT-ddPCR Kit for Probes,108,,,6.5,4.4,99,21534,0,114,99,21420,0,21633,,,,,,,,,,,,,,,,,,1,1,2327,4077.8,1525.3,1537,"Rare Event Detection Experiment",,,,6,4.9,,,,,,,,,,,,,
"G12",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",7.1,One-Step RT-ddPCR Kit for Probes,142,,,8.3,5.8,119,19780,2,21,117,19759,0.111,19899,,,,,,,,,,,,,,,,,,1,1,2327,4068.7,1564.6,1579.6,"Rare Event Detection Experiment",,,,7.7,6.4,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","AA210410S",Ch2Unknown,"PMMoV","Manual",65.4,One-Step RT-ddPCR Kit for Probes,1308,,,69.6,61.3,938,16396,4,44,934,16352,0.101,17334,,,,,,,,0.05,,,0.064,0.035,4.7,,,6.1,3.4,1,1,2327,3952.6,1470.2,1604.5,"Rare Event Detection Experiment",,,,67.6,63.3,,,,,,,0.057,0.042,,,5.4,4.1,
"H02",Rare Event Detection,"RED","AA210410S",Ch2Unknown,"PMMoV","Manual",66,One-Step RT-ddPCR Kit for Probes,1320,,,70,62.1,1068,18496,4,57,1064,18439,0.0427,19564,,,,,,,,0.056,,,0.07,0.041,5.3,,,6.6,4,1,1,2327,3973.1,1498.6,1633.7,"Rare Event Detection Experiment",,,,68.1,64,,,,,,,0.063,0.048,,,5.9,4.6,
"H03",Rare Event Detection,"RED","AA210410S-",Ch2Unknown,"PMMoV","Manual",73.4,One-Step RT-ddPCR Kit for Probes,1468,,,77.7,69,1086,16881,5,59,1081,16822,0.0791,17967,,,,,,,,0.057,,,0.072,0.043,5.4,,,6.7,4.1,1,1,2327,3908.4,1482.7,1629.3,"Rare Event Detection Experiment",,,,75.6,71.1,,,,,,,0.065,0.05,,,6.1,4.8,
"H04",Rare Event Detection,"RED","AA210410S-",Ch2Unknown,"PMMoV","Manual",73.4,One-Step RT-ddPCR Kit for Probes,1468,,,77.6,69.3,1228,19062,8,64,1220,18998,0.226,20290,,,,,,,,0.057,,,0.071,0.043,5.4,,,6.6,4.2,1,1,2327,3985.5,1488.3,1639.5,"Rare Event Detection Experiment",,,,75.5,71.4,,,,,,,0.064,0.05,,,6,4.8,
"H05",Rare Event Detection,"RED","AA210418S",Ch2Unknown,"PMMoV","Manual",82.5,One-Step RT-ddPCR Kit for Probes,1650,,,86.9,78.2,1387,19093,4,59,1383,19034,0,20480,,,,,,,,0.044,,,0.055,0.033,4.2,,,5.2,3.2,1,1,2327,3990.3,1519.7,1687,"Rare Event Detection Experiment",,,,84.7,80.3,,,,,,,0.05,0.038,,,4.7,3.7,
"H06",Rare Event Detection,"RED","AA210418S",Ch2Unknown,"PMMoV","Manual",77,One-Step RT-ddPCR Kit for Probes,1540,,,81.4,72.6,1188,17567,2,54,1186,17513,0,18755,,,,,,,,0.046,,,0.058,0.033,4.4,,,5.5,3.2,1,1,2327,3947.5,1486.7,1642.6,"Rare Event Detection Experiment",,,,79.2,74.8,,,,,,,0.052,0.039,,,4.9,3.8,
"H07",Rare Event Detection,"RED","AA210418S-",Ch2Unknown,"PMMoV","Manual",76.7,One-Step RT-ddPCR Kit for Probes,1534,,,80.9,72.6,1288,19110,2,68,1286,19042,0,20398,,,,,,,,0.053,,,0.065,0.04,5,,,6.2,3.9,1,1,2327,3883.3,1474,1626.1,"Rare Event Detection Experiment",,,,78.9,74.6,,,,,,,0.059,0.046,,,5.6,4.4,
"H08",Rare Event Detection,"RED","AA210418S-",Ch2Unknown,"PMMoV","Manual",77.6,One-Step RT-ddPCR Kit for Probes,1552,,,82.1,73,1122,16465,6,76,1116,16389,0.0552,17587,,,,,,,,0.071,,,0.087,0.055,6.6,,,8,5.2,1,1,2327,4017.9,1473,1635.3,"Rare Event Detection Experiment",,,,79.9,75.2,,,,,,,0.079,0.063,,,7.3,5.9,
"H09",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,16032,0,115,0,15917,0,0,16032,,,,,,,,,,,,,,,,,,1,1,2327,4588.4,0,4588.4,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
