Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"G06",Rare Event Detection,"RED","YC201120S",Ch1Unknown,"BCoV","Manual",3.3,One-Step RT-ddPCR Kit for Probes,66,,,4.3,2.5,51,17936,6,45,638,17298,0.284,17987,,,,,,,,0.078,,,0.1,0.056,7.2,,,9.1,5.3,1,1,4386,9176,2563.5,2582.3,"Rare Event Detection Experiment",,,,3.83,2.9,,,,,,,0.089,0.067,,,8.2,6.3,
"G07",Rare Event Detection,"RED","YC201120S-",Ch1Unknown,"BCoV","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.7,1.8,31,13652,1,30,534,13118,0,13683,,,,,,,,0.057,,,0.078,0.036,5.4,,,7.2,3.5,1,1,4386,9272.9,2526.8,2542.1,"Rare Event Detection Experiment",,,,3.18,2.22,,,,,,,0.067,0.046,,,6.3,4.4,
"G08",Rare Event Detection,"RED","YC201120S-",Ch1Unknown,"BCoV","Manual",3.1,One-Step RT-ddPCR Kit for Probes,62,,,4,2.3,52,19635,1,51,815,18820,0,19687,,,,,,,,0.062,,,0.08,0.045,5.9,,,7.4,4.3,1,1,4386,9160,2582.5,2599.9,"Rare Event Detection Experiment",,,,3.56,2.7,,,,,,,0.071,0.054,,,6.7,5.1,
"G09",Rare Event Detection,"RED","BCoV 2",Ch1Positive Control,"BCoV","Manual",2690,One-Step RT-ddPCR Kit for Probes,53800,,,2740,2640,15296,1734,20,15276,2,1732,0.163,17030,,,,,,,,,,,,,,,,,,1,1,4386,9482,2485.6,8769.6,"Rare Event Detection Experiment",,,,2715,2661,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","YC201104S",Ch1Unknown,"BCoV","Manual",3.7,One-Step RT-ddPCR Kit for Probes,74,,,4.8,2.8,52,16436,3,49,915,15521,0.00794,16488,,,,,,,,0.055,,,0.071,0.04,5.2,,,6.6,3.8,1,1,4386,8980.7,2450.3,2470.9,"Rare Event Detection Experiment",,,,4.3,3.2,,,,,,,0.063,0.047,,,5.9,4.5,
"H02",Rare Event Detection,"RED","YC201104S",Ch1Unknown,"BCoV","Manual",4.8,One-Step RT-ddPCR Kit for Probes,96,,,6.1,3.8,71,17211,4,67,925,16286,0.0132,17282,,,,,,,,0.075,,,0.093,0.056,6.9,,,8.5,5.4,1,1,4386,9164.2,2549.4,2576.6,"Rare Event Detection Experiment",,,,5.4,4.3,,,,,,,0.084,0.065,,,7.7,6.1,
"H03",Rare Event Detection,"RED","YC201104S-",Ch1Unknown,"BCoV","Manual",4.4,One-Step RT-ddPCR Kit for Probes,88,,,5.6,3.4,64,17022,1,63,829,16193,0,17086,,,,,,,,0.075,,,0.095,0.056,7,,,8.7,5.3,1,1,4386,8726,2322.5,2346.4,"Rare Event Detection Experiment",,,,5,3.9,,,,,,,0.085,0.066,,,7.9,6.2,
"H04",Rare Event Detection,"RED","YC201104S-",Ch1Unknown,"BCoV","Manual",4.8,One-Step RT-ddPCR Kit for Probes,96,,,6.1,3.8,67,16306,2,65,917,15389,0,16373,,,,,,,,0.071,,,0.089,0.053,6.6,,,8.2,5.1,1,1,4386,9117.9,2505,2532,"Rare Event Detection Experiment",,,,5.4,4.3,,,,,,,0.08,0.062,,,7.4,5.8,
"H05",Rare Event Detection,"RED","YC201204S",Ch1Unknown,"BCoV","Manual",3,One-Step RT-ddPCR Kit for Probes,60,,,4,2.2,46,17853,4,42,1214,16639,0.0615,17899,,,,,,,,0.037,,,0.047,0.026,3.5,,,4.5,2.5,1,1,4386,8948.2,2393.7,2410.5,"Rare Event Detection Experiment",,,,3.49,2.6,,,,,,,0.042,0.031,,,4,3,
"H06",Rare Event Detection,"RED","YC201204S",Ch1Unknown,"BCoV","Manual",3,One-Step RT-ddPCR Kit for Probes,60,,,4,2.2,41,16064,2,39,1075,14989,0,16105,,,,,,,,0.037,,,0.048,0.025,3.6,,,4.6,2.5,1,1,4386,8956.4,2534.5,2550.8,"Rare Event Detection Experiment",,,,3.49,2.56,,,,,,,0.043,0.031,,,4.1,3,
"H07",Rare Event Detection,"RED","YC201204S-",Ch1Unknown,"BCoV","Manual",2.5,One-Step RT-ddPCR Kit for Probes,50,,,3.4,1.7,34,16001,0,34,957,15044,0,16035,,,,,,,,0.034,,,0.046,0.023,3.3,,,4.4,2.2,1,1,4386,8999.8,2438.2,2452.1,"Rare Event Detection Experiment",,,,2.95,2.09,,,,,,,0.041,0.028,,,3.9,2.8,
"H08",Rare Event Detection,"RED","YC201204S-",Ch1Unknown,"BCoV","Manual",3.4,One-Step RT-ddPCR Kit for Probes,68,,,4.4,2.5,47,16430,1,46,960,15470,0,16477,,,,,,,,0.048,,,0.062,0.034,4.5,,,5.8,3.3,1,1,4386,9026.5,2500.4,2519,"Rare Event Detection Experiment",,,,3.87,2.9,,,,,,,0.055,0.04,,,5.2,3.9,
"H09",Rare Event Detection,"RED","BCoV 2",Ch1Positive Control,"BCoV","Manual",2700,One-Step RT-ddPCR Kit for Probes,54000,,,2750,2650,15112,1694,23,15089,3,1691,0,16806,,,,,,,,,,,,,,,,,,1,1,4386,9497.6,2471.8,8789.4,"Rare Event Detection Experiment",,,,2727,2673,,,,,,,,,,,,,
"A01",Rare Event Detection,"RED","YC201019S",Ch2Unknown,"PMMoV","Manual",65.5,One-Step RT-ddPCR Kit for Probes,1310,,,69.9,61,828,14467,2,50,826,14417,0,15295,,,,,,,,0.061,,,0.078,0.044,5.8,,,7.3,4.2,1,1,2127,2796.1,1603,1667.6,"Rare Event Detection Experiment",,,,67.8,63.2,,,,,,,0.07,0.052,,,6.5,5,
"A02",Rare Event Detection,"RED","YC201019S",Ch2Unknown,"PMMoV","Manual",67,One-Step RT-ddPCR Kit for Probes,1340,,,71.3,62.7,930,15862,2,48,928,15814,0,16792,,,,,,,,0.052,,,0.067,0.037,5,,,6.3,3.6,1,1,2127,2822.4,1600.9,1668.6,"Rare Event Detection Experiment",,,,69.2,64.8,,,,,,,0.06,0.045,,,5.7,4.3,
"A03",Rare Event Detection,"RED","YC201019S-",Ch2Unknown,"PMMoV","Manual",64.3,One-Step RT-ddPCR Kit for Probes,1286,,,68.4,60.3,967,17208,3,42,964,17166,0.0415,18175,,,,,,,,0.045,,,0.059,0.032,4.3,,,5.6,3.1,1,1,2127,2835.2,1594.2,1660.2,"Rare Event Detection Experiment",,,,66.4,62.3,,,,,,,0.052,0.038,,,5,3.7,
"A04",Rare Event Detection,"RED","YC201019S-",Ch2Unknown,"PMMoV","Manual",61.8,One-Step RT-ddPCR Kit for Probes,1236,,,65.6,57.9,989,18345,2,53,987,18292,0,19334,,,,,,,,0.054,,,0.069,0.039,5.1,,,6.5,3.8,1,1,2127,2841,1578.9,1643.5,"Rare Event Detection Experiment",,,,63.7,59.8,,,,,,,0.062,0.047,,,5.8,4.5,
"A05",Rare Event Detection,"RED","YC201105S",Ch2Unknown,"PMMoV","Manual",57.3,One-Step RT-ddPCR Kit for Probes,1146,,,61.1,53.6,886,17738,2,49,884,17689,0,18624,,,,,,,,0.056,,,0.072,0.04,5.3,,,6.8,3.9,1,1,2127,2863.1,1635.8,1694.2,"Rare Event Detection Experiment",,,,59.3,55.4,,,,,,,0.064,0.048,,,6.1,4.6,
"A06",Rare Event Detection,"RED","YC201105S",Ch2Unknown,"PMMoV","Manual",56.1,One-Step RT-ddPCR Kit for Probes,1122,,,60.1,52.1,749,15335,3,31,746,15304,0.109,16084,,,,,,,,0.044,,,0.06,0.029,4.2,,,5.7,2.8,1,1,2127,2888.5,1608.7,1668.3,"Rare Event Detection Experiment",,,,58.2,54.1,,,,,,,0.052,0.037,,,5,3.5,
"A07",Rare Event Detection,"RED","YC201105S-",Ch2Unknown,"PMMoV","Manual",58.8,One-Step RT-ddPCR Kit for Probes,1176,,,62.5,55.2,999,19491,3,45,996,19446,0.0399,20490,,,,,,,,0.047,,,0.061,0.033,4.5,,,5.7,3.2,1,1,2127,2866.5,1620.1,1680.8,"Rare Event Detection Experiment",,,,60.7,56.9,,,,,,,0.054,0.04,,,5.1,3.9,
"A08",Rare Event Detection,"RED","YC201105S-",Ch2Unknown,"PMMoV","Manual",57.3,One-Step RT-ddPCR Kit for Probes,1146,,,61,53.6,918,18385,5,35,913,18350,0.199,19303,,,,,,,,0.043,,,0.056,0.029,4.1,,,5.3,2.8,1,1,2127,2858.4,1594.5,1654.6,"Rare Event Detection Experiment",,,,59.2,55.4,,,,,,,0.049,0.036,,,4.7,3.5,
"A09",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,16654,0,64,0,16590,0,0,16654,,,,,,,,,,,,,,,,,,1,1,2127,4175.6,0,4175.6,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"A10",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"PMMoV","Manual",2.5,One-Step RT-ddPCR Kit for Probes,50,,,3.3,1.9,46,21279,0,0,46,21279,0,21325,,,,,,,,,,,,,,,,,,1,1,2127,3076.7,1588.5,1591.7,"Rare Event Detection Experiment",,,,2.93,2.18,,,,,,,,,,,,,
"B01",Rare Event Detection,"RED","YC201020S",Ch2Unknown,"PMMoV","Manual",3230,One-Step RT-ddPCR Kit for Probes,64600,,,3300,3170,17180,1179,37,2,17143,1177,0.504,18359,,,,,,,,0.00077,,,0.00102,0.00053,0.077,,,0.102,0.053,1,1,2127,2794.9,1645.5,2721.1,"Rare Event Detection Experiment",,,,3264,3197,,,,,,,0.0009,0.00065,,,0.09,0.065,
"B02",Rare Event Detection,"RED","YC201020S",Ch2Unknown,"PMMoV","Manual",3290,One-Step RT-ddPCR Kit for Probes,65800,,,3360,3220,15125,983,35,1,15090,982,1.43,16108,,,,,,,,0.0008,,,0.00106,0.00054,0.08,,,0.106,0.054,1,1,2127,2869.7,1651.3,2795.4,"Rare Event Detection Experiment",,,,3327,3254,,,,,,,0.00093,0.00067,,,0.093,0.067,
"B03",Rare Event Detection,"RED","YC201020S-",Ch2Unknown,"PMMoV","Manual",3320,One-Step RT-ddPCR Kit for Probes,66400,,,3390,3260,16609,1047,38,3,16571,1044,0,17656,,,,,,,,0.00082,,,0.00108,0.00057,0.082,,,0.108,0.057,1,1,2127,2887.1,1616.2,2811.7,"Rare Event Detection Experiment",,,,3360,3289,,,,,,,0.00095,0.00069,,,0.095,0.069,
"B04",Rare Event Detection,"RED","YC201020S-",Ch2Unknown,"PMMoV","Manual",3680,One-Step RT-ddPCR Kit for Probes,73600,,,3760,3610,18319,838,56,4,18263,834,0,19157,,,,,,,,0.001,,,0.00126,0.00075,0.1,,,0.126,0.075,1,1,2127,2918.6,1642,2862.7,"Rare Event Detection Experiment",,,,3722,3643,,,,,,,0.00113,0.00087,,,0.113,0.087,
"B05",Rare Event Detection,"RED","YC201106S",Ch2Unknown,"PMMoV","Manual",67.6,One-Step RT-ddPCR Kit for Probes,1352,,,71.7,63.5,1045,17665,1,47,1044,17618,0,18710,,,,,,,,0.045,,,0.058,0.032,4.3,,,5.5,3.1,1,1,2127,3037.2,1661.3,1738.1,"Rare Event Detection Experiment",,,,69.7,65.5,,,,,,,0.051,0.038,,,4.9,3.7,
"B06",Rare Event Detection,"RED","YC201106S",Ch2Unknown,"PMMoV","Manual",65.1,One-Step RT-ddPCR Kit for Probes,1302,,,69.3,61,942,16548,0,55,942,16493,0,17490,,,,,,,,0.057,,,0.072,0.041,5.4,,,6.8,4,1,1,2127,3143.6,1659.7,1739.6,"Rare Event Detection Experiment",,,,67.3,63,,,,,,,0.065,0.049,,,6.1,4.7,
"B07",Rare Event Detection,"RED","YC201106S-",Ch2Unknown,"PMMoV","Manual",63.8,One-Step RT-ddPCR Kit for Probes,1276,,,67.9,59.8,977,17519,1,42,976,17477,0,18496,,,,,,,,0.043,,,0.056,0.03,4.1,,,5.3,2.9,1,1,2127,3066.4,1658,1732.4,"Rare Event Detection Experiment",,,,65.9,61.8,,,,,,,0.05,0.036,,,4.7,3.5,
"B08",Rare Event Detection,"RED","YC201106S-",Ch2Unknown,"PMMoV","Manual",66.7,One-Step RT-ddPCR Kit for Probes,1334,,,71.1,62.3,882,15113,1,41,881,15072,0,15995,,,,,,,,0.046,,,0.061,0.032,4.4,,,5.7,3.1,1,1,2127,3014.5,1645.7,1721.2,"Rare Event Detection Experiment",,,,69,64.5,,,,,,,0.054,0.039,,,5.1,3.8,
"B09",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,18840,0,72,0,18768,0,0,18840,,,,,,,,,,,,,,,,,,1,1,2127,4443,0,4443,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"B10",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"PMMoV","Manual",2.4,One-Step RT-ddPCR Kit for Probes,48,,,3.2,1.7,39,19132,0,0,39,19132,0,19171,,,,,,,,,,,,,,,,,,1,1,2127,3078.8,1653.4,1656.3,"Rare Event Detection Experiment",,,,2.8,2.03,,,,,,,,,,,,,
"C01",Rare Event Detection,"RED","YC201021S",Ch2Unknown,"PMMoV","Manual",59.7,One-Step RT-ddPCR Kit for Probes,1194,,,64,55.5,755,14502,0,42,755,14460,0,15257,,,,,,,,0.054,,,0.071,0.037,5.2,,,6.7,3.6,1,1,2127,3025.3,1641.3,1709.8,"Rare Event Detection Experiment",,,,61.9,57.5,,,,,,,0.063,0.046,,,5.9,4.4,
"C02",Rare Event Detection,"RED","YC201021S",Ch2Unknown,"PMMoV","Manual",59.4,One-Step RT-ddPCR Kit for Probes,1188,,,63.5,55.4,840,16210,2,35,838,16175,0.0129,17050,,,,,,,,0.043,,,0.057,0.029,4.1,,,5.4,2.8,1,1,2127,3100.5,1676.7,1746.8,"Rare Event Detection Experiment",,,,61.5,57.4,,,,,,,0.05,0.036,,,4.8,3.5,
"C03",Rare Event Detection,"RED","YC201021S-",Ch2Unknown,"PMMoV","Manual",36.7,One-Step RT-ddPCR Kit for Probes,734,,,39.8,33.6,537,16964,1,27,536,16937,0.00978,17501,,,,,,,,0.051,,,0.071,0.032,4.9,,,6.7,3.1,1,1,2127,3076.5,1628.4,1672.9,"Rare Event Detection Experiment",,,,38.2,35.1,,,,,,,0.061,0.041,,,5.8,4,
"C04",Rare Event Detection,"RED","YC201021S-",Ch2Unknown,"PMMoV","Manual",38.9,One-Step RT-ddPCR Kit for Probes,778,,,41.9,35.9,649,19303,0,23,649,19280,0,19952,,,,,,,,0.035,,,0.05,0.02,3.4,,,4.7,2,1,1,2127,3062.9,1636.5,1682.9,"Rare Event Detection Experiment",,,,40.4,37.4,,,,,,,0.042,0.027,,,4.1,2.7,
"C05",Rare Event Detection,"RED","YC201116S",Ch2Unknown,"PMMoV","Manual",79,One-Step RT-ddPCR Kit for Probes,1580,,,83.4,74.5,1213,17474,5,40,1208,17434,0.14,18687,,,,,,,,0.036,,,0.047,0.025,3.5,,,4.5,2.5,1,1,2127,3135.9,1651.9,1748.2,"Rare Event Detection Experiment",,,,81.2,76.7,,,,,,,0.041,0.03,,,4,3,
"C06",Rare Event Detection,"RED","YC201116S",Ch2Unknown,"PMMoV","Manual",82.1,One-Step RT-ddPCR Kit for Probes,1642,,,86.6,77.6,1303,18028,3,50,1300,17978,0,19331,,,,,,,,0.039,,,0.05,0.028,3.8,,,4.8,2.8,1,1,2127,3186.8,1678.3,1779.9,"Rare Event Detection Experiment",,,,84.4,79.8,,,,,,,0.045,0.034,,,4.3,3.3,
"C07",Rare Event Detection,"RED","YC201116S-",Ch2Unknown,"PMMoV","Manual",67,One-Step RT-ddPCR Kit for Probes,1340,,,75,60,300,5089,0,13,300,5076,0,5389,,,,,,,,0.042,,,0.066,0.018,4,,,6.2,1.9,1,1,2127,3161.8,1557.9,1647.2,"Rare Event Detection Experiment",,,,71.3,63.5,,,,,,,0.054,0.03,,,5.2,2.9,
"C08",Rare Event Detection,"RED","YC201116S-",Ch2Unknown,"PMMoV","Manual",73,One-Step RT-ddPCR Kit for Probes,1460,,,77.3,68.7,1112,17363,1,26,1111,17337,0,18475,,,,,,,,0.024,,,0.033,0.014,2.3,,,3.2,1.4,1,1,2127,3090.8,1665.1,1750.9,"Rare Event Detection Experiment",,,,75.2,70.8,,,,,,,0.0281,0.019,,,2.74,1.86,
"C09",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,20062,0,62,0,20000,0,0,20062,,,,,,,,,,,,,,,,,,1,1,2127,4557.6,0,4557.6,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"C10",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",0.95,One-Step RT-ddPCR Kit for Probes,19,,,1.51,0.54,15,18642,0,0,15,18642,0,18657,,,,,,,,,,,,,,,,,,1,1,2127,3173.6,1667.3,1668.5,"Rare Event Detection Experiment",,,,1.21,0.72,,,,,,,,,,,,,
"D01",Rare Event Detection,"RED","YC201022S",Ch2Unknown,"PMMoV","Manual",54.4,One-Step RT-ddPCR Kit for Probes,1088,,,58.3,50.4,735,15539,2,42,733,15497,0.00097,16274,,,,,,,,0.059,,,0.076,0.041,5.5,,,7.1,3.9,1,1,2127,3043.2,1660,1722.5,"Rare Event Detection Experiment",,,,56.4,52.4,,,,,,,0.068,0.05,,,6.3,4.7,
"D02",Rare Event Detection,"RED","YC201022S",Ch2Unknown,"PMMoV","Manual",53.1,One-Step RT-ddPCR Kit for Probes,1062,,,57,49.3,738,15976,1,55,737,15921,0,16714,,,,,,,,0.074,,,0.095,0.054,6.9,,,8.7,5.2,1,1,2127,3214.7,1662,1730.6,"Rare Event Detection Experiment",,,,55.1,51.2,,,,,,,0.085,0.064,,,7.8,6,
"D03",Rare Event Detection,"RED","YC201022S-",Ch2Unknown,"PMMoV","Manual",51.2,One-Step RT-ddPCR Kit for Probes,1024,,,55,47.5,717,16118,0,36,717,16082,0,16835,,,,,,,,0.049,,,0.066,0.033,4.7,,,6.2,3.2,1,1,2127,3101.1,1618,1681.2,"Rare Event Detection Experiment",,,,53.1,49.3,,,,,,,0.058,0.041,,,5.5,3.9,
"D04",Rare Event Detection,"RED","YC201022S-",Ch2Unknown,"PMMoV","Manual",54,One-Step RT-ddPCR Kit for Probes,1080,,,57.8,50.2,773,16447,5,43,768,16404,0.204,17220,,,,,,,,0.061,,,0.079,0.043,5.7,,,7.3,4.1,1,1,2127,3172.7,1660.1,1728,"Rare Event Detection Experiment",,,,56,52.1,,,,,,,0.07,0.052,,,6.5,4.9,
"D05",Rare Event Detection,"RED","YC201117S",Ch2Unknown,"PMMoV","Manual",54,One-Step RT-ddPCR Kit for Probes,1080,,,57.7,50.3,820,17444,0,35,820,17409,0,18264,,,,,,,,0.042,,,0.056,0.028,4,,,5.3,2.7,1,1,2127,3218.9,1655.7,1725.9,"Rare Event Detection Experiment",,,,55.9,52.2,,,,,,,0.049,0.035,,,4.7,3.3,
"D06",Rare Event Detection,"RED","YC201117S",Ch2Unknown,"PMMoV","Manual",55.5,One-Step RT-ddPCR Kit for Probes,1110,,,59.5,51.6,769,15913,2,35,767,15878,0.0218,16682,,,,,,,,0.047,,,0.063,0.031,4.5,,,5.9,3.1,1,1,2127,3312,1685.3,1760.3,"Rare Event Detection Experiment",,,,57.5,53.5,,,,,,,0.055,0.039,,,5.2,3.8,
"D07",Rare Event Detection,"RED","YC201117S-",Ch2Unknown,"PMMoV","Manual",59.7,One-Step RT-ddPCR Kit for Probes,1194,,,64.1,55.4,735,14112,2,41,733,14071,0,14847,,,,,,,,0.057,,,0.075,0.039,5.4,,,7,3.8,1,1,2127,3268.5,1668.3,1747.5,"Rare Event Detection Experiment",,,,61.9,57.5,,,,,,,0.066,0.048,,,6.2,4.6,
"D08",Rare Event Detection,"RED","YC201117S-",Ch2Unknown,"PMMoV","Manual",60.8,One-Step RT-ddPCR Kit for Probes,1216,,,64.6,57,981,18511,2,43,979,18468,0,19492,,,,,,,,0.045,,,0.058,0.031,4.3,,,5.5,3.1,1,1,2127,3236.4,1678.8,1757.2,"Rare Event Detection Experiment",,,,62.7,58.8,,,,,,,0.052,0.038,,,4.9,3.7,
"D09",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,16160,0,71,0,16089,0,0,16160,,,,,,,,,,,,,,,,,,1,1,2127,4539,0,4539,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"D10",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",0.53,One-Step RT-ddPCR Kit for Probes,10.6,,,0.97,0.25,9,19858,0,0,9,19858,0,19867,,,,,,,,,,,,,,,,,,1,1,2127,3505.2,1668.4,1669.2,"Rare Event Detection Experiment",,,,0.73,0.37,,,,,,,,,,,,,
"E01",Rare Event Detection,"RED","YC201023S",Ch2Unknown,"PMMoV","Manual",93.4,One-Step RT-ddPCR Kit for Probes,1868,,,98.2,88.7,1465,17725,3,71,1462,17654,0,19190,,,,,,,,0.049,,,0.06,0.037,4.6,,,5.7,3.6,1,1,1907,3096.4,1171.3,1318.3,"Rare Event Detection Experiment",,,,95.9,91,,,,,,,0.054,0.043,,,5.2,4.1,
"E02",Rare Event Detection,"RED","YC201023S",Ch2Unknown,"PMMoV","Manual",61.4,One-Step RT-ddPCR Kit for Probes,1228,,,65.7,57.1,793,14798,1,51,792,14747,0,15591,,,,,,,,0.064,,,0.082,0.046,6,,,7.6,4.4,1,1,2127,3158.2,1653.8,1730.3,"Rare Event Detection Experiment",,,,63.6,59.2,,,,,,,0.073,0.055,,,6.8,5.2,
"E03",Rare Event Detection,"RED","YC201023S-",Ch2Unknown,"PMMoV","Manual",45,One-Step RT-ddPCR Kit for Probes,900,,,48.6,41.3,590,15147,1,33,589,15114,0,15737,,,,,,,,0.057,,,0.076,0.037,5.4,,,7.1,3.6,1,1,2127,3143.5,1626.9,1683.8,"Rare Event Detection Experiment",,,,46.8,43.1,,,,,,,0.067,0.047,,,6.3,4.5,
"E04",Rare Event Detection,"RED","YC201023S-",Ch2Unknown,"PMMoV","Manual",48.9,One-Step RT-ddPCR Kit for Probes,978,,,52.5,45.2,688,16221,2,40,686,16181,0.0212,16909,,,,,,,,0.06,,,0.079,0.041,5.6,,,7.3,4,1,1,2127,3121.7,1622.7,1683.6,"Rare Event Detection Experiment",,,,50.7,47,,,,,,,0.069,0.05,,,6.5,4.8,
"E05",Rare Event Detection,"RED","YC201118S",Ch2Unknown,"PMMoV","Manual",48.8,One-Step RT-ddPCR Kit for Probes,976,,,52.4,45.1,695,16423,0,34,695,16389,0,17118,,,,,,,,0.048,,,0.065,0.031,4.6,,,6.1,3.1,1,1,2127,3096,1631.2,1690.6,"Rare Event Detection Experiment",,,,50.6,46.9,,,,,,,0.056,0.04,,,5.3,3.8,
"E06",Rare Event Detection,"RED","YC201118S",Ch2Unknown,"PMMoV","Manual",48.6,One-Step RT-ddPCR Kit for Probes,972,,,52.4,44.8,639,15158,1,33,638,15125,0,15797,,,,,,,,0.052,,,0.07,0.034,5,,,6.6,3.3,1,1,2127,3171.8,1656.4,1717.7,"Rare Event Detection Experiment",,,,50.5,46.7,,,,,,,0.061,0.043,,,5.8,4.1,
"E07",Rare Event Detection,"RED","YC201118S-",Ch2Unknown,"PMMoV","Manual",65.7,One-Step RT-ddPCR Kit for Probes,1314,,,70.2,61.2,836,14557,4,43,832,14514,0.117,15393,,,,,,,,0.055,,,0.071,0.039,5.2,,,6.6,3.7,1,1,2127,3179.6,1668.8,1750.8,"Rare Event Detection Experiment",,,,68,63.4,,,,,,,0.063,0.047,,,5.9,4.5,
"E08",Rare Event Detection,"RED","YC201118S-",Ch2Unknown,"PMMoV","Manual",61.9,One-Step RT-ddPCR Kit for Probes,1238,,,65.9,58,947,17522,4,60,943,17462,0.0484,18469,,,,,,,,0.066,,,0.083,0.049,6.2,,,7.7,4.7,1,1,2127,3112.7,1655.7,1730.4,"Rare Event Detection Experiment",,,,63.9,59.9,,,,,,,0.074,0.057,,,6.9,5.4,
"E09",Rare Event Detection,"RED","BCoV 1",Ch2Negative Control,"PMMoV","Manual",0.82,One-Step RT-ddPCR Kit for Probes,16.4,,,1.41,0.42,11,15780,7,14120,4,1660,0,15791,,,,,,,,,,,,,,,,,,1,1,2127,3220.8,1632.9,1634,"Rare Event Detection Experiment",,,,1.09,0.6,,,,,,,,,,,,,
"E10",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",0.72,One-Step RT-ddPCR Kit for Probes,14.4,,,1.27,0.36,10,16278,0,0,10,16278,0,16288,,,,,,,,,,,,,,,,,,1,1,2127,3218.2,1666.2,1667.1,"Rare Event Detection Experiment",,,,0.98,0.52,,,,,,,,,,,,,
"F01",Rare Event Detection,"RED","YC201102S",Ch2Unknown,"PMMoV","Manual",70.3,One-Step RT-ddPCR Kit for Probes,1406,,,74.7,65.9,993,16128,1,32,992,16096,0,17121,,,,,,,,0.032,,,0.044,0.021,3.1,,,4.2,2.1,1,1,2127,3127.2,1658.3,1743.5,"Rare Event Detection Experiment",,,,72.5,68.1,,,,,,,0.038,0.027,,,3.7,2.6,
"F02",Rare Event Detection,"RED","YC201102S",Ch2Unknown,"PMMoV","Manual",72.4,One-Step RT-ddPCR Kit for Probes,1448,,,77.1,67.7,905,14267,3,36,902,14231,0.0557,15172,,,,,,,,0.042,,,0.055,0.028,4,,,5.3,2.8,1,1,2127,3184.7,1636.2,1728.5,"Rare Event Detection Experiment",,,,74.8,70,,,,,,,0.049,0.035,,,4.6,3.4,
"F03",Rare Event Detection,"RED","YC201102S-",Ch2Unknown,"PMMoV","Manual",60.8,One-Step RT-ddPCR Kit for Probes,1216,,,64.9,56.6,818,15430,3,27,815,15403,0.114,16248,,,,,,,,0.036,,,0.049,0.023,3.5,,,4.7,2.2,1,1,2127,3098.2,1579.6,1656,"Rare Event Detection Experiment",,,,62.9,58.6,,,,,,,0.042,0.029,,,4.1,2.8,
"F04",Rare Event Detection,"RED","YC201102S-",Ch2Unknown,"PMMoV","Manual",67.5,One-Step RT-ddPCR Kit for Probes,1350,,,72.2,62.8,795,13457,2,33,793,13424,0.00418,14252,,,,,,,,0.043,,,0.057,0.028,4.1,,,5.5,2.8,1,1,2127,3166.5,1633.8,1719.2,"Rare Event Detection Experiment",,,,69.9,65.1,,,,,,,0.05,0.035,,,4.8,3.4,
