Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"C02",Rare Event Detection,"RED","AA210505S",Ch2Unknown,"PMMoV","Manual",123,One-Step RT-ddPCR Kit for Probes,2460,,,130,117,1329,12041,4,37,1325,12004,0,13370,,,,,,,,0.029,,,0.039,0.02,2.8,,,3.7,2,1,1,2076,3169.3,1608.5,1763.6,"Rare Event Detection Experiment",,,,126.6,119.8,,,,,,,0.034,0.0247,,,3.29,2.41,
"C03",Rare Event Detection,"RED","AA210505S-",Ch2Unknown,"PMMoV","Manual",146,One-Step RT-ddPCR Kit for Probes,2920,,,152,140,2394,18090,8,65,2386,18025,0,20484,,,,,,,,0.029,,,0.035,0.022,2.8,,,3.4,2.2,1,1,2076,3105,1622.3,1795.5,"Rare Event Detection Experiment",,,,149.2,143.2,,,,,,,0.0321,0.0253,,,3.11,2.47,
"C04",Rare Event Detection,"RED","AA210505S-",Ch2Unknown,"PMMoV","Manual",146,One-Step RT-ddPCR Kit for Probes,2920,,,152,140,2365,17900,11,75,2354,17825,0.0636,20265,,,,,,,,0.034,,,0.042,0.027,3.3,,,4,2.6,1,1,2076,3076.3,1633.1,1801.5,"Rare Event Detection Experiment",,,,149,143,,,,,,,0.038,0.0305,,,3.66,2.96,
"C05",Rare Event Detection,"RED"," POS 2",Ch2Positive Control,"PMMoV","Manual",6850,One-Step RT-ddPCR Kit for Probes,137000,,,7220,6510,14133,42,92,0,14041,42,7.66,14175,,,,,,,,,,,,,,,,,,1,1,1307,3487.4,643.1,3478.9,"Rare Event Detection Experiment",,,,7030,6670,,,,,,,,,,,,,
"C06",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"PMMoV","Manual",37.4,One-Step RT-ddPCR Kit for Probes,748,,,40.3,34.5,640,19812,0,2,640,19810,0,20452,,,,,,,,,,,,,,,,,,1,1,2076,3108.5,1634.7,1680.8,"Rare Event Detection Experiment",,,,38.9,35.9,,,,,,,,,,,,,
"C07",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",41.9,One-Step RT-ddPCR Kit for Probes,838,,,45.2,38.6,616,16999,2,7,614,16992,0.117,17615,,,,,,,,,,,,,,,,,,1,1,2076,3293,1635.1,1693.1,"Rare Event Detection Experiment",,,,43.6,40.2,,,,,,,,,,,,,
"D01",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",40.3,One-Step RT-ddPCR Kit for Probes,806,,,43.4,37.2,640,18359,0,11,640,18348,0,18999,,,,,,,,,,,,,,,,,,1,1,2076,3135.8,1583.1,1635.4,"Rare Event Detection Experiment",,,,41.9,38.7,,,,,,,,,,,,,
"D02",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",59.3,One-Step RT-ddPCR Kit for Probes,1186,,,63,55.7,1004,19409,1,25,1003,19384,0,20413,,,,,,,,,,,,,,,,,,1,1,2076,3277,1638.2,1718.8,"Rare Event Detection Experiment",,,,61.2,57.5,,,,,,,,,,,,,
"D03",Rare Event Detection,"RED","AA210506S-",Ch2Unknown,"PMMoV","Manual",142,One-Step RT-ddPCR Kit for Probes,2840,,,148,136,2324,18128,9,87,2315,18041,0,20452,,,,,,,,0.039,,,0.047,0.031,3.8,,,4.5,3,1,1,2076,3162.2,1633.3,1807,"Rare Event Detection Experiment",,,,144.9,139,,,,,,,0.0431,0.035,,,4.13,3.38,
"D04",Rare Event Detection,"RED","AA210506S-",Ch2Unknown,"PMMoV","Manual",146,One-Step RT-ddPCR Kit for Probes,2920,,,151,140,2432,18449,12,73,2420,18376,0.134,20881,,,,,,,,0.033,,,0.04,0.026,3.2,,,3.9,2.5,1,1,2076,3092.8,1668.3,1834.2,"Rare Event Detection Experiment",,,,148.6,142.7,,,,,,,0.0366,0.0293,,,3.53,2.85,
"D05",Rare Event Detection,"RED"," POS 2",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,19739,0,149,0,19590,0,0,19739,,,,,,,,,,,,,,,,,,1,1,2076,4082.2,0,4082.2,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"D06",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"PMMoV","Manual",44.1,One-Step RT-ddPCR Kit for Probes,882,,,47.6,40.6,620,16241,0,3,620,16238,0,16861,,,,,,,,,,,,,,,,,,1,1,2076,3183.1,1649.6,1705.9,"Rare Event Detection Experiment",,,,45.8,42.3,,,,,,,,,,,,,
"D07",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",47.4,One-Step RT-ddPCR Kit for Probes,948,,,50.9,44,730,17738,0,11,730,17727,0,18468,,,,,,,,,,,,,,,,,,1,1,2076,3383.3,1661,1729.1,"Rare Event Detection Experiment",,,,49.2,45.7,,,,,,,,,,,,,
"E01",Rare Event Detection,"RED","AA210507S",Ch2Unknown,"PMMoV","Manual",141,One-Step RT-ddPCR Kit for Probes,2820,,,146,135,2234,17604,17,94,2217,17510,0.302,19838,,,,,,,,0.047,,,0.056,0.038,4.5,,,5.3,3.7,1,1,2076,3074.5,1622.5,1786.1,"Rare Event Detection Experiment",,,,143.5,137.6,,,,,,,0.0515,0.0424,,,4.9,4.07,
"E02",Rare Event Detection,"RED","AA210507S",Ch2Unknown,"PMMoV","Manual",135,One-Step RT-ddPCR Kit for Probes,2700,,,141,129,1794,14769,5,74,1789,14695,0,16563,,,,,,,,0.042,,,0.051,0.032,4,,,4.9,3.1,1,1,2076,3153.2,1620.2,1786.3,"Rare Event Detection Experiment",,,,138.1,131.7,,,,,,,0.0465,0.0369,,,4.44,3.56,
"E03",Rare Event Detection,"RED","AA210507S-",Ch2Unknown,"PMMoV","Manual",124,One-Step RT-ddPCR Kit for Probes,2480,,,129,118,2104,18999,10,102,2094,18897,0,21103,,,,,,,,0.051,,,0.06,0.041,4.8,,,5.7,3.9,1,1,2076,3194.2,1633.8,1789.3,"Rare Event Detection Experiment",,,,126.3,120.9,,,,,,,0.0556,0.0458,,,5.27,4.38,
"E04",Rare Event Detection,"RED","AA210507S-",Ch2Unknown,"PMMoV","Manual",124,One-Step RT-ddPCR Kit for Probes,2480,,,130,119,2123,19039,17,64,2106,18975,0.55,21162,,,,,,,,0.036,,,0.044,0.028,3.5,,,4.3,2.7,1,1,2076,3203.1,1641.7,1798.3,"Rare Event Detection Experiment",,,,127.1,121.7,,,,,,,0.0404,0.0322,,,3.88,3.12,
"E05",Rare Event Detection,"RED"," POS 3",Ch2Positive Control,"PMMoV","Manual",11700,One-Step RT-ddPCR Kit for Probes,234000,,,15400,9800,20058,1,156,0,19902,1,9.19,20059,,,,,,,,,,,,,,,,,,1,1,2076,4079.6,335.97,4079.4,"Rare Event Detection Experiment",,,,13200,10600,,,,,,,,,,,,,
"E06",Rare Event Detection,"RED","BCoV 1",Ch2Negative Control,"PMMoV","Manual",46.2,One-Step RT-ddPCR Kit for Probes,924,,,49.5,43,766,19106,5,110,761,18996,0.0351,19872,,,,,,,,,,,,,,,,,,1,1,2076,3311.1,1630,1694.8,"Rare Event Detection Experiment",,,,47.9,44.6,,,,,,,,,,,,,
"F01",Rare Event Detection,"RED","AA210508S",Ch2Unknown,"PMMoV","Manual",152,One-Step RT-ddPCR Kit for Probes,3040,,,158,146,2262,16389,12,58,2250,16331,0.253,18651,,,,,,,,0.029,,,0.036,0.022,2.8,,,3.5,2.2,1,1,2076,3067.9,1601.2,1779.1,"Rare Event Detection Experiment",,,,155.3,148.9,,,,,,,0.0326,0.0256,,,3.16,2.49,
"F02",Rare Event Detection,"RED","AA210508S",Ch2Unknown,"PMMoV","Manual",150,One-Step RT-ddPCR Kit for Probes,3000,,,156,144,2252,16540,10,50,2242,16490,0.2,18792,,,,,,,,0.025,,,0.032,0.019,2.4,,,3.1,1.8,1,1,2076,3127.5,1631.4,1810.7,"Rare Event Detection Experiment",,,,153.3,147,,,,,,,0.0283,0.0218,,,2.76,2.13,
"F03",Rare Event Detection,"RED","AA210508S-",Ch2Unknown,"PMMoV","Manual",150,One-Step RT-ddPCR Kit for Probes,3000,,,156,145,2561,18778,10,53,2551,18725,0.153,21339,,,,,,,,0.023,,,0.029,0.017,2.3,,,2.8,1.7,1,1,2076,3086.7,1613.7,1790.5,"Rare Event Detection Experiment",,,,153.4,147.4,,,,,,,0.0261,0.0202,,,2.54,1.98,
"F04",Rare Event Detection,"RED","AA210508S-",Ch2Unknown,"PMMoV","Manual",142,One-Step RT-ddPCR Kit for Probes,2840,,,147,136,2355,18417,8,50,2347,18367,0.0912,20772,,,,,,,,0.023,,,0.029,0.017,2.3,,,2.9,1.7,1,1,2076,3103.2,1634.2,1800.7,"Rare Event Detection Experiment",,,,144.5,138.7,,,,,,,0.0263,0.0202,,,2.57,1.98,
"F05",Rare Event Detection,"RED"," POS 3",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,20019,0,132,0,19887,0,0,20019,,,,,,,,,,,,,,,,,,1,1,2076,4023.3,0,4023.3,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"F06",Rare Event Detection,"RED","BCoV 1",Ch2Negative Control,"PMMoV","Manual",46.7,One-Step RT-ddPCR Kit for Probes,934,,,50,43.5,800,19751,2,106,798,19645,0,20551,,,,,,,,,,,,,,,,,,1,1,2076,3204,1616.2,1678,"Rare Event Detection Experiment",,,,48.4,45.1,,,,,,,,,,,,,
"G01",Rare Event Detection,"RED","AA210509S",Ch2Unknown,"PMMoV","Manual",139,One-Step RT-ddPCR Kit for Probes,2780,,,145,133,2001,15947,11,115,1990,15832,0,17948,,,,,,,,0.06,,,0.07,0.049,5.6,,,6.6,4.7,1,1,2076,3039.6,1589.5,1751.2,"Rare Event Detection Experiment",,,,142.2,136,,,,,,,0.065,0.054,,,6.11,5.14,
"G02",Rare Event Detection,"RED","AA210509S",Ch2Unknown,"PMMoV","Manual",132,One-Step RT-ddPCR Kit for Probes,2640,,,138,127,2205,18566,17,99,2188,18467,0.299,20771,,,,,,,,0.05,,,0.059,0.041,4.8,,,5.6,3.9,1,1,2076,3015.6,1594.8,1745.6,"Rare Event Detection Experiment",,,,134.8,129.2,,,,,,,0.0547,0.0451,,,5.18,4.32,
"G03",Rare Event Detection,"RED","AA210509S-",Ch2Unknown,"PMMoV","Manual",133,One-Step RT-ddPCR Kit for Probes,2660,,,139,127,2176,18169,7,90,2169,18079,0,20345,,,,,,,,0.042,,,0.051,0.034,4.1,,,4.8,3.3,1,1,2076,3051.9,1612.4,1766.3,"Rare Event Detection Experiment",,,,135.9,130.2,,,,,,,0.0466,0.0379,,,4.46,3.65,
"G04",Rare Event Detection,"RED","AA210509S-",Ch2Unknown,"PMMoV","Manual",131,One-Step RT-ddPCR Kit for Probes,2620,,,137,126,2090,17719,3,79,2087,17640,0,19809,,,,,,,,0.037,,,0.045,0.029,3.6,,,4.4,2.8,1,1,2076,3024,1608.8,1758.1,"Rare Event Detection Experiment",,,,134,128.3,,,,,,,0.0414,0.033,,,3.98,3.2,
"G05",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"PMMoV","Manual",47.2,One-Step RT-ddPCR Kit for Probes,944,,,50.8,43.7,675,16476,0,0,675,16476,0,17151,,,,,,,,,,,,,,,,,,1,1,2076,2921.2,1585.6,1638.2,"Rare Event Detection Experiment",,,,49.1,45.4,,,,,,,,,,,,,
"G06",Rare Event Detection,"RED","BCoV 2",Ch2Negative Control,"PMMoV","Manual",49.4,One-Step RT-ddPCR Kit for Probes,988,,,53,45.9,748,17434,7,144,741,17290,0.0536,18182,,,,,,,,,,,,,,,,,,1,1,2076,3141.8,1576.4,1640.8,"Rare Event Detection Experiment",,,,51.2,47.6,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","AA210510S",Ch2Unknown,"PMMoV","Manual",155,One-Step RT-ddPCR Kit for Probes,3100,,,162,149,2229,15787,12,140,2217,15647,0,18016,,,,,,,,0.064,,,0.075,0.054,6,,,7,5.1,1,1,2076,2734.8,1617.8,1756,"Rare Event Detection Experiment",,,,158.7,152.1,,,,,,,0.07,0.059,,,6.5,5.55,
"H02",Rare Event Detection,"RED","AA210510S",Ch2Unknown,"PMMoV","Manual",176,One-Step RT-ddPCR Kit for Probes,3520,,,182,169,2679,16621,32,135,2647,16486,0.63,19300,,,,,,,,0.058,,,0.067,0.049,5.5,,,6.3,4.7,1,1,2076,2785.2,1592.2,1757.8,"Rare Event Detection Experiment",,,,179.2,172.4,,,,,,,0.0628,0.0535,,,5.91,5.08,
"H03",Rare Event Detection,"RED","AA210510S-",Ch2Unknown,"PMMoV","Manual",148,One-Step RT-ddPCR Kit for Probes,2960,,,154,142,2274,16917,14,125,2260,16792,0,19191,,,,,,,,0.058,,,0.068,0.048,5.4,,,6.3,4.6,1,1,2076,2877.3,1580.8,1734.4,"Rare Event Detection Experiment",,,,151.5,145.3,,,,,,,0.063,0.053,,,5.9,5,
"H04",Rare Event Detection,"RED","AA210510S-",Ch2Unknown,"PMMoV","Manual",151,One-Step RT-ddPCR Kit for Probes,3020,,,157,145,2439,17855,18,119,2421,17736,0.102,20294,,,,,,,,0.053,,,0.062,0.044,5,,,5.8,4.2,1,1,2076,2877.3,1608.5,1761,"Rare Event Detection Experiment",,,,153.7,147.6,,,,,,,0.0575,0.0483,,,5.44,4.61,
"H05",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"PMMoV","Manual",51.1,One-Step RT-ddPCR Kit for Probes,1022,,,54.5,47.7,878,19788,2,3,876,19785,0.106,20666,,,,,,,,,,,,,,,,,,1,1,2076,2816.7,1549.2,1603.1,"Rare Event Detection Experiment",,,,52.8,49.4,,,,,,,,,,,,,
"H06",Rare Event Detection,"RED","BCoV 2",Ch2Negative Control,"PMMoV","Manual",53.1,One-Step RT-ddPCR Kit for Probes,1062,,,56.7,49.5,814,17633,8,161,806,17472,0.0365,18447,,,,,,,,,,,,,,,,,,1,1,2076,3065.2,1600.6,1665.2,"Rare Event Detection Experiment",,,,55,51.2,,,,,,,,,,,,,
